,marka,model,rodzaj-pojazdu,podrodzaj-pojazdu,pochodzenie-pojazdu,sposob-produkcji,rok-produkcji,data-pierwszej-rejestracji-w-kraju,data-ostatniej-rejestracji-w-kraju,data-rejestracji-za-granica,pojemnosc-skokowa-silnika,moc-netto-silnika,masa-wlasna,liczba-miejsc-ogolem,rodzaj-paliwa,kierownica-po-prawej-stronie,rejestracja-wojewodztwo
0,FORD,FIESTA,SAMOCHÓD OSOBOWY,HATCHBACK,UŻYW. IMPORT INDYW,2007,FABRYCZNY,2019-09-02,2019-09-02,2007-08-24,1299.0,51.0,1123,5.0,BENZYNA,,KUJAWSKO-POMORSKIE
1,MERCEDES-BENZ,A 150,SAMOCHÓD OSOBOWY,HATCHBACK,UŻYW. IMPORT INDYW,2007,FABRYCZNY,2019-09-02,2019-10-28,2007-07-31,1498.0,70.0,1150,5.0,BENZYNA,,KUJAWSKO-POMORSKIE
2,RENAULT,KANGOO,SAMOCHÓD OSOBOWY,WIELOZADANIOWY,UŻYW. IMPORT INDYW,2003,FABRYCZNY,2019-09-02,2019-10-18,2003-12-02,1461.0,60.0,1215,5.0,OLEJ NAPĘDOWY,,KUJAWSKO-POMORSKIE
3,CITROEN,C5 AIRCROSS,SAMOCHÓD OSOBOWY,WIELOZADANIOWY,NOWY ZAKUPIONY W KRAJU,2019,FABRYCZNY,2019-09-02,2019-09-02,,1598.0,133.0,1430,5.0,BENZYNA,,KUJAWSKO-POMORSKIE
4,CHEVROLET,CAPTIVA,SAMOCHÓD OSOBOWY,WIELOZADANIOWY,UŻYW. IMPORT INDYW,2009,FABRYCZNY,2019-09-02,2019-09-02,2010-01-14,2405.0,100.0,1730,5.0,BENZYNA,,KUJAWSKO-POMORSKIE
5,SKODA,SUPERB,SAMOCHÓD OSOBOWY,KARETA (SEDAN),UŻYW. IMPORT INDYW,2003,FABRYCZNY,2019-09-02,2019-09-02,2003-02-24,1984.0,85.0,1487,5.0,BENZYNA,,KUJAWSKO-POMORSKIE
6,CITROEN,C3 PICASSO,SAMOCHÓD OSOBOWY,WIELOZADANIOWY,UŻYW. IMPORT INDYW,2014,FABRYCZNY,2019-09-02,2019-10-11,2014-06-30,1598.0,88.0,1375,5.0,BENZYNA,,KUJAWSKO-POMORSKIE
7,TOYOTA,AVENSIS 1.8,SAMOCHÓD OSOBOWY,KARETA (SEDAN),UŻYW. IMPORT INDYW,FABRYCZNY,2010,2019-09-02,2019-09-02,2010-07-27,1798.0,108.0,1502,5.0,BENZYNA,,KUJAWSKO-POMORSKIE
8,VOLVO,S60,SAMOCHÓD OSOBOWY,KARETA (SEDAN),NOWY ZAKUPIONY W KRAJU,FABRYCZNY,2019,2019-09-02,2019-10-04,,1969.0,184.0,1726,5.0,BENZYNA,,KUJAWSKO-POMORSKIE
9,VOLKSWAGEN,GOLF PLUS,SAMOCHÓD OSOBOWY,HATCHBACK,UŻYW. IMPORT INDYW,FABRYCZNY,2010,2019-09-02,2019-10-03,2010-05-25,1197.0,77.0,1356,5.0,BENZYNA,,KUJAWSKO-POMORSKIE
10,SKODA,KODIAQ,SAMOCHÓD OSOBOWY,KOMBI,NOWY ZAKUPIONY W KRAJU,FABRYCZNY,2019,2019-09-02,2019-09-02,,1498.0,110.0,1597,7.0,BENZYNA,,KUJAWSKO-POMORSKIE
11,AUDI,A3,SAMOCHÓD OSOBOWY,KOMBI,UŻYW. IMPORT INDYW,FABRYCZNY,2011,2019-09-02,2019-09-02,2011-03-11,1598.0,77.0,1415,5.0,OLEJ NAPĘDOWY,,KUJAWSKO-POMORSKIE
12,OPEL,MERIVA,SAMOCHÓD OSOBOWY,HATCHBACK,UŻYW. IMPORT INDYW,FABRYCZNY,2003,2019-09-02,2019-09-02,2003-08-06,1598.0,64.0,1350,5.0,BENZYNA,,KUJAWSKO-POMORSKIE
13,OPEL,ASTRA TWIN TOP,SAMOCHÓD OSOBOWY,KABRIOLET,UŻYW. IMPORT INDYW,FABRYCZNY,2006,2019-09-02,2019-09-02,2006-05-15,1796.0,103.0,1425,4.0,BENZYNA,,KUJAWSKO-POMORSKIE
14,VOLKSWAGEN,SCIROCCO,SAMOCHÓD OSOBOWY,COUPE,UŻYW. IMPORT INDYW,FABRYCZNY,2009,2019-09-02,2019-09-02,2009-07-30,1390.0,90.0,1319,4.0,BENZYNA,,KUJAWSKO-POMORSKIE
15,VOLKSWAGEN,TOURAN,SAMOCHÓD OSOBOWY,WIELOZADANIOWY,UŻYW. IMPORT INDYW,FABRYCZNY,2003,2019-09-02,2019-09-02,2003-12-16,1896.0,74.0,1573,5.0,OLEJ NAPĘDOWY,,KUJAWSKO-POMORSKIE
16,FORD,FOCUS,SAMOCHÓD OSOBOWY,HATCHBACK,UŻYW. IMPORT INDYW,FABRYCZNY,2003,2019-09-02,2019-09-02,2003-07-14,1596.0,74.0,1167,5.0,BENZYNA,,KUJAWSKO-POMORSKIE
17,VOLKSWAGEN,GOLF,SAMOCHÓD OSOBOWY,HATCHBACK,UŻYW. IMPORT INDYW,FABRYCZNY,2006,2019-09-02,2019-09-02,2006-03-17,1595.0,75.0,1420,5.0,BENZYNA,,KUJAWSKO-POMORSKIE
18,MAZDA,3,SAMOCHÓD OSOBOWY,HATCHBACK,UŻYW. IMPORT INDYW,FABRYCZNY,2005,2019-09-02,2019-09-02,2005-12-21,1999.0,110.0,1310,5.0,BENZYNA,,KUJAWSKO-POMORSKIE
19,HYUNDAI,TUCSON,SAMOCHÓD OSOBOWY,WIELOZADANIOWY,UŻYW. IMPORT INDYW,FABRYCZNY,2006,2019-09-02,2019-09-02,2007-05-04,1975.0,104.0,1537,5.0,BENZYNA,,KUJAWSKO-POMORSKIE
20,BMW,320D,SAMOCHÓD OSOBOWY,KOMBI,UŻYW. IMPORT INDYW,FABRYCZNY,2016,2019-09-02,2019-09-02,2016-06-28,1995.0,140.0,1530,5.0,OLEJ NAPĘDOWY,,KUJAWSKO-POMORSKIE
21,VOLVO,XC60,SAMOCHÓD OSOBOWY,KOMBI,NOWY ZAKUPIONY W KRAJU,FABRYCZNY,2019,2019-09-02,2019-09-02,,1969.0,110.0,1786,5.0,OLEJ NAPĘDOWY,,KUJAWSKO-POMORSKIE
22,SKODA,OCTAVIA,SAMOCHÓD OSOBOWY,KOMBI,NOWY ZAKUPIONY W KRAJU,FABRYCZNY,2019,2019-09-02,2019-09-02,,1498.0,110.0,1319,5.0,BENZYNA,,KUJAWSKO-POMORSKIE
23,VOLKSWAGEN,GOLF PLUS,SAMOCHÓD OSOBOWY,WIELOZADANIOWY,UŻYW. IMPORT INDYW,FABRYCZNY,2008,2019-09-02,2019-09-02,2008-06-02,1595.0,75.0,1308,5.0,BENZYNA,,KUJAWSKO-POMORSKIE
24,VOLKSWAGEN,POLO,SAMOCHÓD OSOBOWY,HATCHBACK,UŻYW. IMPORT INDYW,FABRYCZNY,2010,2019-09-02,2019-09-02,2010-04-01,1598.0,55.0,1157,5.0,OLEJ NAPĘDOWY,,KUJAWSKO-POMORSKIE
25,BMW,328I,SAMOCHÓD OSOBOWY,KABRIOLET,UŻYW. IMPORT INDYW,FABRYCZNY,1999,2019-09-02,2019-09-02,1999-04-20,2793.0,142.0,1505,4.0,BENZYNA,,KUJAWSKO-POMORSKIE
26,VOLKSWAGEN,TOURAN,SAMOCHÓD OSOBOWY,KOMBI,UŻYW. IMPORT INDYW,FABRYCZNY,2003,2019-09-02,2019-09-02,2003-05-27,1598.0,85.0,1498,5.0,BENZYNA,,KUJAWSKO-POMORSKIE
27,FORD,FOCUS,SAMOCHÓD OSOBOWY,KOMBI,UŻYW. IMPORT INDYW,FABRYCZNY,2010,2019-09-02,2019-09-02,2010-10-04,1560.0,80.0,1391,5.0,OLEJ NAPĘDOWY,,KUJAWSKO-POMORSKIE
28,BMW,228I,SAMOCHÓD OSOBOWY,COUPE,UŻYW. IMPORT INDYW,FABRYCZNY,2015,2019-09-02,2019-09-02,2015-01-01,1997.0,180.0,1535,4.0,BENZYNA,,KUJAWSKO-POMORSKIE
29,MAZDA,CX-3,SAMOCHÓD OSOBOWY,KOMBI,NOWY ZAKUPIONY W KRAJU,FABRYCZNY,2019,2019-09-02,2019-09-02,,1998.0,89.0,1229,5.0,BENZYNA,,KUJAWSKO-POMORSKIE
30,VOLKSWAGEN,GOLF,SAMOCHÓD OSOBOWY,HATCHBACK,UŻYW. IMPORT INDYW,FABRYCZNY,2015,2019-09-02,2019-09-02,2015-05-12,1197.0,81.0,1235,5.0,BENZYNA,,KUJAWSKO-POMORSKIE
31,BMW,320I XDRIVE,SAMOCHÓD OSOBOWY,KARETA (SEDAN),NOWY ZAKUPIONY W KRAJU,FABRYCZNY,2019,2019-09-02,2019-09-02,,1998.0,135.0,1540,5.0,BENZYNA,,KUJAWSKO-POMORSKIE
32,FIAT,TIPO,SAMOCHÓD OSOBOWY,WIELOZADANIOWY,NOWY ZAKUPIONY W KRAJU,FABRYCZNY,2019,2019-09-02,2019-09-02,,1368.0,70.0,1195,5.0,BENZYNA,,KUJAWSKO-POMORSKIE
33,MERCEDES-BENZ,B 180 D,SAMOCHÓD OSOBOWY,KOMBI,NOWY ZAKUPIONY W KRAJU,FABRYCZNY,2019,2019-09-02,2019-09-02,,1461.0,85.0,1450,5.0,OLEJ NAPĘDOWY,,KUJAWSKO-POMORSKIE
34,MERCEDES-BENZ,A 140 1.4,SAMOCHÓD OSOBOWY,HATCHBACK,UŻYW. IMPORT INDYW,FABRYCZNY,2001,2019-09-02,2019-09-02,2001-05-10,1397.0,60.0,1105,5.0,BENZYNA,,KUJAWSKO-POMORSKIE
35,HYUNDAI,TUCSON,SAMOCHÓD OSOBOWY,WIELOZADANIOWY,NOWY ZAKUPIONY W KRAJU,FABRYCZNY,2019,2019-09-02,2019-09-02,,1591.0,97.0,1467,5.0,BENZYNA,,KUJAWSKO-POMORSKIE
36,SKODA,YETI,SAMOCHÓD OSOBOWY,KOMBI,UŻYW. IMPORT INDYW,FABRYCZNY,2009,2019-09-02,2019-09-02,2010-04-27,1197.0,77.0,1345,5.0,BENZYNA,,KUJAWSKO-POMORSKIE
37,VOLKSWAGEN,TOUAREG,SAMOCHÓD OSOBOWY,KOMBI,UŻYW. IMPORT INDYW,FABRYCZNY,2014,2019-09-02,2019-09-02,2014-10-15,2967.0,193.0,2110,5.0,OLEJ NAPĘDOWY,,KUJAWSKO-POMORSKIE
38,FORD,MONDEO 1.8 I,SAMOCHÓD OSOBOWY,HATCHBACK,UŻYW. IMPORT INDYW,FABRYCZNY,2002,2019-09-02,2019-09-02,2002-06-18,1798.0,92.0,1396,5.0,BENZYNA,,KUJAWSKO-POMORSKIE
39,VOLKSWAGEN,TOURAN,SAMOCHÓD OSOBOWY,VAN,UŻYW. IMPORT INDYW,FABRYCZNY,2010,2019-09-02,2019-09-02,2010-11-05,1896.0,77.0,1601,5.0,OLEJ NAPĘDOWY,,KUJAWSKO-POMORSKIE
40,CHRYSLER,PT CRUISER,SAMOCHÓD OSOBOWY,KABRIOLET,UŻYW. IMPORT INDYW,FABRYCZNY,2005,2019-09-02,2019-09-02,2005-06-23,2429.0,105.0,1605,4.0,BENZYNA,,KUJAWSKO-POMORSKIE
41,SEAT,TOLEDO,SAMOCHÓD OSOBOWY,WIELOZADANIOWY,UŻYW. IMPORT INDYW,FABRYCZNY,2004,2019-09-02,2019-09-02,2005-07-29,1595.0,75.0,1419,5.0,BENZYNA,,KUJAWSKO-POMORSKIE
42,SEAT,IBIZA,SAMOCHÓD OSOBOWY,HATCHBACK,UŻYW. IMPORT INDYW,FABRYCZNY,2003,2019-09-02,2019-09-02,2003-04-30,1390.0,55.0,1132,5.0,BENZYNA,,KUJAWSKO-POMORSKIE
43,TOYOTA,AURIS,SAMOCHÓD OSOBOWY,HATCHBACK,UŻYW. IMPORT INDYW,FABRYCZNY,2007,2019-09-02,2019-09-02,2008-01-07,1598.0,91.0,1335,5.0,BENZYNA,,KUJAWSKO-POMORSKIE
44,BMW,118I,SAMOCHÓD OSOBOWY,KOMBI,NOWY ZAKUPIONY W KRAJU,FABRYCZNY,2019,2019-09-02,2019-09-02,,1499.0,100.0,1320,5.0,BENZYNA,,KUJAWSKO-POMORSKIE
45,FORD,FOCUS,SAMOCHÓD OSOBOWY,HATCHBACK,NOWY ZAKUPIONY W KRAJU,FABRYCZNY,2019,2019-09-02,2019-09-02,,1496.0,110.6,1337,5.0,BENZYNA,,KUJAWSKO-POMORSKIE
46,MERCEDES-BENZ,A 180 CDI,SAMOCHÓD OSOBOWY,KOMBI,UŻYW. IMPORT INDYW,FABRYCZNY,2014,2019-09-02,2019-09-02,2014-09-26,1461.0,80.0,1350,5.0,OLEJ NAPĘDOWY,,KUJAWSKO-POMORSKIE
47,VOLKSWAGEN,GOLF,SAMOCHÓD OSOBOWY,HATCHBACK,UŻYW. IMPORT INDYW,FABRYCZNY,1996,2019-09-02,2019-09-02,1996-11-01,1598.0,55.0,1015,5.0,BENZYNA,,KUJAWSKO-POMORSKIE
48,OPEL,ASTRA GTC,SAMOCHÓD OSOBOWY,HATCHBACK,UŻYW. IMPORT INDYW,FABRYCZNY,2007,2019-09-02,2019-09-02,2007-02-16,1796.0,103.0,1265,5.0,BENZYNA,,KUJAWSKO-POMORSKIE
49,MERCEDES-BENZ,S 450,SAMOCHÓD OSOBOWY,KARETA (SEDAN),UŻYW. IMPORT INDYW,FABRYCZNY,2018,2019-09-02,2019-09-02,2018-01-01,2996.0,270.0,2015,5.0,BENZYNA,,KUJAWSKO-POMORSKIE
50,PEUGEOT,508,SAMOCHÓD OSOBOWY,KOMBI,UŻYW. IMPORT INDYW,FABRYCZNY,2015,2019-09-02,2019-09-02,2015-11-25,1560.0,88.0,1520,5.0,OLEJ NAPĘDOWY,,KUJAWSKO-POMORSKIE
51,PEUGEOT,308,SAMOCHÓD OSOBOWY,KOMBI,UŻYW. IMPORT INDYW,FABRYCZNY,2013,2019-09-02,2019-09-02,2014-03-30,1560.0,84.0,1560,5.0,OLEJ NAPĘDOWY,,KUJAWSKO-POMORSKIE
52,AUDI,A4,SAMOCHÓD OSOBOWY,KARETA (SEDAN),UŻYW. IMPORT INDYW,FABRYCZNY,2011,2019-09-02,2019-09-02,2011-04-12,1798.0,118.0,1485,5.0,BENZYNA,,KUJAWSKO-POMORSKIE
53,VOLKSWAGEN,JETTA 1.6 TDI,SAMOCHÓD OSOBOWY,KARETA (SEDAN),UŻYW. IMPORT INDYW,FABRYCZNY,2011,2019-09-02,2019-09-02,2011-09-12,1598.0,77.0,1395,5.0,OLEJ NAPĘDOWY,,KUJAWSKO-POMORSKIE
54,FORD,KUGA,SAMOCHÓD OSOBOWY,HATCHBACK,UŻYW. IMPORT INDYW,FABRYCZNY,2011,2019-09-02,2019-09-02,2011-11-07,1997.0,120.0,1614,5.0,OLEJ NAPĘDOWY,,KUJAWSKO-POMORSKIE
55,AUDI,A6,SAMOCHÓD OSOBOWY,KOMBI,UŻYW. IMPORT INDYW,FABRYCZNY,2008,2019-09-02,2019-09-02,2008-09-26,1968.0,103.0,1685,5.0,OLEJ NAPĘDOWY,,KUJAWSKO-POMORSKIE
56,VOLKSWAGEN,GOLF,SAMOCHÓD OSOBOWY,HATCHBACK,UŻYW. IMPORT INDYW,FABRYCZNY,2001,2019-09-02,2019-09-02,2001-12-07,1896.0,74.0,1323,5.0,OLEJ NAPĘDOWY,,KUJAWSKO-POMORSKIE
57,MERCEDES-AMG,AMG GT 43 4MATIC+,SAMOCHÓD OSOBOWY,KOMBI,NOWY ZAKUPIONY W KRAJU,FABRYCZNY,2019,2019-09-02,2019-09-02,,2999.0,270.0,2040,5.0,BENZYNA,,KUJAWSKO-POMORSKIE
58,OPEL,MERIVA-A,SAMOCHÓD OSOBOWY,HATCHBACK,UŻYW. IMPORT INDYW,FABRYCZNY,2005,2019-09-02,2019-09-02,2005-07-26,1364.0,66.0,1330,5.0,BENZYNA,,KUJAWSKO-POMORSKIE
59,DAEWOO,KALOS,SAMOCHÓD OSOBOWY,HATCHBACK,UŻYW. IMPORT INDYW,FABRYCZNY,2004,2019-09-02,2019-09-02,2004-05-28,1150.0,53.0,1035,5.0,BENZYNA,,KUJAWSKO-POMORSKIE
60,PEUGEOT,206 CC,SAMOCHÓD OSOBOWY,KABRIOLET,UŻYW. IMPORT INDYW,FABRYCZNY,2003,2019-09-02,2019-09-02,2003-04-29,1587.0,80.0,1215,4.0,BENZYNA,,KUJAWSKO-POMORSKIE
61,RENAULT,,SAMOCHÓD OSOBOWY,HATCHBACK,UŻYW. IMPORT INDYW,FABRYCZNY,2012,2019-09-02,2019-09-02,2012-05-02,1461.0,81.0,1290,5.0,OLEJ NAPĘDOWY,,KUJAWSKO-POMORSKIE
62,OPEL,CORSA,SAMOCHÓD OSOBOWY,WIELOZADANIOWY,UŻYW. IMPORT INDYW,FABRYCZNY,2008,2019-09-02,2019-09-02,2008-05-21,1248.0,55.0,1160,5.0,OLEJ NAPĘDOWY,,KUJAWSKO-POMORSKIE
63,VOLVO,C30,SAMOCHÓD OSOBOWY,COUPE,UŻYW. IMPORT INDYW,FABRYCZNY,2011,2019-09-02,2019-09-02,2011-04-11,1560.0,84.0,1371,4.0,OLEJ NAPĘDOWY,,KUJAWSKO-POMORSKIE
64,KIA,STONIC,SAMOCHÓD OSOBOWY,KOMBI,NOWY ZAKUPIONY W KRAJU,FABRYCZNY,2019,2019-09-02,2019-09-02,,1368.0,73.3,1085,5.0,BENZYNA,,KUJAWSKO-POMORSKIE
65,CADILLAC,FLEETWOOD BROUGHAM,SAMOCHÓD OSOBOWY,KARETA (SEDAN),UŻYW. IMPORT INDYW,ZABYTKOWY,1970,2019-09-02,2019-09-02,1970-01-01,7729.0,279.0,2260,5.0,BENZYNA,,KUJAWSKO-POMORSKIE
66,SEAT,ALHAMBRA,SAMOCHÓD OSOBOWY,WIELOZADANIOWY,UŻYW. IMPORT INDYW,FABRYCZNY,2012,2019-09-02,2019-09-02,2012-04-11,1968.0,125.0,1851,7.0,OLEJ NAPĘDOWY,,KUJAWSKO-POMORSKIE
67,OPEL,VECTRA,SAMOCHÓD OSOBOWY,HATCHBACK,UŻYW. IMPORT INDYW,FABRYCZNY,2007,2019-09-02,2019-09-02,2007-03-01,2198.0,114.0,1475,5.0,BENZYNA,,KUJAWSKO-POMORSKIE
68,VOLKSWAGEN,GOLF,SAMOCHÓD OSOBOWY,HATCHBACK,UŻYW. IMPORT INDYW,FABRYCZNY,2006,2019-09-02,2019-09-02,2006-11-23,1390.0,59.0,1288,5.0,BENZYNA,,KUJAWSKO-POMORSKIE
69,OPEL,,SAMOCHÓD OSOBOWY,HATCHBACK,UŻYW. IMPORT INDYW,FABRYCZNY,2015,2019-09-02,2019-09-02,2015-09-18,1248.0,55.0,1278,5.0,OLEJ NAPĘDOWY,,KUJAWSKO-POMORSKIE
70,OPEL,ZAFIRA,SAMOCHÓD OSOBOWY,VAN,UŻYW. IMPORT INDYW,FABRYCZNY,2004,2019-09-02,2019-09-02,2004-07-06,1796.0,92.0,1435,7.0,BENZYNA,,KUJAWSKO-POMORSKIE
71,TOYOTA,TOYOTA COROLLA,SAMOCHÓD OSOBOWY,KARETA (SEDAN),NOWY ZAKUPIONY W KRAJU,FABRYCZNY,2019,2019-09-02,2019-09-02,,1598.0,97.0,1318,5.0,BENZYNA,,KUJAWSKO-POMORSKIE
72,TOYOTA,RAV4,SAMOCHÓD OSOBOWY,KOMBI,NOWY ZAKUPIONY W KRAJU,FABRYCZNY,2019,2019-09-02,2019-09-02,,2487.0,131.0,1655,5.0,BENZYNA,,KUJAWSKO-POMORSKIE
73,TOYOTA,RAV4,SAMOCHÓD OSOBOWY,KOMBI,UŻYW. IMPORT INDYW,FABRYCZNY,2005,2019-09-02,2019-09-02,2005-09-16,1995.0,85.0,1445,5.0,OLEJ NAPĘDOWY,,KUJAWSKO-POMORSKIE
74,HYUNDAI,TUCSON,SAMOCHÓD OSOBOWY,TERENOWY,UŻYW. IMPORT INDYW,FABRYCZNY,2005,2019-09-02,2019-09-02,2005-06-27,1991.0,83.0,1698,5.0,OLEJ NAPĘDOWY,,KUJAWSKO-POMORSKIE
75,KIA,STINGER,SAMOCHÓD OSOBOWY,HATCHBACK,NOWY ZAKUPIONY W KRAJU,FABRYCZNY,2019,2019-09-02,2019-09-02,,1998.0,180.0,1655,5.0,BENZYNA,,KUJAWSKO-POMORSKIE
76,MERCEDES-BENZ,CLA,SAMOCHÓD OSOBOWY,COUPE,UŻYW. IMPORT INDYW,FABRYCZNY,2015,2019-09-02,2019-09-04,2015-01-01,1991.0,155.0,1480,5.0,BENZYNA,,KUJAWSKO-POMORSKIE
77,MAZDA,MAZDA3,SAMOCHÓD OSOBOWY,HATCHBACK,NOWY ZAKUPIONY W KRAJU,FABRYCZNY,2019,2019-09-02,2019-09-02,,1998.0,90.0,1299,5.0,BENZYNA,,KUJAWSKO-POMORSKIE
78,FORD,FOCUS,SAMOCHÓD OSOBOWY,HATCHBACK,UŻYW. IMPORT INDYW,FABRYCZNY,2013,2019-09-02,2019-09-02,2013-03-15,1560.0,85.0,1344,5.0,OLEJ NAPĘDOWY,,KUJAWSKO-POMORSKIE
79,FORD,FIESTA,SAMOCHÓD OSOBOWY,HATCHBACK,UŻYW. IMPORT INDYW,FABRYCZNY,2004,2019-09-02,2019-09-02,2004-08-10,1299.0,44.0,1117,5.0,BENZYNA,,KUJAWSKO-POMORSKIE
80,HYUNDAI,TUCSON,SAMOCHÓD OSOBOWY,WIELOZADANIOWY,UŻYW. IMPORT INDYW,FABRYCZNY,2005,2019-09-02,2019-09-02,2005-11-01,2000.0,83.0,1600,5.0,OLEJ NAPĘDOWY,,KUJAWSKO-POMORSKIE
81,OPEL,ASTRA-G,SAMOCHÓD OSOBOWY,HATCHBACK,UŻYW. IMPORT INDYW,FABRYCZNY,1998,2019-09-02,2019-09-02,1998-09-29,1598.0,74.0,1175,5.0,BENZYNA,,KUJAWSKO-POMORSKIE
82,OPEL,ZAFIRA,SAMOCHÓD OSOBOWY,VAN,UŻYW. IMPORT INDYW,FABRYCZNY,2003,2019-09-02,2019-09-02,2003-04-29,1796.0,92.0,1435,7.0,BENZYNA,,KUJAWSKO-POMORSKIE
83,FORD,TOURNEO COURIER,SAMOCHÓD OSOBOWY,WIELOZADANIOWY,NOWY ZAKUPIONY W KRAJU,FABRYCZNY,2019,2019-09-02,2019-09-02,,998.0,73.5,1369,5.0,BENZYNA,,KUJAWSKO-POMORSKIE
84,FIAT,500C,SAMOCHÓD OSOBOWY,HATCHBACK,UŻYW. IMPORT INDYW,FABRYCZNY,2012,2019-09-02,2019-09-02,2012-05-31,1368.0,73.5,1055,4.0,BENZYNA,,KUJAWSKO-POMORSKIE
85,RENAULT,,SAMOCHÓD OSOBOWY,HATCHBACK,UŻYW. IMPORT INDYW,FABRYCZNY,2010,2019-09-02,2019-09-02,2010-09-08,1598.0,74.0,1280,5.0,BENZYNA,,KUJAWSKO-POMORSKIE
86,NISSAN,QASHQAI+2,SAMOCHÓD OSOBOWY,VAN,UŻYW. IMPORT INDYW,FABRYCZNY,2011,2019-09-02,2019-09-02,2011-05-19,1995.0,110.0,1771,7.0,OLEJ NAPĘDOWY,,KUJAWSKO-POMORSKIE
87,AUDI,A5 SPORTBACK,SAMOCHÓD OSOBOWY,HATCHBACK,UŻYW. IMPORT INDYW,FABRYCZNY,2014,2019-09-02,2019-09-02,2014-10-06,1968.0,130.0,1615,4.0,OLEJ NAPĘDOWY,,KUJAWSKO-POMORSKIE
88,TOYOTA,VERSO,SAMOCHÓD OSOBOWY,VAN,UŻYW. IMPORT INDYW,FABRYCZNY,2013,2019-09-02,2019-09-02,2013-03-04,1998.0,91.0,1685,5.0,OLEJ NAPĘDOWY,,KUJAWSKO-POMORSKIE
89,OPEL,ZAFIRA,SAMOCHÓD OSOBOWY,VAN,UŻYW. IMPORT INDYW,FABRYCZNY,2010,2019-09-02,2019-09-02,2010-06-14,1598.0,85.0,1575,7.0,BENZYNA,,KUJAWSKO-POMORSKIE
90,CITROEN,C4,SAMOCHÓD OSOBOWY,HATCHBACK,UŻYW. IMPORT INDYW,FABRYCZNY,2008,2019-09-02,2019-09-02,2008-03-17,1560.0,66.0,1332,5.0,OLEJ NAPĘDOWY,,KUJAWSKO-POMORSKIE
91,BMW,320D,SAMOCHÓD OSOBOWY,KOMBI,UŻYW. IMPORT INDYW,FABRYCZNY,2008,2019-09-02,2019-09-02,2008-03-25,1995.0,130.0,1580,5.0,OLEJ NAPĘDOWY,,KUJAWSKO-POMORSKIE
92,FORD,TRANSIT CUSTOM,SAMOCHÓD OSOBOWY,WIELOZADANIOWY,NOWY ZAKUPIONY W KRAJU,FABRYCZNY,2019,2019-09-02,2019-09-02,,1995.0,125.0,2309,1.0,OLEJ NAPĘDOWY,,KUJAWSKO-POMORSKIE
93,SUZUKI,SX4,SAMOCHÓD OSOBOWY,HATCHBACK,UŻYW. IMPORT INDYW,FABRYCZNY,2007,2019-09-02,2019-09-02,2007-07-16,1910.0,88.0,1340,5.0,OLEJ NAPĘDOWY,,KUJAWSKO-POMORSKIE
94,PEUGEOT,PARTNER,SAMOCHÓD OSOBOWY,KOMBI,UŻYW. IMPORT INDYW,FABRYCZNY,2013,2019-09-02,2019-09-02,2013-01-31,1560.0,84.0,1624,5.0,OLEJ NAPĘDOWY,,KUJAWSKO-POMORSKIE
95,TOYOTA,AYGO,SAMOCHÓD OSOBOWY,HATCHBACK,UŻYW. IMPORT INDYW,FABRYCZNY,2014,2019-09-02,2019-09-02,2014-03-31,998.0,50.0,905,4.0,BENZYNA,,KUJAWSKO-POMORSKIE
96,VOLKSWAGEN,FOX,SAMOCHÓD OSOBOWY,HATCHBACK,UŻYW. IMPORT INDYW,FABRYCZNY,2005,2019-09-02,2019-09-02,2005-08-30,1198.0,40.0,1073,4.0,BENZYNA,,KUJAWSKO-POMORSKIE
97,DACIA,SANDERO,SAMOCHÓD OSOBOWY,HATCHBACK,UŻYW. IMPORT INDYW,FABRYCZNY,2013,2019-09-02,2019-09-02,2014-03-27,1149.0,53.0,1073,5.0,BENZYNA,,KUJAWSKO-POMORSKIE
98,OPEL,ASTRA,SAMOCHÓD OSOBOWY,HATCHBACK,UŻYW. IMPORT INDYW,FABRYCZNY,2005,2019-09-02,2019-09-02,2005-06-15,1598.0,77.0,1265,5.0,BENZYNA,,KUJAWSKO-POMORSKIE
99,HONDA,CR-V,SAMOCHÓD OSOBOWY,WIELOZADANIOWY,NOWY ZAKUPIONY W KRAJU,FABRYCZNY,2019,2019-09-02,2019-09-02,,1993.0,107.0,1673,5.0,BENZYNA,,KUJAWSKO-POMORSKIE
100,CITROEN,XSARA PICASSO,SAMOCHÓD OSOBOWY,WIELOZADANIOWY,UŻYW. IMPORT INDYW,FABRYCZNY,2009,2019-09-02,2019-09-02,2009-04-30,1587.0,80.0,1343,5.0,BENZYNA,,KUJAWSKO-POMORSKIE
101,VOLKSWAGEN,POLO,SAMOCHÓD OSOBOWY,HATCHBACK,UŻYW. IMPORT INDYW,2007,FABRYCZNY,2019-09-03,2019-11-05,2007-11-21,1422.0,51.0,1164,5.0,OLEJ NAPĘDOWY,,KUJAWSKO-POMORSKIE
102,OPEL,ASTRA,SAMOCHÓD OSOBOWY,HATCHBACK,UŻYW. IMPORT INDYW,2010,FABRYCZNY,2019-09-03,2019-09-03,2010-02-25,1598.0,85.0,1393,5.0,BENZYNA,,KUJAWSKO-POMORSKIE
103,VOLKSWAGEN,GOLF,SAMOCHÓD OSOBOWY,KOMBI,UŻYW. IMPORT INDYW,2012,FABRYCZNY,2019-09-03,2019-09-03,2012-06-21,1598.0,77.0,1452,5.0,OLEJ NAPĘDOWY,,KUJAWSKO-POMORSKIE
