,marka,model,rodzaj-pojazdu,podrodzaj-pojazdu,pochodzenie-pojazdu,sposob-produkcji,rok-produkcji,data-pierwszej-rejestracji-w-kraju,data-ostatniej-rejestracji-w-kraju,data-rejestracji-za-granica,pojemnosc-skokowa-silnika,moc-netto-silnika,masa-wlasna,liczba-miejsc-ogolem,rodzaj-paliwa,kierownica-po-prawej-stronie,rejestracja-wojewodztwo
93,OPEL,COMBO LIFE,SAMOCHÓD OSOBOWY,WIELOZADANIOWY,NOWY ZAKUPIONY W KRAJU,FABRYCZNY,2019,2019-09-02,2019-09-02,,1499.0,75.0,1485,5.0,OLEJ NAPĘDOWY,,LUBELSKIE
94,PEUGEOT,508,SAMOCHÓD OSOBOWY,KOMBI,UŻYW. IMPORT INDYW,FABRYCZNY,2011,2019-09-02,2019-09-02,2011-05-18,1598.0,115.0,1585,5.0,BENZYNA,,LUBELSKIE
95,KIA,CEED,SAMOCHÓD OSOBOWY,HATCHBACK,UŻYW. IMPORT INDYW,2007,FABRYCZNY,2019-09-03,2019-09-03,2007-03-21,1591.0,89.7,1263,5.0,BENZYNA,,LUBELSKIE
96,MERCEDES-BENZ,SPRINTER,SAMOCHÓD OSOBOWY,VAN,UŻYW. IMPORT INDYW,2014,FABRYCZNY,2019-09-03,2019-09-03,2014-07-14,2143.0,120.0,2350,9.0,OLEJ NAPĘDOWY,,LUBELSKIE
97,OPEL,ASTRA,SAMOCHÓD OSOBOWY,KOMBI,UŻYW. IMPORT INDYW,2011,FABRYCZNY,2019-09-03,2019-09-03,2011-06-29,1248.0,70.0,1471,5.0,OLEJ NAPĘDOWY,,LUBELSKIE
98,VOLVO,S80,SAMOCHÓD OSOBOWY,KARETA (SEDAN),UŻYW. IMPORT INDYW,2000,FABRYCZNY,2019-09-03,2019-09-03,2000-06-09,2435.0,125.0,1470,5.0,BENZYNA,,LUBELSKIE
99,OPEL,ASTRA,SAMOCHÓD OSOBOWY,HATCHBACK,UŻYW. IMPORT INDYW,2008,FABRYCZNY,2019-09-03,2019-09-03,2008-07-09,1598.0,85.0,1270,5.0,BENZYNA,,LUBELSKIE
100,OPEL,VECTRA-C,SAMOCHÓD OSOBOWY,HATCHBACK,UŻYW. IMPORT INDYW,2003,FABRYCZNY,2019-09-03,2019-09-03,2004-02-17,2198.0,108.0,1450,5.0,BENZYNA,,LUBELSKIE
101,PEUGEOT,307,SAMOCHÓD OSOBOWY,KOMBI,UŻYW. IMPORT INDYW,2002,FABRYCZNY,2019-09-03,2019-09-03,2002-07-19,1997.0,100.0,1370,5.0,BENZYNA,,LUBELSKIE
102,HONDA,CR-V,SAMOCHÓD OSOBOWY,WIELOZADANIOWY,UŻYW. IMPORT INDYW,2007,FABRYCZNY,2019-09-03,2019-09-03,2007-10-30,1997.0,110.0,1494,5.0,BENZYNA,,LUBELSKIE
103,HYUNDAI,I30,SAMOCHÓD OSOBOWY,HATCHBACK,UŻYW. IMPORT INDYW,2010,FABRYCZNY,2019-09-03,2019-10-08,2010-06-23,1582.0,66.0,1366,5.0,OLEJ NAPĘDOWY,,LUBELSKIE
