,marka,model,rodzaj-pojazdu,podrodzaj-pojazdu,pochodzenie-pojazdu,sposob-produkcji,rok-produkcji,data-pierwszej-rejestracji-w-kraju,data-ostatniej-rejestracji-w-kraju,data-rejestracji-za-granica,pojemnosc-skokowa-silnika,moc-netto-silnika,masa-wlasna,liczba-miejsc-ogolem,rodzaj-paliwa,kierownica-po-prawej-stronie,rejestracja-wojewodztwo
2223,FORD,C-MAX,SAMOCHÓD OSOBOWY,WIELOZADANIOWY,UŻYW. IMPORT INDYW,FABRYCZNY,2014,2019-09-10,2019-09-10,2014-11-28,1596.0,110.0,1310,5.0,BENZYNA,,WIELKOPOLSKIE
2224,SKODA,OCTAVIA,SAMOCHÓD OSOBOWY,KOMBI,NOWY ZAKUPIONY W KRAJU,FABRYCZNY,2019,2019-09-10,2019-09-10,,1498.0,110.0,1283,5.0,BENZYNA,,WIELKOPOLSKIE
2225,SKODA,FABIA COMBI,SAMOCHÓD OSOBOWY,KOMBI,UŻYW. IMPORT INDYW,FABRYCZNY,2004,2019-09-10,2019-09-10,2004-09-28,1390.0,55.0,1170,5.0,BENZYNA,,WIELKOPOLSKIE
2226,SEAT,IBIZA,SAMOCHÓD OSOBOWY,WIELOZADANIOWY,UŻYW. IMPORT INDYW,FABRYCZNY,2014,2019-09-10,2019-09-10,2014-10-30,1390.0,63.0,1000,5.0,BENZYNA,,WIELKOPOLSKIE
2227,VOLKSWAGEN,CADDY,SAMOCHÓD OSOBOWY,KOMBI,NOWY ZAKUPIONY W KRAJU,FABRYCZNY,2019,2019-09-10,2019-09-10,,1968.0,75.0,1559,5.0,OLEJ NAPĘDOWY,,WIELKOPOLSKIE
2228,FORD,MONDEO HYBRID,SAMOCHÓD OSOBOWY,KOMBI,NOWY ZAKUPIONY W KRAJU,FABRYCZNY,2019,2019-09-10,2019-09-10,,1999.0,103.0,1716,5.0,BENZYNA,,WIELKOPOLSKIE
2229,PEUGEOT,5008,SAMOCHÓD OSOBOWY,WIELOZADANIOWY,UŻYW. IMPORT INDYW,FABRYCZNY,2011,2019-09-10,2019-09-10,2011-04-22,1598.0,115.0,1667,7.0,BENZYNA,,WIELKOPOLSKIE
2230,KIA,SPORTAGE,SAMOCHÓD OSOBOWY,VAN,UŻYW. IMPORT INDYW,FABRYCZNY,2008,2019-09-10,2019-09-10,2008-11-14,1991.0,100.0,1590,5.0,OLEJ NAPĘDOWY,,WIELKOPOLSKIE
2231,TOYOTA,COROLLA,SAMOCHÓD OSOBOWY,KARETA (SEDAN),NOWY ZAKUPIONY W KRAJU,FABRYCZNY,2019,2019-09-10,2019-09-10,,1798.0,72.0,1381,5.0,BENZYNA,,WIELKOPOLSKIE
2232,TOYOTA,COROLLA,SAMOCHÓD OSOBOWY,KOMBI,NOWY ZAKUPIONY W KRAJU,FABRYCZNY,2019,2019-09-10,2019-09-10,,1987.0,112.0,1509,5.0,BENZYNA,,WIELKOPOLSKIE
2233,FORD,FOCUS,SAMOCHÓD OSOBOWY,KOMBI,UŻYW. IMPORT INDYW,FABRYCZNY,2008,2019-09-10,2019-09-10,2008-10-28,1997.0,81.0,1376,5.0,OLEJ NAPĘDOWY,,WIELKOPOLSKIE
2234,SKODA,FABIA,SAMOCHÓD OSOBOWY,KOMBI,NOWY ZAKUPIONY W KRAJU,FABRYCZNY,2019,2019-09-10,2019-09-10,,999.0,81.0,1122,5.0,BENZYNA,,WIELKOPOLSKIE
2235,VOLKSWAGEN,BEETLE,SAMOCHÓD OSOBOWY,HATCHBACK,UŻYW. IMPORT INDYW,FABRYCZNY,2001,2019-09-10,2019-09-10,2001-03-23,1896.0,66.0,1323,4.0,OLEJ NAPĘDOWY,,WIELKOPOLSKIE
2236,AUDI,A4,SAMOCHÓD OSOBOWY,KOMBI,UŻYW. IMPORT INDYW,FABRYCZNY,2015,2019-09-10,2019-09-10,2015-06-01,1968.0,130.0,1650,5.0,OLEJ NAPĘDOWY,,WIELKOPOLSKIE
2237,TOYOTA,COROLLA,SAMOCHÓD OSOBOWY,KARETA (SEDAN),NOWY ZAKUPIONY W KRAJU,FABRYCZNY,2019,2019-09-10,2019-09-10,,1798.0,72.0,1381,5.0,BENZYNA,,WIELKOPOLSKIE
2238,TOYOTA,YARIS,SAMOCHÓD OSOBOWY,WIELOZADANIOWY,NOWY ZAKUPIONY W KRAJU,FABRYCZNY,2019,2019-09-10,2019-09-10,,1496.0,82.0,1076,5.0,BENZYNA,,WIELKOPOLSKIE
2239,BMW,116I,SAMOCHÓD OSOBOWY,KOMBI,UŻYW. IMPORT INDYW,FABRYCZNY,2009,2019-09-10,2019-09-10,2009-12-15,1995.0,90.0,1275,5.0,BENZYNA,,WIELKOPOLSKIE
2240,VOLKSWAGEN,CADDY,SAMOCHÓD OSOBOWY,KOMBI,NOWY ZAKUPIONY W KRAJU,FABRYCZNY,2019,2019-09-10,2019-09-10,,1968.0,75.0,1559,5.0,OLEJ NAPĘDOWY,,WIELKOPOLSKIE
2241,OPEL,MERIVA,SAMOCHÓD OSOBOWY,WIELOZADANIOWY,UŻYW. IMPORT INDYW,FABRYCZNY,2007,2019-09-10,2019-09-10,2007-02-01,1364.0,66.0,1330,5.0,BENZYNA,,WIELKOPOLSKIE
2242,FORD,FOCUS,SAMOCHÓD OSOBOWY,HATCHBACK,UŻYW. IMPORT INDYW,FABRYCZNY,2008,2019-09-10,2019-09-10,2008-08-19,1596.0,85.0,1239,5.0,BENZYNA,,WIELKOPOLSKIE
2243,VOLKSWAGEN,GOLF,SAMOCHÓD OSOBOWY,KOMBI,UŻYW. IMPORT INDYW,FABRYCZNY,2000,2019-09-10,2019-09-10,2000-07-06,1896.0,50.0,1322,5.0,OLEJ NAPĘDOWY,,WIELKOPOLSKIE
2244,MITSUBISHI,LANCER,SAMOCHÓD OSOBOWY,KARETA (SEDAN),UŻYW. IMPORT INDYW,2004,FABRYCZNY,2019-09-11,2019-11-07,2004-02-16,1997.0,206.0,1400,5.0,BENZYNA,,WIELKOPOLSKIE
2245,FIAT,BRAVO,SAMOCHÓD OSOBOWY,WIELOZADANIOWY,UŻYW. IMPORT INDYW,2009,FABRYCZNY,2019-09-11,2019-09-11,2009-05-08,1598.0,77.0,1395,5.0,OLEJ NAPĘDOWY,,WIELKOPOLSKIE
2246,NISSAN,QASHQAI,SAMOCHÓD OSOBOWY,WIELOZADANIOWY,UŻYW. IMPORT INDYW,2007,FABRYCZNY,2019-09-11,2019-09-11,2007-11-29,1598.0,85.0,1297,5.0,BENZYNA,,WIELKOPOLSKIE
2247,VOLKSWAGEN,GOLF,SAMOCHÓD OSOBOWY,HATCHBACK,UŻYW. IMPORT INDYW,2005,FABRYCZNY,2019-09-11,2019-09-11,2005-05-31,1595.0,75.0,1283,5.0,BENZYNA,,WIELKOPOLSKIE
2248,BMW,X6,SAMOCHÓD OSOBOWY,TERENOWY,UŻYW. IMPORT INDYW,2015,FABRYCZNY,2019-09-11,2019-10-28,2015-01-01,4395.0,330.0,2550,5.0,BENZYNA,,WIELKOPOLSKIE
2249,VOLKSWAGEN,NEW BEETLE,SAMOCHÓD OSOBOWY,HATCHBACK,UŻYW. IMPORT INDYW,2007,FABRYCZNY,2019-09-11,2019-10-07,,1595.0,75.0,1277,4.0,BENZYNA,,WIELKOPOLSKIE
2250,FORD,FIESTA,SAMOCHÓD OSOBOWY,HATCHBACK,UŻYW. IMPORT INDYW,2009,FABRYCZNY,2019-09-11,2019-10-21,2009-12-22,1399.0,50.0,1030,5.0,OLEJ NAPĘDOWY,,WIELKOPOLSKIE
2251,HYUNDAI,KONA,SAMOCHÓD OSOBOWY,WIELOZADANIOWY,NOWY ZAKUPIONY W KRAJU,2019,FABRYCZNY,2019-09-11,2019-09-11,,998.0,88.3,1252,5.0,BENZYNA,,WIELKOPOLSKIE
2252,DACIA,DOKKER,SAMOCHÓD OSOBOWY,KOMBI,UŻYW. IMPORT INDYW,2016,FABRYCZNY,2019-09-11,2019-09-11,2016-06-09,1598.0,75.0,1270,5.0,BENZYNA,,WIELKOPOLSKIE
2253,DAIMLERCHRYSLER,C 200,SAMOCHÓD OSOBOWY,KARETA (SEDAN),UŻYW. IMPORT INDYW,2005,FABRYCZNY,2019-09-11,2019-09-11,2005-04-08,2148.0,90.0,1515,5.0,OLEJ NAPĘDOWY,,WIELKOPOLSKIE
2254,CITROEN,C4 CACTUS,SAMOCHÓD OSOBOWY,HATCHBACK,UŻYW. IMPORT INDYW,2015,FABRYCZNY,2019-09-11,2019-09-11,2015-08-31,1560.0,73.0,1070,5.0,OLEJ NAPĘDOWY,,WIELKOPOLSKIE
2255,DACIA,DUSTER,SAMOCHÓD OSOBOWY,KOMBI,UŻYW. IMPORT INDYW,2011,FABRYCZNY,2019-09-11,2019-09-11,2011-07-07,1598.0,77.0,1235,5.0,BENZYNA,,WIELKOPOLSKIE
2256,VOLKSWAGEN,TOURAN,SAMOCHÓD OSOBOWY,WIELOZADANIOWY,NOWY ZAKUPIONY W KRAJU,2019,FABRYCZNY,2019-09-11,2019-09-11,,1968.0,140.0,1705,7.0,OLEJ NAPĘDOWY,,WIELKOPOLSKIE
2257,KIA,RIO,SAMOCHÓD OSOBOWY,HATCHBACK,NOWY ZAKUPIONY W KRAJU,2019,FABRYCZNY,2019-09-11,2019-09-11,,1248.0,61.8,1047,5.0,BENZYNA,,WIELKOPOLSKIE
2258,OPEL,CORSA,SAMOCHÓD OSOBOWY,WIELOZADANIOWY,UŻYW. IMPORT INDYW,2010,FABRYCZNY,2019-09-11,2019-10-15,2010-08-18,1248.0,55.0,1160,5.0,OLEJ NAPĘDOWY,,WIELKOPOLSKIE
2259,VOLKSWAGEN,CADDY LIFE,SAMOCHÓD OSOBOWY,KOMBI,UŻYW. IMPORT INDYW,2008,FABRYCZNY,2019-09-11,2019-09-11,2008-07-29,1595.0,75.0,1412,5.0,BENZYNA,,WIELKOPOLSKIE
2260,CITROEN,SAXO,SAMOCHÓD OSOBOWY,HATCHBACK,UŻYW. IMPORT INDYW,2002,FABRYCZNY,2019-09-11,2019-10-16,2002-05-03,1124.0,44.0,880,5.0,BENZYNA,,WIELKOPOLSKIE
2261,AUDI,A4,SAMOCHÓD OSOBOWY,KOMBI,UŻYW. IMPORT INDYW,2012,FABRYCZNY,2019-09-11,2019-09-11,2012-05-08,1968.0,88.0,1540,5.0,OLEJ NAPĘDOWY,,WIELKOPOLSKIE
2262,SEAT,IBIZA,SAMOCHÓD OSOBOWY,HATCHBACK,NOWY ZAKUPIONY W KRAJU,2019,FABRYCZNY,2019-09-11,2019-09-11,,999.0,70.0,1100,5.0,BENZYNA,,WIELKOPOLSKIE
2263,RENAULT,MEGANE SCENIC,SAMOCHÓD OSOBOWY,HATCHBACK,UŻYW. IMPORT INDYW,2013,FABRYCZNY,2019-09-11,2019-10-07,2013-05-17,1461.0,81.0,1460,5.0,OLEJ NAPĘDOWY,,WIELKOPOLSKIE
2264,MERCEDES-BENZ,SLK 230,SAMOCHÓD OSOBOWY,KABRIOLET,UŻYW. IMPORT INDYW,2000,FABRYCZNY,2019-09-11,2019-09-11,2000-12-05,3199.0,160.0,1405,2.0,BENZYNA,,WIELKOPOLSKIE
2265,FORD,S-MAX,SAMOCHÓD OSOBOWY,KOMBI,NOWY ZAKUPIONY W KRAJU,2019,FABRYCZNY,2019-09-11,2019-09-11,,1995.0,140.0,1981,5.0,OLEJ NAPĘDOWY,,WIELKOPOLSKIE
2266,SEAT,ALHAMBRA,SAMOCHÓD OSOBOWY,WIELOZADANIOWY,UŻYW. IMPORT INDYW,2012,FABRYCZNY,2019-09-11,2019-09-11,2012-02-10,1968.0,103.0,1822,7.0,OLEJ NAPĘDOWY,,WIELKOPOLSKIE
2267,MITSUBISHI,OUTLANDER,SAMOCHÓD OSOBOWY,WIELOZADANIOWY,NOWY ZAKUPIONY W KRAJU,2019,FABRYCZNY,2019-09-11,2019-09-11,,1998.0,110.0,1540,7.0,BENZYNA,,WIELKOPOLSKIE
2268,RENAULT,CLIO,SAMOCHÓD OSOBOWY,HATCHBACK,UŻYW. IMPORT INDYW,2003,FABRYCZNY,2019-09-11,2019-09-11,2003-02-28,1149.0,43.0,955,5.0,BENZYNA,,WIELKOPOLSKIE
2269,CITROEN,XSARA PICASSO,SAMOCHÓD OSOBOWY,HATCHBACK,UŻYW. IMPORT INDYW,2003,FABRYCZNY,2019-09-11,2019-09-11,2003-09-16,1749.0,85.0,1320,5.0,BENZYNA,,WIELKOPOLSKIE
2270,LAND ROVER,DISCOVERY,SAMOCHÓD OSOBOWY,TERENOWY,UŻYW. IMPORT INDYW,2006,FABRYCZNY,2019-09-11,2019-09-11,2006-01-01,4394.0,221.0,2479,5.0,BENZYNA,,WIELKOPOLSKIE
2271,KIA,SOUL,SAMOCHÓD OSOBOWY,WIELOZADANIOWY,UŻYW. IMPORT INDYW,2009,FABRYCZNY,2019-09-11,2019-09-11,2009-11-10,1591.0,93.0,1220,5.0,BENZYNA,,WIELKOPOLSKIE
2272,CITROEN,BERLINGO,SAMOCHÓD OSOBOWY,KOMBI,UŻYW. IMPORT INDYW,2008,FABRYCZNY,2019-09-11,2019-09-11,2008-07-10,1560.0,66.0,1482,5.0,OLEJ NAPĘDOWY,,WIELKOPOLSKIE
2273,TOYOTA,COROLLA VERSO,SAMOCHÓD OSOBOWY,KOMBI,UŻYW. IMPORT INDYW,FABRYCZNY,2007,2019-09-11,2019-09-11,2007-07-06,1794.0,95.0,1450,7.0,BENZYNA,,WIELKOPOLSKIE
2274,HONDA,JAZZ,SAMOCHÓD OSOBOWY,HATCHBACK,UŻYW. IMPORT INDYW,FABRYCZNY,2013,2019-09-11,2019-10-04,2013-10-31,1339.0,73.0,1182,5.0,BENZYNA,,WIELKOPOLSKIE
2275,MERCEDES-BENZ,GLE 400 D 4MATIC,SAMOCHÓD OSOBOWY,KOMBI,NOWY ZAKUPIONY W KRAJU,FABRYCZNY,2019,2019-09-11,2019-10-04,,2925.0,243.0,2360,5.0,OLEJ NAPĘDOWY,,WIELKOPOLSKIE
2276,PORSCHE,CAYENNE,SAMOCHÓD OSOBOWY,KOMBI,NOWY ZAKUPIONY W KRAJU,FABRYCZNY,2019,2019-09-11,2019-09-11,,2995.0,250.0,2183,5.0,BENZYNA,,WIELKOPOLSKIE
2277,BMW,X3 XDRIVE30I,SAMOCHÓD OSOBOWY,KOMBI,NOWY ZAKUPIONY W KRAJU,FABRYCZNY,2019,2019-09-11,2019-09-11,,1998.0,185.0,1715,5.0,BENZYNA,,WIELKOPOLSKIE
2278,RENAULT,LAGUNA,SAMOCHÓD OSOBOWY,KOMBI,UŻYW. IMPORT INDYW,FABRYCZNY,2003,2019-09-11,2019-09-11,2003-12-18,1870.0,88.0,1385,5.0,OLEJ NAPĘDOWY,,WIELKOPOLSKIE
2279,RENAULT,MEGANE SCENIC,SAMOCHÓD OSOBOWY,VAN,UŻYW. IMPORT INDYW,FABRYCZNY,2004,2019-09-11,2019-09-11,2004-11-30,1598.0,83.0,1395,5.0,BENZYNA,,WIELKOPOLSKIE
2280,TOYOTA,TOYOTA CAMRY,SAMOCHÓD OSOBOWY,KARETA (SEDAN),NOWY ZAKUPIONY W KRAJU,FABRYCZNY,2019,2019-09-11,2019-09-11,,2487.0,131.0,1608,5.0,BENZYNA,,WIELKOPOLSKIE
2281,LEXUS,UX250H,SAMOCHÓD OSOBOWY,HATCHBACK,NOWY ZAKUPIONY W KRAJU,FABRYCZNY,2019,2019-09-11,2019-09-11,,1987.0,112.0,1545,5.0,BENZYNA,,WIELKOPOLSKIE
2282,MINI,COOPER,SAMOCHÓD OSOBOWY,KABRIOLET,UŻYW. IMPORT INDYW,FABRYCZNY,2005,2019-09-11,2019-09-11,2005-07-27,1598.0,66.0,1165,4.0,BENZYNA,,WIELKOPOLSKIE
2283,CITROEN,BERLINGO,SAMOCHÓD OSOBOWY,WIELOZADANIOWY,UŻYW. IMPORT INDYW,FABRYCZNY,2006,2019-09-11,2019-09-11,2006-02-09,1560.0,55.0,1344,5.0,OLEJ NAPĘDOWY,,WIELKOPOLSKIE
2284,MERCEDES-BENZ,C 180,SAMOCHÓD OSOBOWY,KARETA (SEDAN),UŻYW. IMPORT INDYW,FABRYCZNY,1994,2019-09-11,2019-09-11,1994-08-03,1799.0,90.0,1350,5.0,BENZYNA,,WIELKOPOLSKIE
2285,KIA,CEED,SAMOCHÓD OSOBOWY,HATCHBACK,NOWY ZAKUPIONY W KRAJU,FABRYCZNY,2019,2019-09-11,2019-09-11,,1353.0,103.0,1270,5.0,BENZYNA,,WIELKOPOLSKIE
2286,VOLVO,C30,SAMOCHÓD OSOBOWY,COUPE,UŻYW. IMPORT INDYW,FABRYCZNY,2009,2019-09-11,2019-09-11,2009-07-01,1560.0,80.0,1346,4.0,OLEJ NAPĘDOWY,,WIELKOPOLSKIE
2287,NISSAN,JUKE,SAMOCHÓD OSOBOWY,WIELOZADANIOWY,UŻYW. IMPORT INDYW,FABRYCZNY,2013,2019-09-11,2019-09-11,2013-10-04,1461.0,81.0,1360,5.0,OLEJ NAPĘDOWY,,WIELKOPOLSKIE
2288,TOYOTA,RAV4,SAMOCHÓD OSOBOWY,KOMBI,UŻYW. IMPORT INDYW,FABRYCZNY,2003,2019-09-11,2019-09-11,2003-03-19,1995.0,85.0,1430,5.0,OLEJ NAPĘDOWY,,WIELKOPOLSKIE
2289,KIA,PICANTO,SAMOCHÓD OSOBOWY,WIELOZADANIOWY,NOWY ZAKUPIONY W KRAJU,FABRYCZNY,2019,2019-09-11,2019-09-11,,1248.0,61.8,864,5.0,BENZYNA,,WIELKOPOLSKIE
2290,TOYOTA,TOYOTA CAMRY,SAMOCHÓD OSOBOWY,KARETA (SEDAN),NOWY ZAKUPIONY W KRAJU,FABRYCZNY,2019,2019-09-11,2019-09-11,,2487.0,131.0,1608,5.0,BENZYNA,,WIELKOPOLSKIE
2291,BMW,118D,SAMOCHÓD OSOBOWY,HATCHBACK,UŻYW. IMPORT INDYW,FABRYCZNY,2005,2019-09-11,2019-09-11,2005-03-31,1995.0,89.0,1310,5.0,OLEJ NAPĘDOWY,,WIELKOPOLSKIE
2292,VOLKSWAGEN,GOLF,SAMOCHÓD OSOBOWY,HATCHBACK,UŻYW. IMPORT INDYW,FABRYCZNY,2013,2019-09-11,2019-09-11,2013-06-13,1197.0,63.0,1229,5.0,BENZYNA,,WIELKOPOLSKIE
2293,SMART,FORFOUR 1.5,SAMOCHÓD OSOBOWY,HATCHBACK,UŻYW. IMPORT INDYW,FABRYCZNY,2004,2019-09-11,2019-09-11,2004-09-14,1499.0,80.0,1055,4.0,BENZYNA,,WIELKOPOLSKIE
2294,HONDA,ACCORD,SAMOCHÓD OSOBOWY,KOMBI,UŻYW. IMPORT INDYW,FABRYCZNY,2007,2019-09-11,2019-09-11,2007-07-11,2204.0,103.0,1597,5.0,OLEJ NAPĘDOWY,,WIELKOPOLSKIE
2295,VOLKSWAGEN,GOLF,SAMOCHÓD OSOBOWY,HATCHBACK,UŻYW. IMPORT INDYW,FABRYCZNY,2005,2019-09-11,2019-09-11,2005-10-17,1896.0,77.0,1541,5.0,OLEJ NAPĘDOWY,,WIELKOPOLSKIE
2296,PEUGEOT,308,SAMOCHÓD OSOBOWY,HATCHBACK,UŻYW. IMPORT INDYW,FABRYCZNY,2010,2019-09-11,2019-09-11,2010-01-21,1560.0,66.2,1303,5.0,OLEJ NAPĘDOWY,,WIELKOPOLSKIE
2297,VOLKSWAGEN,UP!,SAMOCHÓD OSOBOWY,HATCHBACK,NOWY ZAKUPIONY W KRAJU,FABRYCZNY,2019,2019-09-11,2019-09-11,,999.0,44.0,931,4.0,BENZYNA,,WIELKOPOLSKIE
2298,TOYOTA,CAMRY,SAMOCHÓD OSOBOWY,KARETA (SEDAN),NOWY ZAKUPIONY W KRAJU,FABRYCZNY,2019,2019-09-11,2019-09-11,,2487.0,131.0,1643,5.0,BENZYNA,,WIELKOPOLSKIE
2299,MERCEDES-BENZ,E 270 CDI,SAMOCHÓD OSOBOWY,KARETA (SEDAN),UŻYW. IMPORT INDYW,FABRYCZNY,2003,2019-09-11,2019-09-11,2003-11-27,2685.0,130.0,1695,5.0,OLEJ NAPĘDOWY,,WIELKOPOLSKIE
2300,VOLKSWAGEN,PASSAT,SAMOCHÓD OSOBOWY,KARETA (SEDAN),UŻYW. IMPORT INDYW,FABRYCZNY,2000,2019-09-11,2019-09-11,2000-12-14,1984.0,85.0,1385,5.0,BENZYNA,,WIELKOPOLSKIE
2301,BMW,520D,SAMOCHÓD OSOBOWY,KOMBI,UŻYW. IMPORT INDYW,FABRYCZNY,2011,2019-09-11,2019-09-11,2011-01-13,1995.0,135.0,1790,5.0,OLEJ NAPĘDOWY,,WIELKOPOLSKIE
2302,BMW,M340I XDRIVE,SAMOCHÓD OSOBOWY,KARETA (SEDAN),NOWY ZAKUPIONY W KRAJU,FABRYCZNY,2019,2019-09-11,2019-09-11,,2998.0,275.0,1670,5.0,BENZYNA,,WIELKOPOLSKIE
2303,TOYOTA,TOYOTA CAMRY,SAMOCHÓD OSOBOWY,KARETA (SEDAN),NOWY ZAKUPIONY W KRAJU,FABRYCZNY,2019,2019-09-11,2019-09-11,,2487.0,131.0,1608,5.0,BENZYNA,,WIELKOPOLSKIE
2304,KIA,CEED,SAMOCHÓD OSOBOWY,HATCHBACK,NOWY ZAKUPIONY W KRAJU,FABRYCZNY,2019,2019-09-11,2019-09-11,,1591.0,150.0,1338,5.0,BENZYNA,,WIELKOPOLSKIE
2305,RENAULT,TRAFIC,SAMOCHÓD OSOBOWY,VAN,UŻYW. IMPORT INDYW,FABRYCZNY,2018,2019-09-11,2019-09-11,2018-12-20,1598.0,92.0,1925,3.0,OLEJ NAPĘDOWY,,WIELKOPOLSKIE
2306,HYUNDAI,KONA,SAMOCHÓD OSOBOWY,WIELOZADANIOWY,NOWY ZAKUPIONY W KRAJU,FABRYCZNY,2019,2019-09-11,2019-09-11,,998.0,88.3,1252,5.0,BENZYNA,,WIELKOPOLSKIE
2307,OPEL,ASTRA GTC,SAMOCHÓD OSOBOWY,HATCHBACK,UŻYW. IMPORT INDYW,FABRYCZNY,2005,2019-09-11,2019-09-11,2005-09-14,1598.0,77.0,1245,5.0,BENZYNA,,WIELKOPOLSKIE
2308,AUDI,A3,SAMOCHÓD OSOBOWY,KOMBI,UŻYW. IMPORT INDYW,FABRYCZNY,2010,2019-09-11,2019-09-11,2010-03-30,1968.0,103.0,1360,5.0,OLEJ NAPĘDOWY,,WIELKOPOLSKIE
2309,TOYOTA,YARIS,SAMOCHÓD OSOBOWY,WIELOZADANIOWY,UŻYW. IMPORT INDYW,FABRYCZNY,2007,2019-09-11,2019-09-11,2007-05-07,998.0,51.0,1055,5.0,BENZYNA,,WIELKOPOLSKIE
2310,FORD,KUGA,SAMOCHÓD OSOBOWY,WIELOZADANIOWY,NOWY ZAKUPIONY W KRAJU,FABRYCZNY,2019,2019-09-11,2019-09-11,,1997.0,110.0,1647,5.0,OLEJ NAPĘDOWY,,WIELKOPOLSKIE
2311,RENAULT,LAGUNA,SAMOCHÓD OSOBOWY,KOMBI,UŻYW. IMPORT INDYW,FABRYCZNY,2008,2019-09-11,2019-09-11,2008-04-08,1995.0,130.7,1563,5.0,OLEJ NAPĘDOWY,,WIELKOPOLSKIE
2312,RENAULT,CLIO,SAMOCHÓD OSOBOWY,HATCHBACK,PONOWNA REJESTRACJA,FABRYCZNY,2011,2019-09-11,2019-09-11,2011-06-10,1149.0,55.0,1062,5.0,BENZYNA,,WIELKOPOLSKIE
2313,VOLKSWAGEN,GOLF,SAMOCHÓD OSOBOWY,KOMBI,NOWY ZAKUPIONY W KRAJU,FABRYCZNY,2019,2019-09-11,2019-09-11,,1498.0,110.0,1303,5.0,BENZYNA,,WIELKOPOLSKIE
2314,BMW,114D,SAMOCHÓD OSOBOWY,KOMBI,UŻYW. IMPORT INDYW,FABRYCZNY,2015,2019-09-11,2019-09-11,2015-03-06,1598.0,70.0,1320,5.0,OLEJ NAPĘDOWY,,WIELKOPOLSKIE
2315,KIA,CEED,SAMOCHÓD OSOBOWY,KOMBI,NOWY ZAKUPIONY W KRAJU,FABRYCZNY,2019,2019-09-11,2019-09-11,,1353.0,103.0,1277,5.0,BENZYNA,,WIELKOPOLSKIE
2316,OPEL,ASTRA,SAMOCHÓD OSOBOWY,HATCHBACK,UŻYW. IMPORT INDYW,FABRYCZNY,2011,2019-09-11,2019-09-11,2011-04-14,1364.0,103.0,1503,5.0,BENZYNA,,WIELKOPOLSKIE
2317,DODGE,CALIBER,SAMOCHÓD OSOBOWY,HATCHBACK,UŻYW. IMPORT INDYW,FABRYCZNY,2007,2019-09-11,2019-09-11,2007-01-01,1987.0,115.0,1500,5.0,BENZYNA,,WIELKOPOLSKIE
2318,MAZDA,6,SAMOCHÓD OSOBOWY,HATCHBACK,UŻYW. IMPORT INDYW,FABRYCZNY,2010,2019-09-11,2019-09-11,2010-02-10,2184.0,92.0,1485,5.0,OLEJ NAPĘDOWY,,WIELKOPOLSKIE
2319,MINI,COUNTRYMAN COOPER,SAMOCHÓD OSOBOWY,KOMBI,NOWY ZAKUPIONY W KRAJU,FABRYCZNY,2019,2019-09-11,2019-09-11,,1499.0,100.0,1415,5.0,BENZYNA,,WIELKOPOLSKIE
2320,NISSAN,QASHQAI,SAMOCHÓD OSOBOWY,KOMBI,UŻYW. IMPORT INDYW,FABRYCZNY,2013,2019-09-11,2019-09-11,2013-03-19,1598.0,96.0,1529,5.0,OLEJ NAPĘDOWY,,WIELKOPOLSKIE
2321,FORD,C-MAX,SAMOCHÓD OSOBOWY,WIELOZADANIOWY,UŻYW. IMPORT INDYW,FABRYCZNY,2008,2019-09-11,2019-09-11,2008-06-03,1999.0,107.0,1319,5.0,BENZYNA,,WIELKOPOLSKIE
2322,OPEL,C,SAMOCHÓD OSOBOWY,WIELOZADANIOWY,UŻYW. IMPORT INDYW,FABRYCZNY,2006,2019-09-11,2019-09-11,2007-01-17,1229.0,59.0,1130,5.0,BENZYNA,,WIELKOPOLSKIE
2323,CITROEN,C3,SAMOCHÓD OSOBOWY,HATCHBACK,NOWY ZAKUPIONY W KRAJU,FABRYCZNY,2019,2019-09-11,2019-09-11,,1199.0,61.0,980,5.0,BENZYNA,,WIELKOPOLSKIE
2324,FORD,MONDEO,SAMOCHÓD OSOBOWY,KOMBI,UŻYW. IMPORT INDYW,FABRYCZNY,2015,2019-09-11,2019-09-11,2015-10-15,1997.0,110.3,1597,5.0,OLEJ NAPĘDOWY,,WIELKOPOLSKIE
2325,SKODA,OCTAVIA,SAMOCHÓD OSOBOWY,WIELOZADANIOWY,UŻYW. IMPORT INDYW,FABRYCZNY,2015,2019-09-11,2019-09-11,2015-08-13,1598.0,81.0,1320,5.0,OLEJ NAPĘDOWY,,WIELKOPOLSKIE
2326,KIA,STINGER,SAMOCHÓD OSOBOWY,HATCHBACK,NOWY ZAKUPIONY W KRAJU,FABRYCZNY,2019,2019-09-11,2019-09-11,,1998.0,180.0,1655,5.0,BENZYNA,,WIELKOPOLSKIE
2327,SEAT,ARONA,SAMOCHÓD OSOBOWY,HATCHBACK,NOWY ZAKUPIONY W KRAJU,FABRYCZNY,2019,2019-09-11,2019-09-11,,999.0,85.0,1181,5.0,BENZYNA,,WIELKOPOLSKIE
2328,FIAT,PANDA,SAMOCHÓD OSOBOWY,WIELOZADANIOWY,UŻYW. IMPORT INDYW,FABRYCZNY,2009,2019-09-11,2019-09-11,2009-11-23,1108.0,40.0,915,4.0,BENZYNA,,WIELKOPOLSKIE
