,marka,model,rodzaj-pojazdu,podrodzaj-pojazdu,pochodzenie-pojazdu,sposob-produkcji,rok-produkcji,data-pierwszej-rejestracji-w-kraju,data-ostatniej-rejestracji-w-kraju,data-rejestracji-za-granica,pojemnosc-skokowa-silnika,moc-netto-silnika,masa-wlasna,liczba-miejsc-ogolem,rodzaj-paliwa,kierownica-po-prawej-stronie,rejestracja-wojewodztwo
3624,AUDI,Q5,SAMOCHÓD OSOBOWY,KOMBI,UŻYW. IMPORT INDYW,2014,FABRYCZNY,2019-09-25,2019-09-25,2014-09-03,1968.0,130.0,1895,5.0,OLEJ NAPĘDOWY,,POMORSKIE
3625,VOLVO,V60,SAMOCHÓD OSOBOWY,KOMBI,UŻYW. IMPORT INDYW,2017,FABRYCZNY,2019-09-25,2019-10-17,2017-06-23,1969.0,88.0,1560,5.0,OLEJ NAPĘDOWY,,POMORSKIE
3626,AUDI,A3,SAMOCHÓD OSOBOWY,HATCHBACK,UŻYW. IMPORT INDYW,2008,FABRYCZNY,2019-09-25,2019-09-25,2008-06-30,1968.0,103.0,1445,5.0,OLEJ NAPĘDOWY,,POMORSKIE
3627,AUDI,A4,SAMOCHÓD OSOBOWY,KARETA (SEDAN),UŻYW. IMPORT INDYW,2006,FABRYCZNY,2019-09-25,2019-09-25,2006-05-10,1984.0,96.0,1465,5.0,BENZYNA,,POMORSKIE
3628,PEUGEOT,207,SAMOCHÓD OSOBOWY,HATCHBACK,UŻYW. IMPORT INDYW,2007,FABRYCZNY,2019-09-25,2019-09-25,2007-10-18,1397.0,70.0,1253,5.0,BENZYNA,,POMORSKIE
3629,VOLVO,XC60,SAMOCHÓD OSOBOWY,WIELOZADANIOWY,UŻYW. IMPORT INDYW,2011,FABRYCZNY,2019-09-25,2019-10-17,2011-11-19,2400.0,129.0,1742,5.0,OLEJ NAPĘDOWY,,POMORSKIE
3630,MAZDA,3,SAMOCHÓD OSOBOWY,HATCHBACK,UŻYW. IMPORT INDYW,2006,FABRYCZNY,2019-09-25,2019-09-25,2007-12-21,1598.0,77.0,1264,5.0,BENZYNA,,POMORSKIE
3631,SKODA,FABIA,SAMOCHÓD OSOBOWY,HATCHBACK,NOWY ZAKUPIONY W KRAJU,2019,FABRYCZNY,2019-09-25,2019-09-25,,999.0,55.0,1056,5.0,BENZYNA,,POMORSKIE
3632,VOLKSWAGEN,TIGUAN,SAMOCHÓD OSOBOWY,KOMBI,NOWY ZAKUPIONY W KRAJU,2019,FABRYCZNY,2019-09-25,2019-09-25,,1498.0,110.0,1529,5.0,BENZYNA,,POMORSKIE
3633,VOLKSWAGEN,TIGUAN,SAMOCHÓD OSOBOWY,KOMBI,NOWY ZAKUPIONY W KRAJU,2019,FABRYCZNY,2019-09-25,2019-10-07,,1498.0,110.0,1529,5.0,BENZYNA,,POMORSKIE
3634,SKODA,FABIA,SAMOCHÓD OSOBOWY,HATCHBACK,NOWY ZAKUPIONY W KRAJU,2019,FABRYCZNY,2019-09-25,2019-09-25,,999.0,55.0,1022,5.0,BENZYNA,,POMORSKIE
3635,CITROEN,C4 PICASSO,SAMOCHÓD OSOBOWY,WIELOZADANIOWY,UŻYW. IMPORT INDYW,2010,FABRYCZNY,2019-09-25,2019-09-25,2010-12-08,1560.0,82.0,1690,7.0,OLEJ NAPĘDOWY,,POMORSKIE
3636,SKODA,OCTAVIA,SAMOCHÓD OSOBOWY,KARETA (SEDAN),NOWY ZAKUPIONY W KRAJU,2019,FABRYCZNY,2019-09-25,2019-09-25,,1498.0,110.0,1268,5.0,BENZYNA,,POMORSKIE
3637,MERCEDES-BENZ,C 200 KOMPRESSOR,SAMOCHÓD OSOBOWY,KARETA (SEDAN),UŻYW. IMPORT INDYW,1998,FABRYCZNY,2019-09-25,2019-09-25,1998-09-16,1998.0,141.0,1410,5.0,BENZYNA,,POMORSKIE
3638,VOLVO,V50,SAMOCHÓD OSOBOWY,KOMBI,UŻYW. IMPORT INDYW,2008,FABRYCZNY,2019-09-25,2019-09-25,2008-08-18,2435.0,125.0,1479,5.0,BENZYNA,,POMORSKIE
3639,DACIA,DUSTER,SAMOCHÓD OSOBOWY,KOMBI,NOWY ZAKUPIONY W KRAJU,2019,FABRYCZNY,2019-09-25,2019-09-25,,1598.0,84.0,1244,5.0,BENZYNA,,POMORSKIE
3640,OPEL,MERIVA,SAMOCHÓD OSOBOWY,HATCHBACK,UŻYW. IMPORT INDYW,FABRYCZNY,2004,2019-09-25,2019-09-25,2004-09-30,1598.0,74.0,1375,5.0,BENZYNA,,POMORSKIE
3641,SUZUKI,WAGON R+,SAMOCHÓD OSOBOWY,KOMBI,UŻYW. IMPORT INDYW,FABRYCZNY,1998,2019-09-25,2019-09-25,1998-03-25,996.0,48.0,920,4.0,BENZYNA,,POMORSKIE
3642,DACIA,SANDERO,SAMOCHÓD OSOBOWY,HATCHBACK,UŻYW. IMPORT INDYW,FABRYCZNY,2013,2019-09-25,2019-09-25,2013-02-16,898.0,66.0,1098,5.0,BENZYNA,,POMORSKIE
3643,DACIA,DUSTER,SAMOCHÓD OSOBOWY,KOMBI,NOWY ZAKUPIONY W KRAJU,FABRYCZNY,2019,2019-09-25,2019-09-25,,1598.0,84.0,1345,5.0,BENZYNA,,POMORSKIE
3644,FORD,FOCUS,SAMOCHÓD OSOBOWY,KOMBI,NOWY ZAKUPIONY W KRAJU,FABRYCZNY,2019,2019-09-25,2019-09-25,,1496.0,110.6,1384,5.0,BENZYNA,,POMORSKIE
3645,VOLKSWAGEN,TOURAN,SAMOCHÓD OSOBOWY,KOMBI,UŻYW. IMPORT INDYW,FABRYCZNY,2007,2019-09-25,2019-09-25,2007-08-30,1968.0,103.0,1633,5.0,OLEJ NAPĘDOWY,,POMORSKIE
3646,BMW,316 I,SAMOCHÓD OSOBOWY,KARETA (SEDAN),UŻYW. IMPORT INDYW,FABRYCZNY,2003,2019-09-25,2019-09-25,2003-01-23,1796.0,85.0,1385,5.0,BENZYNA,,POMORSKIE
3647,PORSCHE,CAYENNE,SAMOCHÓD OSOBOWY,KOMBI,NOWY ZAKUPIONY W KRAJU,FABRYCZNY,2019,2019-09-25,2019-09-25,,2995.0,250.0,2115,5.0,BENZYNA,,POMORSKIE
3648,VOLVO,XC60,SAMOCHÓD OSOBOWY,KOMBI,NOWY ZAKUPIONY W KRAJU,FABRYCZNY,2019,2019-09-25,2019-09-25,,1969.0,145.0,1941,5.0,OLEJ NAPĘDOWY,,POMORSKIE
3649,AUDI,Q5,SAMOCHÓD OSOBOWY,HATCHBACK,UŻYW. IMPORT INDYW,FABRYCZNY,2016,2019-09-25,2019-09-25,2016-01-01,1984.0,162.0,1935,5.0,BENZYNA,,POMORSKIE
