,marka,model,rodzaj-pojazdu,podrodzaj-pojazdu,pochodzenie-pojazdu,sposob-produkcji,rok-produkcji,data-pierwszej-rejestracji-w-kraju,data-ostatniej-rejestracji-w-kraju,data-rejestracji-za-granica,pojemnosc-skokowa-silnika,moc-netto-silnika,masa-wlasna,liczba-miejsc-ogolem,rodzaj-paliwa,kierownica-po-prawej-stronie,rejestracja-wojewodztwo
0,CITROEN,XSARA PICASSO,SAMOCHÓD OSOBOWY,HATCHBACK,UŻYW. IMPORT INDYW,1999,FABRYCZNY,2019-09-02,2019-09-02,2000-01-28,1749.0,85.0,1245,5.0,BENZYNA,,DOLNOŚLĄSKIE
1,MERCEDES-BENZ,GLE 300 D 4MATIC,SAMOCHÓD OSOBOWY,KOMBI,NOWY ZAKUPIONY W KRAJU,2019,FABRYCZNY,2019-09-02,2019-11-07,,1950.0,180.0,2385,7.0,OLEJ NAPĘDOWY,,DOLNOŚLĄSKIE
2,VOLKSWAGEN,PASSAT,SAMOCHÓD OSOBOWY,KOMBI,UŻYW. IMPORT INDYW,2000,FABRYCZNY,2019-09-02,2019-09-02,2000-06-20,1595.0,74.0,1357,5.0,BENZYNA,,DOLNOŚLĄSKIE
3,SKODA,FABIA,SAMOCHÓD OSOBOWY,HATCHBACK,UŻYW. IMPORT INDYW,2009,FABRYCZNY,2019-09-02,2019-10-25,2009-09-03,1198.0,51.0,1110,5.0,BENZYNA,,DOLNOŚLĄSKIE
4,SKODA,OCTAVIA,SAMOCHÓD OSOBOWY,KOMBI,UŻYW. IMPORT INDYW,2003,FABRYCZNY,2019-09-02,2019-09-02,2003-02-03,1984.0,85.0,1325,5.0,BENZYNA,,DOLNOŚLĄSKIE
5,PEUGEOT,307,SAMOCHÓD OSOBOWY,KOMBI,UŻYW. IMPORT INDYW,2004,FABRYCZNY,2019-09-02,2019-09-02,2004-12-21,1587.0,80.0,1344,7.0,BENZYNA,,DOLNOŚLĄSKIE
6,OPEL,ANTARA,SAMOCHÓD OSOBOWY,KOMBI,UŻYW. IMPORT INDYW,2010,FABRYCZNY,2019-09-02,2019-10-15,2010-09-06,1991.0,110.0,1967,5.0,OLEJ NAPĘDOWY,,DOLNOŚLĄSKIE
7,FORD,GALAXY,SAMOCHÓD OSOBOWY,VAN,UŻYW. IMPORT INDYW,2000,FABRYCZNY,2019-09-02,2019-09-02,2000-03-13,2295.0,107.0,1681,7.0,BENZYNA,,DOLNOŚLĄSKIE
8,VOLKSWAGEN,GOLF,SAMOCHÓD OSOBOWY,HATCHBACK,UŻYW. IMPORT INDYW,2002,FABRYCZNY,2019-09-02,2019-10-09,2002-04-03,1896.0,74.0,1285,5.0,OLEJ NAPĘDOWY,,DOLNOŚLĄSKIE
9,RENAULT,MEGANE SCENIC,SAMOCHÓD OSOBOWY,HATCHBACK,UŻYW. IMPORT INDYW,2009,FABRYCZNY,2019-09-02,2019-09-02,2009-09-24,1997.0,103.0,1503,5.0,BENZYNA,,DOLNOŚLĄSKIE
10,FORD,FOCUS,SAMOCHÓD OSOBOWY,HATCHBACK,UŻYW. IMPORT INDYW,FABRYCZNY,2005,2019-09-02,2019-09-02,2005-04-21,1999.0,107.0,1327,5.0,BENZYNA,,DOLNOŚLĄSKIE
11,BMW,X3 XDRIVE30D,SAMOCHÓD OSOBOWY,KOMBI,NOWY IMPORT INDYW,FABRYCZNY,2019,2019-09-02,2019-09-02,,2993.0,195.0,1895,5.0,OLEJ NAPĘDOWY,,DOLNOŚLĄSKIE
12,VOLKSWAGEN,CARAVELLE,SAMOCHÓD OSOBOWY,WIELOZADANIOWY,UŻYW. IMPORT INDYW,FABRYCZNY,2011,2019-09-02,2019-09-02,2011-06-01,1968.0,103.0,2017,8.0,OLEJ NAPĘDOWY,,DOLNOŚLĄSKIE
13,AUDI,A4,SAMOCHÓD OSOBOWY,KARETA (SEDAN),UŻYW. IMPORT INDYW,FABRYCZNY,2012,2019-09-02,2019-09-02,2012-03-06,1798.0,125.0,1505,5.0,BENZYNA,,DOLNOŚLĄSKIE
14,VOLKSWAGEN,POLO 1.2,SAMOCHÓD OSOBOWY,HATCHBACK,UŻYW. IMPORT INDYW,FABRYCZNY,2002,2019-09-02,2019-09-02,2003-03-25,1198.0,47.0,1083,5.0,BENZYNA,,DOLNOŚLĄSKIE
15,OPEL,INSIGNIA,SAMOCHÓD OSOBOWY,KOMBI,UŻYW. IMPORT INDYW,FABRYCZNY,2014,2019-09-02,2019-09-02,2014-12-19,1956.0,143.0,1843,5.0,OLEJ NAPĘDOWY,,DOLNOŚLĄSKIE
16,MAZDA,2,SAMOCHÓD OSOBOWY,HATCHBACK,UŻYW. IMPORT INDYW,FABRYCZNY,2009,2019-09-02,2019-09-02,2009-09-24,1349.0,55.0,1025,5.0,BENZYNA,,DOLNOŚLĄSKIE
17,SKODA,OCTAVIA,SAMOCHÓD OSOBOWY,KARETA (SEDAN),UŻYW. IMPORT INDYW,FABRYCZNY,2009,2019-09-02,2019-09-02,2009-03-04,1896.0,77.0,1385,5.0,OLEJ NAPĘDOWY,,DOLNOŚLĄSKIE
18,BMW,X5 XDRIVE30D,SAMOCHÓD OSOBOWY,KOMBI,NOWY IMPORT INDYW,FABRYCZNY,2019,2019-09-02,2019-09-02,,2993.0,195.0,2185,5.0,OLEJ NAPĘDOWY,,DOLNOŚLĄSKIE
19,FORD,KA,SAMOCHÓD OSOBOWY,HATCHBACK,UŻYW. IMPORT INDYW,FABRYCZNY,2002,2019-09-02,2019-09-02,2002-11-21,1299.0,44.0,946,4.0,BENZYNA,,DOLNOŚLĄSKIE
20,OPEL,MERIVA,SAMOCHÓD OSOBOWY,HATCHBACK,UŻYW. IMPORT INDYW,FABRYCZNY,2006,2019-09-02,2019-09-02,2006-10-31,1598.0,77.0,1375,5.0,BENZYNA,,DOLNOŚLĄSKIE
21,TOYOTA,COROLLA,SAMOCHÓD OSOBOWY,KARETA (SEDAN),NOWY ZAKUPIONY W KRAJU,FABRYCZNY,2019,2019-09-02,2019-09-02,,1598.0,97.0,1318,5.0,BENZYNA,,DOLNOŚLĄSKIE
22,SKODA,FABIA,SAMOCHÓD OSOBOWY,HATCHBACK,UŻYW. IMPORT INDYW,FABRYCZNY,2008,2019-09-02,2019-09-02,2008-12-22,1198.0,44.0,1115,5.0,BENZYNA,,DOLNOŚLĄSKIE
23,VOLKSWAGEN,GOLF,SAMOCHÓD OSOBOWY,KOMBI,UŻYW. IMPORT INDYW,FABRYCZNY,2011,2019-09-02,2019-09-02,2011-05-09,1390.0,59.0,1142,5.0,BENZYNA,,DOLNOŚLĄSKIE
24,DACIA,DUSTER,SAMOCHÓD OSOBOWY,KOMBI,NOWY ZAKUPIONY W KRAJU,FABRYCZNY,2019,2019-09-02,2019-09-02,,1461.0,85.0,1370,5.0,OLEJ NAPĘDOWY,,DOLNOŚLĄSKIE
25,FORD,GALAXY,SAMOCHÓD OSOBOWY,VAN,UŻYW. IMPORT INDYW,FABRYCZNY,2005,2019-09-02,2019-09-02,2005-01-28,1896.0,85.0,1724,7.0,OLEJ NAPĘDOWY,,DOLNOŚLĄSKIE
26,VOLKSWAGEN,CADDY,SAMOCHÓD OSOBOWY,KOMBI,UŻYW. IMPORT INDYW,FABRYCZNY,2009,2019-09-02,2019-09-02,2009-08-07,1896.0,77.0,1486,5.0,OLEJ NAPĘDOWY,,DOLNOŚLĄSKIE
27,BMW,X3 XDRIVE30D,SAMOCHÓD OSOBOWY,KOMBI,NOWY IMPORT INDYW,FABRYCZNY,2019,2019-09-02,2019-09-02,,2993.0,195.0,1895,5.0,OLEJ NAPĘDOWY,,DOLNOŚLĄSKIE
28,MERCEDES-BENZ,E 63 AMG,SAMOCHÓD OSOBOWY,KARETA (SEDAN),UŻYW. IMPORT INDYW,FABRYCZNY,2007,2019-09-02,2019-09-18,2007-10-31,6208.0,378.0,1840,5.0,BENZYNA,,DOLNOŚLĄSKIE
29,TOYOTA,COROLLA,SAMOCHÓD OSOBOWY,KOMBI,NOWY ZAKUPIONY W KRAJU,FABRYCZNY,2019,2019-09-02,2019-09-02,,1798.0,72.0,1409,5.0,BENZYNA,,DOLNOŚLĄSKIE
30,FORD,FOCUS,SAMOCHÓD OSOBOWY,KOMBI,UŻYW. IMPORT INDYW,FABRYCZNY,2014,2019-09-02,2019-09-02,2014-05-19,998.0,74.0,1238,5.0,BENZYNA,,DOLNOŚLĄSKIE
31,AUDI,A4,SAMOCHÓD OSOBOWY,KARETA (SEDAN),UŻYW. IMPORT INDYW,FABRYCZNY,2016,2019-09-02,2019-09-02,2016-06-01,1968.0,110.0,1517,5.0,OLEJ NAPĘDOWY,,DOLNOŚLĄSKIE
32,RENAULT,MODUS,SAMOCHÓD OSOBOWY,HATCHBACK,UŻYW. IMPORT INDYW,FABRYCZNY,2009,2019-09-02,2019-09-02,2009-11-18,1149.0,55.0,1155,5.0,BENZYNA,,DOLNOŚLĄSKIE
33,BMW,320D XDRIVE,SAMOCHÓD OSOBOWY,KARETA (SEDAN),NOWY IMPORT INDYW,FABRYCZNY,2019,2019-09-02,2019-09-02,,1995.0,140.0,1790,5.0,OLEJ NAPĘDOWY,,DOLNOŚLĄSKIE
34,MITSUBISHI,PAJERO,SAMOCHÓD OSOBOWY,TERENOWY,UŻYW. IMPORT INDYW,FABRYCZNY,2000,2019-09-02,2019-09-02,2000-05-16,3200.0,121.0,2305,7.0,OLEJ NAPĘDOWY,,DOLNOŚLĄSKIE
35,DACIA,DUSTER,SAMOCHÓD OSOBOWY,KOMBI,NOWY ZAKUPIONY W KRAJU,FABRYCZNY,2019,2019-09-02,2019-09-02,,1461.0,85.0,1455,5.0,OLEJ NAPĘDOWY,,DOLNOŚLĄSKIE
36,FORD,FIESTA,SAMOCHÓD OSOBOWY,HATCHBACK,UŻYW. IMPORT INDYW,FABRYCZNY,2005,2019-09-02,2019-09-02,2005-12-28,1388.0,55.0,1102,5.0,BENZYNA,,DOLNOŚLĄSKIE
37,TOYOTA,YARIS,SAMOCHÓD OSOBOWY,WIELOZADANIOWY,UŻYW. IMPORT INDYW,FABRYCZNY,2017,2019-09-02,2019-09-02,2017-12-06,1329.0,73.0,1040,5.0,BENZYNA,,DOLNOŚLĄSKIE
38,FORD,FOCUS,SAMOCHÓD OSOBOWY,HATCHBACK,UŻYW. IMPORT INDYW,FABRYCZNY,2005,2019-09-02,2019-09-02,2005-03-30,1596.0,74.0,1249,5.0,BENZYNA,,DOLNOŚLĄSKIE
39,AUDI,A8,SAMOCHÓD OSOBOWY,KARETA (SEDAN),UŻYW. IMPORT INDYW,FABRYCZNY,2006,2019-09-02,2019-09-02,2006-10-06,2967.0,171.0,1905,5.0,OLEJ NAPĘDOWY,,DOLNOŚLĄSKIE
40,BMW,216I GRAN TOURER,SAMOCHÓD OSOBOWY,KOMBI,NOWY IMPORT INDYW,FABRYCZNY,2019,2019-09-02,2019-09-02,,1499.0,80.0,1540,7.0,BENZYNA,,DOLNOŚLĄSKIE
41,LANCIA,YPSILON,SAMOCHÓD OSOBOWY,HATCHBACK,UŻYW. IMPORT INDYW,FABRYCZNY,2008,2019-09-02,2019-09-02,2008-10-20,1368.0,57.0,975,4.0,BENZYNA,,DOLNOŚLĄSKIE
42,MERCEDES-BENZ,C 180 KOMPRESOR,SAMOCHÓD OSOBOWY,KARETA (SEDAN),UŻYW. IMPORT INDYW,FABRYCZNY,2003,2019-09-02,2019-09-02,2003-11-11,1796.0,105.0,1505,5.0,BENZYNA,,DOLNOŚLĄSKIE
43,DACIA,DUSTER,SAMOCHÓD OSOBOWY,KOMBI,NOWY ZAKUPIONY W KRAJU,FABRYCZNY,2019,2019-09-02,2019-09-02,,1461.0,85.0,1455,5.0,OLEJ NAPĘDOWY,,DOLNOŚLĄSKIE
44,BMW,320D XDRIVE,SAMOCHÓD OSOBOWY,KARETA (SEDAN),NOWY IMPORT INDYW,FABRYCZNY,2019,2019-09-02,2019-09-02,,1995.0,140.0,1790,5.0,OLEJ NAPĘDOWY,,DOLNOŚLĄSKIE
45,TOYOTA,TOYOTA AYGO,SAMOCHÓD OSOBOWY,HATCHBACK,NOWY ZAKUPIONY W KRAJU,FABRYCZNY,2019,2019-09-02,2019-09-02,,998.0,53.0,875,4.0,BENZYNA,,DOLNOŚLĄSKIE
46,SKODA,OCTAVIA,SAMOCHÓD OSOBOWY,KOMBI,UŻYW. IMPORT INDYW,FABRYCZNY,2016,2019-09-02,2019-09-02,2016-07-26,1968.0,110.0,1374,5.0,OLEJ NAPĘDOWY,,DOLNOŚLĄSKIE
47,HONDA,CIVIC,SAMOCHÓD OSOBOWY,HATCHBACK,UŻYW. IMPORT INDYW,FABRYCZNY,2005,2019-09-02,2019-09-02,2005-03-22,1396.0,66.0,1195,5.0,BENZYNA,,DOLNOŚLĄSKIE
48,VOLVO,V50,SAMOCHÓD OSOBOWY,KOMBI,UŻYW. IMPORT INDYW,FABRYCZNY,2005,2019-09-02,2019-09-02,2005-11-17,1997.0,100.0,1480,5.0,OLEJ NAPĘDOWY,,DOLNOŚLĄSKIE
49,VOLKSWAGEN,GOLF,SAMOCHÓD OSOBOWY,KOMBI,UŻYW. IMPORT INDYW,FABRYCZNY,2011,2019-09-02,2019-09-02,2011-12-29,1598.0,77.0,1445,5.0,OLEJ NAPĘDOWY,,DOLNOŚLĄSKIE
50,PEUGEOT,308,SAMOCHÓD OSOBOWY,HATCHBACK,UŻYW. IMPORT INDYW,FABRYCZNY,2015,2019-09-02,2019-09-02,2015-10-08,1997.0,110.0,1290,5.0,OLEJ NAPĘDOWY,,DOLNOŚLĄSKIE
51,DACIA,DUSTER,SAMOCHÓD OSOBOWY,KOMBI,NOWY ZAKUPIONY W KRAJU,FABRYCZNY,2019,2019-09-02,2019-09-02,,1461.0,85.0,1455,5.0,OLEJ NAPĘDOWY,,DOLNOŚLĄSKIE
52,TOYOTA,C-HR,SAMOCHÓD OSOBOWY,HATCHBACK,NOWY ZAKUPIONY W KRAJU,FABRYCZNY,2019,2019-09-02,2019-09-02,,1798.0,72.0,1428,5.0,BENZYNA,,DOLNOŚLĄSKIE
53,VOLKSWAGEN,TOURAN,SAMOCHÓD OSOBOWY,KOMBI,UŻYW. IMPORT INDYW,FABRYCZNY,2009,2019-09-02,2019-09-02,2009-07-20,1595.0,75.0,1502,5.0,BENZYNA,,DOLNOŚLĄSKIE
54,AUDI,A4,SAMOCHÓD OSOBOWY,KOMBI,UŻYW. IMPORT INDYW,FABRYCZNY,2010,2019-09-02,2019-09-02,2010-10-25,1968.0,125.0,1630,5.0,OLEJ NAPĘDOWY,,DOLNOŚLĄSKIE
55,TOYOTA,COROLLA VERSO,SAMOCHÓD OSOBOWY,WIELOZADANIOWY,UŻYW. IMPORT INDYW,FABRYCZNY,2008,2019-09-02,2019-09-02,2009-01-28,1794.0,95.0,1380,7.0,BENZYNA,,DOLNOŚLĄSKIE
56,OPEL,ZAFIRA,SAMOCHÓD OSOBOWY,KOMBI,UŻYW. IMPORT INDYW,FABRYCZNY,2004,2019-09-02,2019-09-02,2004-03-31,1995.0,74.0,1428,7.0,OLEJ NAPĘDOWY,,DOLNOŚLĄSKIE
57,AUDI,A6,SAMOCHÓD OSOBOWY,KOMBI,UŻYW. IMPORT INDYW,FABRYCZNY,2013,2019-09-02,2019-09-02,2013-07-05,1968.0,130.0,1715,5.0,OLEJ NAPĘDOWY,,DOLNOŚLĄSKIE
58,RENAULT,MEGANE SCENIC,SAMOCHÓD OSOBOWY,VAN,UŻYW. IMPORT INDYW,FABRYCZNY,2015,2019-09-02,2019-09-02,2015-03-18,1598.0,96.0,1600,7.0,OLEJ NAPĘDOWY,,DOLNOŚLĄSKIE
59,RENAULT,,SAMOCHÓD OSOBOWY,KOMBI,UŻYW. IMPORT INDYW,FABRYCZNY,2009,2019-09-02,2019-09-02,2010-04-30,1598.0,81.0,1350,5.0,BENZYNA,,DOLNOŚLĄSKIE
60,SUZUKI,,SAMOCHÓD OSOBOWY,HATCHBACK,UŻYW. IMPORT INDYW,FABRYCZNY,2008,2019-09-02,2019-09-02,2008-04-07,1490.0,75.0,1055,5.0,BENZYNA,,DOLNOŚLĄSKIE
61,FIAT,PUNTO,SAMOCHÓD OSOBOWY,WIELOZADANIOWY,UŻYW. IMPORT INDYW,FABRYCZNY,2008,2019-09-02,2019-09-02,2008-04-28,1368.0,57.0,1115,5.0,BENZYNA,,DOLNOŚLĄSKIE
62,FIAT,FIAT 500,SAMOCHÓD OSOBOWY,HATCHBACK,NOWY ZAKUPIONY W KRAJU,FABRYCZNY,2018,2019-09-02,2019-09-02,,1242.0,51.0,960,4.0,BENZYNA,,DOLNOŚLĄSKIE
63,OPEL,VECTRA,SAMOCHÓD OSOBOWY,KOMBI,UŻYW. IMPORT INDYW,FABRYCZNY,2007,2019-09-02,2019-09-02,2007-04-25,1910.0,88.0,1585,5.0,OLEJ NAPĘDOWY,,DOLNOŚLĄSKIE
64,FORD,MONDEO,SAMOCHÓD OSOBOWY,KOMBI,UŻYW. IMPORT INDYW,FABRYCZNY,2004,2019-09-02,2019-09-02,2004-11-02,1998.0,96.0,1564,5.0,OLEJ NAPĘDOWY,,DOLNOŚLĄSKIE
65,HYUNDAI,I30 CW,SAMOCHÓD OSOBOWY,KOMBI,UŻYW. IMPORT INDYW,FABRYCZNY,2009,2019-09-02,2019-09-02,2010-01-20,1396.0,77.0,1311,5.0,BENZYNA,,DOLNOŚLĄSKIE
66,RENAULT,LAGUNA,SAMOCHÓD OSOBOWY,HATCHBACK,UŻYW. IMPORT INDYW,FABRYCZNY,2010,2019-09-02,2019-09-02,2010-06-03,1997.0,103.0,1444,5.0,BENZYNA,,DOLNOŚLĄSKIE
67,TOYOTA,TOYOTA COROLLA,SAMOCHÓD OSOBOWY,KARETA (SEDAN),NOWY ZAKUPIONY W KRAJU,FABRYCZNY,2019,2019-09-02,2019-09-02,,1598.0,97.0,1323,5.0,BENZYNA,,DOLNOŚLĄSKIE
68,RENAULT,,SAMOCHÓD OSOBOWY,KOMBI,UŻYW. IMPORT INDYW,FABRYCZNY,2015,2019-09-02,2019-09-02,2015-08-31,1598.0,96.0,1348,5.0,OLEJ NAPĘDOWY,,DOLNOŚLĄSKIE
69,MERCEDES-BENZ,A 170,SAMOCHÓD OSOBOWY,HATCHBACK,UŻYW. IMPORT INDYW,FABRYCZNY,2000,2019-09-02,2019-09-02,2000-06-14,1689.0,66.0,1175,5.0,OLEJ NAPĘDOWY,,DOLNOŚLĄSKIE
70,SKODA,CITIGO,SAMOCHÓD OSOBOWY,HATCHBACK,UŻYW. IMPORT INDYW,FABRYCZNY,2017,2019-09-02,2019-09-02,2017-09-29,999.0,44.0,926,4.0,BENZYNA,,DOLNOŚLĄSKIE
71,TOYOTA,COROLLA,SAMOCHÓD OSOBOWY,WIELOZADANIOWY,UŻYW. IMPORT INDYW,FABRYCZNY,2006,2019-09-02,2019-09-02,2006-03-30,2231.0,100.0,1520,7.0,OLEJ NAPĘDOWY,,DOLNOŚLĄSKIE
72,TOYOTA,YARIS,SAMOCHÓD OSOBOWY,WIELOZADANIOWY,UŻYW. IMPORT INDYW,FABRYCZNY,2006,2019-09-02,2019-09-02,2006-06-30,998.0,51.0,995,5.0,BENZYNA,,DOLNOŚLĄSKIE
73,BMW,318I,SAMOCHÓD OSOBOWY,KOMBI,NOWY ZAKUPIONY W KRAJU,FABRYCZNY,2019,2019-09-02,2019-09-02,,1499.0,100.0,1490,5.0,BENZYNA,,DOLNOŚLĄSKIE
74,AUDI,A3,SAMOCHÓD OSOBOWY,HATCHBACK,UŻYW. IMPORT INDYW,FABRYCZNY,2008,2019-09-02,2019-09-02,2008-08-14,1896.0,77.0,1355,5.0,OLEJ NAPĘDOWY,,DOLNOŚLĄSKIE
75,BMW,320I XDRIVE,SAMOCHÓD OSOBOWY,KARETA (SEDAN),NOWY IMPORT INDYW,FABRYCZNY,2019,2019-09-02,2019-09-02,,1998.0,135.0,1750,5.0,BENZYNA,,DOLNOŚLĄSKIE
76,RENAULT,CLIO,SAMOCHÓD OSOBOWY,HATCHBACK,NOWY ZAKUPIONY W KRAJU,FABRYCZNY,2019,2019-09-02,2019-09-02,,898.0,66.0,1146,5.0,BENZYNA,,DOLNOŚLĄSKIE
77,TOYOTA,RAV4,SAMOCHÓD OSOBOWY,KOMBI,UŻYW. IMPORT INDYW,FABRYCZNY,2009,2019-09-02,2019-09-02,2009-03-27,2231.0,100.0,1685,5.0,OLEJ NAPĘDOWY,,DOLNOŚLĄSKIE
78,PEUGEOT,5008,SAMOCHÓD OSOBOWY,KOMBI,UŻYW. IMPORT INDYW,FABRYCZNY,2009,2019-09-02,2019-09-02,2010-01-27,1997.0,110.0,1593,7.0,OLEJ NAPĘDOWY,,DOLNOŚLĄSKIE
79,VOLKSWAGEN,POLO,SAMOCHÓD OSOBOWY,HATCHBACK,UŻYW. IMPORT INDYW,FABRYCZNY,2012,2019-09-02,2019-09-02,2012-10-11,1199.0,55.0,1132,5.0,OLEJ NAPĘDOWY,,DOLNOŚLĄSKIE
80,RENAULT,,SAMOCHÓD OSOBOWY,COUPE,UŻYW. IMPORT INDYW,FABRYCZNY,2011,2019-09-02,2019-09-02,2011-04-28,1997.0,103.0,1350,5.0,BENZYNA,,DOLNOŚLĄSKIE
81,BMW,320D XDRIVE,SAMOCHÓD OSOBOWY,KARETA (SEDAN),NOWY IMPORT INDYW,FABRYCZNY,2019,2019-09-02,2019-09-02,,1995.0,140.0,1790,5.0,OLEJ NAPĘDOWY,,DOLNOŚLĄSKIE
82,OPEL,CORSA,SAMOCHÓD OSOBOWY,WIELOZADANIOWY,UŻYW. IMPORT INDYW,FABRYCZNY,2011,2019-09-02,2019-09-02,2011-05-30,1229.0,51.0,1084,5.0,BENZYNA,,DOLNOŚLĄSKIE
83,AUDI,A3,SAMOCHÓD OSOBOWY,HATCHBACK,UŻYW. IMPORT INDYW,FABRYCZNY,2005,2019-09-02,2019-09-02,2005-06-20,1896.0,77.0,1410,5.0,OLEJ NAPĘDOWY,,DOLNOŚLĄSKIE
84,TOYOTA,COROLLA,SAMOCHÓD OSOBOWY,KARETA (SEDAN),NOWY ZAKUPIONY W KRAJU,FABRYCZNY,2018,2019-09-02,2019-09-02,,1598.0,97.0,1279,5.0,BENZYNA,,DOLNOŚLĄSKIE
85,FORD,KUGA,SAMOCHÓD OSOBOWY,WIELOZADANIOWY,UŻYW. IMPORT INDYW,FABRYCZNY,2012,2019-09-02,2019-09-02,2012-07-23,1997.0,103.0,1614,5.0,OLEJ NAPĘDOWY,,DOLNOŚLĄSKIE
86,VOLKSWAGEN,TIGUAN,SAMOCHÓD OSOBOWY,KOMBI,UŻYW. IMPORT INDYW,FABRYCZNY,2009,2019-09-02,2019-09-02,2009-09-21,1968.0,103.0,1665,5.0,OLEJ NAPĘDOWY,,DOLNOŚLĄSKIE
87,SEAT,ALHAMBRA,SAMOCHÓD OSOBOWY,VAN,UŻYW. IMPORT INDYW,FABRYCZNY,2016,2019-09-02,2019-09-02,2016-04-20,1968.0,110.0,1809,5.0,OLEJ NAPĘDOWY,,DOLNOŚLĄSKIE
88,CITROEN,C5 2.0 HDI,SAMOCHÓD OSOBOWY,KARETA (SEDAN),UŻYW. IMPORT INDYW,FABRYCZNY,2009,2019-09-02,2019-09-02,2009-12-21,1997.0,103.0,1683,5.0,OLEJ NAPĘDOWY,,DOLNOŚLĄSKIE
89,AUDI,A3,SAMOCHÓD OSOBOWY,KOMBI,UŻYW. IMPORT INDYW,FABRYCZNY,2009,2019-09-02,2019-09-02,2009-09-03,1896.0,77.0,1280,5.0,OLEJ NAPĘDOWY,,DOLNOŚLĄSKIE
90,VOLKSWAGEN,TOURAN,SAMOCHÓD OSOBOWY,WIELOZADANIOWY,NOWY ZAKUPIONY W KRAJU,FABRYCZNY,2019,2019-09-02,2019-09-02,,1968.0,140.0,1700,7.0,OLEJ NAPĘDOWY,,DOLNOŚLĄSKIE
91,TOYOTA,PRIUS,SAMOCHÓD OSOBOWY,HATCHBACK,UŻYW. IMPORT INDYW,FABRYCZNY,2006,2019-09-02,2019-09-02,2006-10-26,1497.0,57.0,1375,5.0,BENZYNA,,DOLNOŚLĄSKIE
92,SEAT,EXEO,SAMOCHÓD OSOBOWY,KOMBI,UŻYW. IMPORT INDYW,FABRYCZNY,2011,2019-09-02,2019-09-02,2011-04-01,1968.0,125.0,1590,5.0,OLEJ NAPĘDOWY,,DOLNOŚLĄSKIE
93,SKODA,KODIAQ,SAMOCHÓD OSOBOWY,KOMBI,NOWY ZAKUPIONY W KRAJU,FABRYCZNY,2019,2019-09-02,2019-09-02,,1968.0,110.0,1729,5.0,OLEJ NAPĘDOWY,,DOLNOŚLĄSKIE
94,SUZUKI,GRAND VITARA,SAMOCHÓD OSOBOWY,KOMBI,UŻYW. IMPORT INDYW,FABRYCZNY,2007,2019-09-02,2019-09-02,2007-01-25,1870.0,95.0,1665,5.0,OLEJ NAPĘDOWY,,DOLNOŚLĄSKIE
95,VOLKSWAGEN,GOLF,SAMOCHÓD OSOBOWY,HATCHBACK,UŻYW. IMPORT INDYW,FABRYCZNY,2002,2019-09-02,2019-09-02,2002-08-22,1896.0,74.0,1323,5.0,OLEJ NAPĘDOWY,,DOLNOŚLĄSKIE
96,RENAULT,MODUS,SAMOCHÓD OSOBOWY,HATCHBACK,UŻYW. IMPORT INDYW,FABRYCZNY,2008,2019-09-02,2019-09-02,2008-06-19,1149.0,74.0,1165,5.0,BENZYNA,,DOLNOŚLĄSKIE
97,FIAT,TIPO,SAMOCHÓD OSOBOWY,KARETA (SEDAN),NOWY ZAKUPIONY W KRAJU,FABRYCZNY,2019,2019-09-02,2019-09-02,,1368.0,70.0,1150,5.0,BENZYNA,,DOLNOŚLĄSKIE
98,MERCEDES-BENZ,AMG A 35,SAMOCHÓD OSOBOWY,KOMBI,NOWY ZAKUPIONY W KRAJU,FABRYCZNY,2019,2019-09-02,2019-09-02,,1991.0,225.0,1560,5.0,BENZYNA,,DOLNOŚLĄSKIE
99,BMW,320D XDRIVE,SAMOCHÓD OSOBOWY,KARETA (SEDAN),NOWY IMPORT INDYW,FABRYCZNY,2019,2019-09-02,2019-09-02,,1995.0,140.0,1799,5.0,OLEJ NAPĘDOWY,,DOLNOŚLĄSKIE
100,TOYOTA,COROLLA,SAMOCHÓD OSOBOWY,HATCHBACK,UŻYW. IMPORT INDYW,FABRYCZNY,2002,2019-09-02,2019-09-02,2003-02-11,1598.0,81.0,1205,5.0,BENZYNA,,DOLNOŚLĄSKIE
101,SKODA,SCALA,SAMOCHÓD OSOBOWY,HATCHBACK,NOWY ZAKUPIONY W KRAJU,FABRYCZNY,2019,2019-09-02,2019-09-02,,999.0,85.0,1220,5.0,BENZYNA,,DOLNOŚLĄSKIE
102,VOLKSWAGEN,POLO,SAMOCHÓD OSOBOWY,HATCHBACK,UŻYW. IMPORT INDYW,FABRYCZNY,2005,2019-09-02,2019-09-02,2005-10-27,1198.0,40.0,1089,5.0,BENZYNA,,DOLNOŚLĄSKIE
103,PEUGEOT,508,SAMOCHÓD OSOBOWY,KOMBI,UŻYW. IMPORT INDYW,FABRYCZNY,2011,2019-09-02,2019-09-02,2011-03-10,1997.0,103.0,1681,5.0,OLEJ NAPĘDOWY,,DOLNOŚLĄSKIE
104,VOLKSWAGEN,PASSAT,SAMOCHÓD OSOBOWY,KOMBI,UŻYW. IMPORT INDYW,FABRYCZNY,2006,2019-09-02,2019-09-02,2006-05-08,1968.0,103.0,1585,5.0,OLEJ NAPĘDOWY,,DOLNOŚLĄSKIE
