,marka,model,rodzaj-pojazdu,podrodzaj-pojazdu,pochodzenie-pojazdu,sposob-produkcji,rok-produkcji,data-pierwszej-rejestracji-w-kraju,data-ostatniej-rejestracji-w-kraju,data-rejestracji-za-granica,pojemnosc-skokowa-silnika,moc-netto-silnika,masa-wlasna,liczba-miejsc-ogolem,rodzaj-paliwa,kierownica-po-prawej-stronie,rejestracja-wojewodztwo
3042,MERCEDES-BENZ,GLC 200 4MATIC,SAMOCHÓD OSOBOWY,HATCHBACK,NOWY ZAKUPIONY W KRAJU,FABRYCZNY,2019,2019-09-18,2019-09-18,,1991.0,145.0,1775,5.0,BENZYNA,,MAŁOPOLSKIE
3043,AUDI,A4,SAMOCHÓD OSOBOWY,KOMBI,UŻYW. IMPORT INDYW,FABRYCZNY,2005,2019-09-18,2019-09-18,2005-04-05,1896.0,85.0,1520,5.0,OLEJ NAPĘDOWY,,MAŁOPOLSKIE
3044,RENAULT,CLIO,SAMOCHÓD OSOBOWY,HATCHBACK,UŻYW. IMPORT INDYW,FABRYCZNY,2015,2019-09-18,2019-09-18,2015-10-30,898.0,66.0,1092,5.0,BENZYNA,,MAŁOPOLSKIE
3045,CHEVROLET,CAPTIVA,SAMOCHÓD OSOBOWY,KOMBI,UŻYW. IMPORT INDYW,FABRYCZNY,2009,2019-09-18,2019-09-18,2009-03-13,1991.0,110.0,1855,7.0,OLEJ NAPĘDOWY,,MAŁOPOLSKIE
3046,AUDI,Q5,SAMOCHÓD OSOBOWY,KOMBI,UŻYW. IMPORT INDYW,FABRYCZNY,2009,2019-09-18,2019-09-18,2009-04-15,2967.0,176.0,1865,5.0,OLEJ NAPĘDOWY,,MAŁOPOLSKIE
3047,PORSCHE,MACAN S,SAMOCHÓD OSOBOWY,KOMBI,NOWY ZAKUPIONY W KRAJU,FABRYCZNY,2019,2019-09-18,2019-09-18,,2995.0,260.0,1980,5.0,BENZYNA,,MAŁOPOLSKIE
3048,AUDI,A5,SAMOCHÓD OSOBOWY,HATCHBACK,UŻYW. IMPORT INDYW,FABRYCZNY,2011,2019-09-18,2019-09-18,2012-03-26,1984.0,155.0,1690,5.0,BENZYNA,,MAŁOPOLSKIE
3049,SKODA,SUPERB,SAMOCHÓD OSOBOWY,KOMBI,UŻYW. IMPORT INDYW,FABRYCZNY,2013,2019-09-18,2019-09-18,2014-01-17,1968.0,125.0,1571,5.0,OLEJ NAPĘDOWY,,MAŁOPOLSKIE
3050,LEXUS,LEXUS NX300H,SAMOCHÓD OSOBOWY,WIELOZADANIOWY,NOWY ZAKUPIONY W KRAJU,FABRYCZNY,2019,2019-09-18,2019-09-18,,2494.0,114.0,1801,5.0,BENZYNA,,MAŁOPOLSKIE
3051,MERCEDES-BENZ,C 200 4MATIC,SAMOCHÓD OSOBOWY,KARETA (SEDAN),NOWY ZAKUPIONY W KRAJU,FABRYCZNY,2018,2019-09-18,2019-09-18,,1497.0,135.0,1590,5.0,BENZYNA,,MAŁOPOLSKIE
3052,AUDI,A6,SAMOCHÓD OSOBOWY,KARETA (SEDAN),UŻYW. IMPORT INDYW,FABRYCZNY,2011,2019-09-18,2019-09-18,2011-10-25,2967.0,150.0,1795,5.0,OLEJ NAPĘDOWY,,MAŁOPOLSKIE
3053,KIA,SPORTAGE,SAMOCHÓD OSOBOWY,WIELOZADANIOWY,UŻYW. IMPORT INDYW,FABRYCZNY,2012,2019-09-18,2019-09-18,2013-01-29,1685.0,85.0,1490,5.0,OLEJ NAPĘDOWY,,MAŁOPOLSKIE
3054,BMW,525 D,SAMOCHÓD OSOBOWY,KARETA (SEDAN),UŻYW. IMPORT INDYW,FABRYCZNY,2004,2019-09-18,2019-09-18,2005-02-08,2497.0,130.0,1670,5.0,OLEJ NAPĘDOWY,,MAŁOPOLSKIE
3055,DACIA,DUSTER,SAMOCHÓD OSOBOWY,KOMBI,NOWY ZAKUPIONY W KRAJU,FABRYCZNY,2019,2019-09-18,2019-09-18,,1598.0,84.0,1244,5.0,BENZYNA,,MAŁOPOLSKIE
3056,VOLKSWAGEN,GOLF,SAMOCHÓD OSOBOWY,HATCHBACK,UŻYW. IMPORT INDYW,FABRYCZNY,2015,2019-09-18,2019-09-18,2015-10-26,1968.0,135.0,1429,5.0,OLEJ NAPĘDOWY,,MAŁOPOLSKIE
3057,AUDI,Q5,SAMOCHÓD OSOBOWY,HATCHBACK,UŻYW. IMPORT INDYW,FABRYCZNY,2013,2019-09-18,2019-09-18,2013-08-27,1968.0,105.0,1680,5.0,OLEJ NAPĘDOWY,,MAŁOPOLSKIE
3058,PEUGEOT,307,SAMOCHÓD OSOBOWY,KOMBI,UŻYW. IMPORT INDYW,FABRYCZNY,2008,2019-09-18,2019-09-18,2008-09-03,1560.0,80.0,1500,7.0,OLEJ NAPĘDOWY,,MAŁOPOLSKIE
3059,FORD,FUSION,SAMOCHÓD OSOBOWY,KARETA (SEDAN),UŻYW. IMPORT INDYW,FABRYCZNY,2017,2019-09-18,2019-09-18,2017-01-01,2488.0,130.0,1490,5.0,BENZYNA,,MAŁOPOLSKIE
3060,AUDI,A3,SAMOCHÓD OSOBOWY,HATCHBACK,UŻYW. IMPORT INDYW,FABRYCZNY,2006,2019-09-18,2019-09-18,2006-03-23,1968.0,103.0,1460,5.0,OLEJ NAPĘDOWY,,MAŁOPOLSKIE
3061,BMW,120D,SAMOCHÓD OSOBOWY,HATCHBACK,UŻYW. IMPORT INDYW,FABRYCZNY,2007,2019-09-18,2019-09-18,2007-09-26,1995.0,130.0,1375,5.0,OLEJ NAPĘDOWY,,MAŁOPOLSKIE
3062,FORD,FIESTA,SAMOCHÓD OSOBOWY,HATCHBACK,UŻYW. IMPORT INDYW,FABRYCZNY,2013,2019-09-18,2019-09-18,2013-10-24,1499.0,55.0,1043,5.0,OLEJ NAPĘDOWY,,MAŁOPOLSKIE
3063,OPEL,GRANDLAND X,SAMOCHÓD OSOBOWY,WIELOZADANIOWY,NOWY ZAKUPIONY W KRAJU,FABRYCZNY,2019,2019-09-18,2019-09-18,,1499.0,96.0,1515,5.0,OLEJ NAPĘDOWY,,MAŁOPOLSKIE
3064,TOYOTA,RAV4,SAMOCHÓD OSOBOWY,KOMBI,UŻYW. IMPORT INDYW,FABRYCZNY,2000,2019-09-18,2019-09-18,2000-01-01,1998.0,110.0,1350,5.0,BENZYNA,,MAŁOPOLSKIE
3065,SKODA,FABIA,SAMOCHÓD OSOBOWY,HATCHBACK,UŻYW. IMPORT INDYW,FABRYCZNY,2003,2019-09-18,2019-09-18,2003-06-27,1198.0,40.0,1130,5.0,BENZYNA,,MAŁOPOLSKIE
3066,BMW,118I,SAMOCHÓD OSOBOWY,KOMBI,UŻYW. IMPORT INDYW,FABRYCZNY,2006,2019-09-18,2019-09-18,2006-05-17,1995.0,95.0,1325,5.0,BENZYNA,,MAŁOPOLSKIE
3067,KIA,SPORTAGE,SAMOCHÓD OSOBOWY,WIELOZADANIOWY,UŻYW. IMPORT INDYW,FABRYCZNY,2010,2019-09-18,2019-09-18,2010-10-06,1591.0,99.0,1380,5.0,BENZYNA,,MAŁOPOLSKIE
3068,CHRYSLER,VOYAGER,SAMOCHÓD OSOBOWY,VAN,UŻYW. IMPORT INDYW,FABRYCZNY,2006,2019-09-18,2019-09-18,2006-09-01,2499.0,89.0,1950,7.0,OLEJ NAPĘDOWY,,MAŁOPOLSKIE
3069,VOLKSWAGEN,GOLF,SAMOCHÓD OSOBOWY,HATCHBACK,UŻYW. IMPORT INDYW,FABRYCZNY,2006,2019-09-18,2019-09-18,2006-12-04,1595.0,75.0,1248,5.0,BENZYNA,,MAŁOPOLSKIE
3070,VOLKSWAGEN,PASSAT,SAMOCHÓD OSOBOWY,KOMBI,UŻYW. IMPORT INDYW,FABRYCZNY,2009,2019-09-18,2019-09-18,2009-11-13,1968.0,81.0,1482,5.0,OLEJ NAPĘDOWY,,MAŁOPOLSKIE
3071,CITROEN,C3,SAMOCHÓD OSOBOWY,HATCHBACK,UŻYW. IMPORT INDYW,FABRYCZNY,2011,2019-09-18,2019-09-18,2011-07-26,1124.0,44.1,1010,5.0,BENZYNA,,MAŁOPOLSKIE
3072,TOYOTA,PRIUS,SAMOCHÓD OSOBOWY,HATCHBACK,UŻYW. IMPORT INDYW,FABRYCZNY,2012,2019-09-18,2019-09-18,2013-01-15,1798.0,73.0,1460,5.0,BENZYNA,,MAŁOPOLSKIE
3073,CITROEN,C1,SAMOCHÓD OSOBOWY,HATCHBACK,UŻYW. IMPORT INDYW,FABRYCZNY,2008,2019-09-18,2019-09-18,2008-11-28,998.0,50.0,800,4.0,BENZYNA,,MAŁOPOLSKIE
3074,BMW,330D,SAMOCHÓD OSOBOWY,KARETA (SEDAN),UŻYW. IMPORT INDYW,FABRYCZNY,2003,2019-09-18,2019-09-18,2003-09-03,2926.0,135.0,1520,5.0,OLEJ NAPĘDOWY,,MAŁOPOLSKIE
3075,BMW,X4 XDRIVE20I,SAMOCHÓD OSOBOWY,KARETA (SEDAN),NOWY ZAKUPIONY W KRAJU,FABRYCZNY,2019,2019-09-18,2019-09-18,,1998.0,135.0,1720,5.0,BENZYNA,,MAŁOPOLSKIE
3076,CITROEN,BERLINGO,SAMOCHÓD OSOBOWY,VAN,UŻYW. IMPORT INDYW,FABRYCZNY,2010,2019-09-18,2019-09-18,2010-03-11,1560.0,66.0,1482,5.0,OLEJ NAPĘDOWY,,MAŁOPOLSKIE
3077,SEAT,IBIZA,SAMOCHÓD OSOBOWY,WIELOZADANIOWY,UŻYW. IMPORT INDYW,FABRYCZNY,2012,2019-09-18,2019-09-18,2012-12-11,1390.0,63.0,1075,5.0,BENZYNA,,MAŁOPOLSKIE
3078,HYUNDAI,KONA,SAMOCHÓD OSOBOWY,WIELOZADANIOWY,NOWY ZAKUPIONY W KRAJU,FABRYCZNY,2019,2019-09-18,2019-09-18,,998.0,88.3,1223,5.0,BENZYNA,,MAŁOPOLSKIE
3079,SEAT,LEON,SAMOCHÓD OSOBOWY,KOMBI,NOWY ZAKUPIONY W KRAJU,FABRYCZNY,2019,2019-09-18,2019-09-18,,1984.0,213.0,1422,5.0,BENZYNA,,MAŁOPOLSKIE
3080,OPEL,VIVARO,SAMOCHÓD OSOBOWY,VAN,UŻYW. IMPORT INDYW,FABRYCZNY,2011,2019-09-18,2019-09-18,2011-02-25,2464.0,107.0,2000,9.0,OLEJ NAPĘDOWY,,MAŁOPOLSKIE
3081,FIAT,500,SAMOCHÓD OSOBOWY,HATCHBACK,UŻYW. IMPORT INDYW,FABRYCZNY,2009,2019-09-18,2019-09-18,2009-05-29,1368.0,74.0,930,4.0,BENZYNA,,MAŁOPOLSKIE
3082,FIAT,500X,SAMOCHÓD OSOBOWY,WIELOZADANIOWY,NOWY ZAKUPIONY W KRAJU,FABRYCZNY,2018,2019-09-18,2019-09-18,,999.0,88.0,1320,5.0,BENZYNA,,MAŁOPOLSKIE
3083,KIA,CEED,SAMOCHÓD OSOBOWY,KOMBI,NOWY ZAKUPIONY W KRAJU,FABRYCZNY,2019,2019-09-18,2019-09-18,,1368.0,73.3,1222,5.0,BENZYNA,,MAŁOPOLSKIE
3084,TOYOTA,AURIS,SAMOCHÓD OSOBOWY,HATCHBACK,UŻYW. IMPORT INDYW,FABRYCZNY,2010,2019-09-18,2019-09-18,2010-11-19,1798.0,73.0,1455,5.0,ENERGIA ELEKTRYCZNA,,MAŁOPOLSKIE
3085,FORD,S-MAX,SAMOCHÓD OSOBOWY,VAN,UŻYW. IMPORT INDYW,FABRYCZNY,2006,2019-09-18,2019-09-18,2006-11-23,1997.0,103.0,1695,7.0,OLEJ NAPĘDOWY,,MAŁOPOLSKIE
3086,AUDI,A4,SAMOCHÓD OSOBOWY,KOMBI,UŻYW. IMPORT INDYW,FABRYCZNY,2016,2019-09-18,2019-09-18,2016-06-07,1968.0,140.0,1690,5.0,OLEJ NAPĘDOWY,,MAŁOPOLSKIE
3087,RENAULT,,SAMOCHÓD OSOBOWY,KARETA (SEDAN),UŻYW. IMPORT INDYW,FABRYCZNY,2007,2019-09-18,2019-09-18,2007-11-07,1598.0,82.0,1325,5.0,BENZYNA,,MAŁOPOLSKIE
3088,VOLVO,XC60,SAMOCHÓD OSOBOWY,KOMBI,NOWY ZAKUPIONY W KRAJU,FABRYCZNY,2019,2019-09-18,2019-09-18,,1969.0,173.0,1939,5.0,OLEJ NAPĘDOWY,,MAŁOPOLSKIE
3089,KIA,CEE'D,SAMOCHÓD OSOBOWY,WIELOZADANIOWY,UŻYW. IMPORT INDYW,FABRYCZNY,2009,2019-09-18,2019-09-18,2009-06-18,1396.0,66.0,1222,5.0,BENZYNA,,MAŁOPOLSKIE
3090,MERCEDES-BENZ,E 220 D 4MATIC ALLTERRAIN,SAMOCHÓD OSOBOWY,KOMBI,NOWY ZAKUPIONY W KRAJU,FABRYCZNY,2018,2019-09-18,2019-09-18,,1950.0,143.0,1945,5.0,OLEJ NAPĘDOWY,,MAŁOPOLSKIE
3091,TOYOTA,COROLLA,SAMOCHÓD OSOBOWY,KOMBI,NOWY ZAKUPIONY W KRAJU,FABRYCZNY,2019,2019-09-18,2019-09-18,,1987.0,112.0,1509,5.0,BENZYNA,,MAŁOPOLSKIE
3092,SUZUKI,SWIFT,SAMOCHÓD OSOBOWY,HATCHBACK,NOWY ZAKUPIONY W KRAJU,FABRYCZNY,2019,2019-09-18,2019-09-18,,1242.0,66.0,952,5.0,BENZYNA,,MAŁOPOLSKIE
3093,FIAT,PUNTO,SAMOCHÓD OSOBOWY,WIELOZADANIOWY,UŻYW. IMPORT INDYW,FABRYCZNY,2009,2019-09-18,2019-09-18,2009-11-27,1368.0,55.0,1115,5.0,BENZYNA,,MAŁOPOLSKIE
3094,VOLKSWAGEN,GOLF,SAMOCHÓD OSOBOWY,HATCHBACK,UŻYW. IMPORT INDYW,FABRYCZNY,1999,2019-09-18,2019-09-18,1999-06-29,1896.0,81.0,1312,5.0,OLEJ NAPĘDOWY,,MAŁOPOLSKIE
3095,SUZUKI,SX4,SAMOCHÓD OSOBOWY,HATCHBACK,UŻYW. IMPORT INDYW,FABRYCZNY,2013,2019-09-18,2019-09-18,2014-07-22,1586.0,88.0,1190,5.0,BENZYNA,,MAŁOPOLSKIE
3096,MITSUBISHI,OUTLANDER,SAMOCHÓD OSOBOWY,KOMBI,UŻYW. IMPORT INDYW,FABRYCZNY,2015,2019-09-18,2019-09-18,2015-11-12,1998.0,110.0,1460,5.0,BENZYNA,,MAŁOPOLSKIE
3097,SKODA,SUPERB,SAMOCHÓD OSOBOWY,KARETA (SEDAN),NOWY ZAKUPIONY W KRAJU,FABRYCZNY,2019,2019-09-18,2019-09-18,,1984.0,140.0,1522,5.0,BENZYNA,,MAŁOPOLSKIE
3098,BMW,525 D,SAMOCHÓD OSOBOWY,KOMBI,UŻYW. IMPORT INDYW,FABRYCZNY,2005,2019-09-18,2019-09-18,2005-02-09,2497.0,130.0,1760,5.0,OLEJ NAPĘDOWY,,MAŁOPOLSKIE
3099,VOLKSWAGEN,GOLF,SAMOCHÓD OSOBOWY,HATCHBACK,UŻYW. IMPORT INDYW,FABRYCZNY,2013,2019-09-18,2019-09-18,2013-04-19,1598.0,77.0,1262,5.0,OLEJ NAPĘDOWY,,MAŁOPOLSKIE
3100,NISSAN,MICRA,SAMOCHÓD OSOBOWY,HATCHBACK,UŻYW. IMPORT INDYW,FABRYCZNY,2003,2019-09-18,2019-09-18,2003-09-09,998.0,48.0,975,5.0,BENZYNA,,MAŁOPOLSKIE
3101,AUDI,A4,SAMOCHÓD OSOBOWY,KOMBI,UŻYW. IMPORT INDYW,FABRYCZNY,1999,2019-09-18,2019-09-18,2000-01-06,1781.0,92.0,1360,5.0,BENZYNA,,MAŁOPOLSKIE
3102,VOLKSWAGEN,GOLF,SAMOCHÓD OSOBOWY,HATCHBACK,UŻYW. IMPORT INDYW,FABRYCZNY,2007,2019-09-18,2019-09-18,2008-08-10,1968.0,125.0,1293,5.0,OLEJ NAPĘDOWY,,MAŁOPOLSKIE
3103,BMW,X5 3.0 SD,SAMOCHÓD OSOBOWY,VAN,UŻYW. IMPORT INDYW,FABRYCZNY,2008,2019-09-18,2019-09-18,2008-04-23,2993.0,210.0,2190,5.0,OLEJ NAPĘDOWY,,MAŁOPOLSKIE
3104,NISSAN,QASHQAI+2,SAMOCHÓD OSOBOWY,TERENOWY,UŻYW. IMPORT INDYW,FABRYCZNY,2009,2019-09-18,2019-09-18,2009-02-26,1997.0,104.0,1604,7.0,BENZYNA,,MAŁOPOLSKIE
3105,VOLKSWAGEN,TIGUAN,SAMOCHÓD OSOBOWY,KOMBI,NOWY ZAKUPIONY W KRAJU,FABRYCZNY,2019,2019-09-18,2019-09-18,,1984.0,140.0,1670,5.0,BENZYNA,,MAŁOPOLSKIE
3106,FORD,FOCUS,SAMOCHÓD OSOBOWY,KOMBI,UŻYW. IMPORT INDYW,FABRYCZNY,2012,2019-09-18,2019-09-18,2012-03-30,1560.0,85.0,1367,5.0,OLEJ NAPĘDOWY,,MAŁOPOLSKIE
3107,VOLKSWAGEN,TOURAN,SAMOCHÓD OSOBOWY,KOMBI,UŻYW. IMPORT INDYW,FABRYCZNY,2005,2019-09-18,2019-09-18,2005-09-02,1968.0,103.0,1667,5.0,OLEJ NAPĘDOWY,,MAŁOPOLSKIE
3108,VOLKSWAGEN,TOURAN,SAMOCHÓD OSOBOWY,VAN,UŻYW. IMPORT INDYW,FABRYCZNY,2004,2019-09-18,2019-09-18,2004-06-28,1896.0,74.0,1597,7.0,OLEJ NAPĘDOWY,,MAŁOPOLSKIE
3109,FORD,FOCUS,SAMOCHÓD OSOBOWY,KOMBI,NOWY ZAKUPIONY W KRAJU,FABRYCZNY,2019,2019-09-18,2019-09-18,,1995.0,110.3,1554,5.0,OLEJ NAPĘDOWY,,MAŁOPOLSKIE
3110,HYUNDAI,I30,SAMOCHÓD OSOBOWY,KOMBI,NOWY ZAKUPIONY W KRAJU,FABRYCZNY,2019,2019-09-18,2019-09-18,,1353.0,103.0,1333,5.0,BENZYNA,,MAŁOPOLSKIE
3111,HYUNDAI,GETZ,SAMOCHÓD OSOBOWY,HATCHBACK,UŻYW. IMPORT INDYW,FABRYCZNY,2002,2019-09-18,2019-09-18,2006-02-23,1086.0,49.0,1010,5.0,BENZYNA,,MAŁOPOLSKIE
3112,VOLKSWAGEN,PASSAT,SAMOCHÓD OSOBOWY,KOMBI,UŻYW. IMPORT INDYW,FABRYCZNY,2008,2019-09-18,2019-09-18,2008-05-08,1968.0,103.0,1670,5.0,OLEJ NAPĘDOWY,,MAŁOPOLSKIE
3113,SKODA,SCALA,SAMOCHÓD OSOBOWY,HATCHBACK,NOWY ZAKUPIONY W KRAJU,FABRYCZNY,2019,2019-09-18,2019-09-18,,999.0,85.0,1163,5.0,BENZYNA,,MAŁOPOLSKIE
3114,HYUNDAI,I40,SAMOCHÓD OSOBOWY,KOMBI,UŻYW. IMPORT INDYW,FABRYCZNY,2011,2019-09-18,2019-09-18,2012-04-04,1685.0,85.0,1601,5.0,OLEJ NAPĘDOWY,,MAŁOPOLSKIE
3115,FORD,KUGA,SAMOCHÓD OSOBOWY,WIELOZADANIOWY,NOWY ZAKUPIONY W KRAJU,FABRYCZNY,2019,2019-09-18,2019-09-18,,1498.0,110.0,1594,5.0,BENZYNA,,MAŁOPOLSKIE
3116,VOLKSWAGEN,T-ROC,SAMOCHÓD OSOBOWY,KOMBI,NOWY ZAKUPIONY W KRAJU,FABRYCZNY,2019,2019-09-18,2019-09-18,,1984.0,140.0,1488,5.0,BENZYNA,,MAŁOPOLSKIE
3117,AUDI,A6,SAMOCHÓD OSOBOWY,KOMBI,UŻYW. IMPORT INDYW,FABRYCZNY,2008,2019-09-18,2019-09-18,2008-05-13,2698.0,132.0,1800,5.0,OLEJ NAPĘDOWY,,MAŁOPOLSKIE
3118,VOLVO,XC60,SAMOCHÓD OSOBOWY,KOMBI,UŻYW. IMPORT INDYW,FABRYCZNY,2012,2019-09-18,2019-09-18,2012-08-20,2400.0,120.0,1845,5.0,OLEJ NAPĘDOWY,,MAŁOPOLSKIE
3119,OPEL,ZAFIRA,SAMOCHÓD OSOBOWY,WIELOZADANIOWY,UŻYW. IMPORT INDYW,FABRYCZNY,2007,2019-09-18,2019-09-18,2007-02-22,1910.0,88.0,1538,7.0,OLEJ NAPĘDOWY,,MAŁOPOLSKIE
3120,VOLKSWAGEN,SHARAN,SAMOCHÓD OSOBOWY,KOMBI,UŻYW. IMPORT INDYW,FABRYCZNY,2002,2019-09-18,2019-09-18,2002-10-31,1896.0,85.0,1683,7.0,OLEJ NAPĘDOWY,,MAŁOPOLSKIE
3121,SKODA,OCTAVIA,SAMOCHÓD OSOBOWY,KARETA (SEDAN),NOWY ZAKUPIONY W KRAJU,FABRYCZNY,2019,2019-09-18,2019-09-18,,1498.0,110.0,1259,5.0,BENZYNA,,MAŁOPOLSKIE
3122,PEUGEOT,107,SAMOCHÓD OSOBOWY,HATCHBACK,UŻYW. IMPORT INDYW,FABRYCZNY,2008,2019-09-18,2019-09-18,2008-03-28,998.0,50.0,875,4.0,BENZYNA,,MAŁOPOLSKIE
3123,HYUNDAI,GETZ,SAMOCHÓD OSOBOWY,HATCHBACK,UŻYW. IMPORT INDYW,FABRYCZNY,2008,2019-09-18,2019-09-18,2008-11-27,1399.0,71.0,1100,5.0,BENZYNA,,MAŁOPOLSKIE
3124,RENAULT,MEGANE,SAMOCHÓD OSOBOWY,HATCHBACK,NOWY ZAKUPIONY W KRAJU,FABRYCZNY,2019,2019-09-18,2019-09-18,,1332.0,85.0,1285,5.0,BENZYNA,,MAŁOPOLSKIE
3125,OPEL,CORSA-E,SAMOCHÓD OSOBOWY,HATCHBACK,NOWY ZAKUPIONY W KRAJU,FABRYCZNY,2019,2019-09-18,2019-09-18,,1398.0,66.0,1137,5.0,BENZYNA,,MAŁOPOLSKIE
3126,VOLVO,XC60,SAMOCHÓD OSOBOWY,KOMBI,NOWY ZAKUPIONY W KRAJU,FABRYCZNY,2019,2019-09-18,2019-09-18,,1969.0,140.0,1842,5.0,OLEJ NAPĘDOWY,,MAŁOPOLSKIE
3127,VOLKSWAGEN,PASSAT,SAMOCHÓD OSOBOWY,KOMBI,UŻYW. IMPORT INDYW,FABRYCZNY,2012,2019-09-18,2019-09-18,2012-08-08,1598.0,77.0,1472,5.0,OLEJ NAPĘDOWY,,MAŁOPOLSKIE
3128,TOYOTA,RAV4,SAMOCHÓD OSOBOWY,KOMBI,NOWY ZAKUPIONY W KRAJU,FABRYCZNY,2019,2019-09-18,2019-09-18,,2487.0,131.0,1666,5.0,BENZYNA,,MAŁOPOLSKIE
3129,KIA,SPORTAGE,SAMOCHÓD OSOBOWY,HATCHBACK,UŻYW. IMPORT INDYW,FABRYCZNY,2012,2019-09-18,2019-09-18,2012-07-27,1685.0,85.0,1490,5.0,OLEJ NAPĘDOWY,,MAŁOPOLSKIE
3130,PEUGEOT,RIFTER,SAMOCHÓD OSOBOWY,WIELOZADANIOWY,NOWY ZAKUPIONY W KRAJU,FABRYCZNY,2019,2019-09-18,2019-09-18,,1499.0,75.0,1424,5.0,OLEJ NAPĘDOWY,,MAŁOPOLSKIE
3131,PEUGEOT,107,SAMOCHÓD OSOBOWY,HATCHBACK,UŻYW. IMPORT INDYW,FABRYCZNY,2008,2019-09-18,2019-09-18,2008-02-08,998.0,50.0,800,4.0,BENZYNA,,MAŁOPOLSKIE
3132,ALFA ROMEO,159,SAMOCHÓD OSOBOWY,KOMBI,UŻYW. IMPORT INDYW,FABRYCZNY,2006,2019-09-18,2019-09-18,2006-12-21,1910.0,110.0,1585,5.0,OLEJ NAPĘDOWY,,MAŁOPOLSKIE
3133,AUDI,A6,SAMOCHÓD OSOBOWY,KARETA (SEDAN),UŻYW. IMPORT INDYW,FABRYCZNY,2009,2019-09-18,2019-09-18,2009-05-13,1968.0,100.0,1625,5.0,OLEJ NAPĘDOWY,,MAŁOPOLSKIE
3134,FORD,MONDEO,SAMOCHÓD OSOBOWY,KARETA (SEDAN),UŻYW. IMPORT INDYW,FABRYCZNY,2015,2019-09-18,2019-09-18,2015-08-03,1997.0,110.0,1503,5.0,OLEJ NAPĘDOWY,,MAŁOPOLSKIE
3135,SKODA,KODIAQ,SAMOCHÓD OSOBOWY,KOMBI,NOWY ZAKUPIONY W KRAJU,FABRYCZNY,2019,2019-09-18,2019-09-18,,1498.0,110.0,1565,5.0,BENZYNA,,MAŁOPOLSKIE
3136,OPEL,VECTRA,SAMOCHÓD OSOBOWY,HATCHBACK,UŻYW. IMPORT INDYW,FABRYCZNY,2004,2019-09-18,2019-09-18,2004-06-18,1910.0,110.0,1503,5.0,OLEJ NAPĘDOWY,,MAŁOPOLSKIE
3137,VOLVO,XC60,SAMOCHÓD OSOBOWY,WIELOZADANIOWY,UŻYW. IMPORT INDYW,FABRYCZNY,2016,2019-09-18,2019-09-18,2016-02-16,1969.0,110.0,1629,5.0,OLEJ NAPĘDOWY,,MAŁOPOLSKIE
3138,VOLKSWAGEN,GOLF,SAMOCHÓD OSOBOWY,HATCHBACK,UŻYW. IMPORT INDYW,FABRYCZNY,2006,2019-09-18,2019-09-18,2006-05-29,1896.0,77.0,1362,5.0,OLEJ NAPĘDOWY,,MAŁOPOLSKIE
3139,RENAULT,CLIO,SAMOCHÓD OSOBOWY,HATCHBACK,NOWY ZAKUPIONY W KRAJU,FABRYCZNY,2019,2019-09-18,2019-09-18,,898.0,56.0,1146,5.0,BENZYNA,,MAŁOPOLSKIE
3140,NISSAN,QASHQAI,SAMOCHÓD OSOBOWY,WIELOZADANIOWY,NOWY ZAKUPIONY W KRAJU,FABRYCZNY,2019,2019-09-18,2019-09-18,,1332.0,117.0,1300,5.0,BENZYNA,,MAŁOPOLSKIE
3141,FORD,FIESTA,SAMOCHÓD OSOBOWY,HATCHBACK,UŻYW. IMPORT INDYW,FABRYCZNY,2008,2019-09-18,2019-09-18,2008-09-26,1242.0,60.0,1036,5.0,BENZYNA,,MAŁOPOLSKIE
3142,FORD,FIESTA,SAMOCHÓD OSOBOWY,HATCHBACK,UŻYW. IMPORT INDYW,FABRYCZNY,2013,2019-09-18,2019-09-18,2014-03-21,998.0,74.0,1147,5.0,BENZYNA,,MAŁOPOLSKIE
3143,VOLKSWAGEN,CADDY,SAMOCHÓD OSOBOWY,WIELOZADANIOWY,UŻYW. IMPORT INDYW,FABRYCZNY,2009,2019-09-18,2019-09-18,2009-09-25,1896.0,77.0,1719,7.0,OLEJ NAPĘDOWY,,MAŁOPOLSKIE
3144,KIA,SPORTAGE,SAMOCHÓD OSOBOWY,WIELOZADANIOWY,NOWY ZAKUPIONY W KRAJU,FABRYCZNY,2019,2019-09-18,2019-09-18,,1591.0,130.0,1502,5.0,BENZYNA,,MAŁOPOLSKIE
3145,RENAULT,,SAMOCHÓD OSOBOWY,KOMBI,UŻYW. IMPORT INDYW,FABRYCZNY,2009,2019-09-18,2019-09-18,2009-08-03,1461.0,76.0,1335,5.0,OLEJ NAPĘDOWY,,MAŁOPOLSKIE
3146,BMW,1ER REIHE,SAMOCHÓD OSOBOWY,HATCHBACK,UŻYW. IMPORT INDYW,FABRYCZNY,2010,2019-09-18,2019-09-18,2011-01-19,1995.0,90.0,1330,5.0,OLEJ NAPĘDOWY,,MAŁOPOLSKIE
3147,PEUGEOT,407 1.8,SAMOCHÓD OSOBOWY,KARETA (SEDAN),UŻYW. IMPORT INDYW,FABRYCZNY,2006,2019-09-18,2019-09-18,2006-05-31,1749.0,92.0,1475,5.0,BENZYNA,,MAŁOPOLSKIE
