,marka,model,rodzaj-pojazdu,podrodzaj-pojazdu,pochodzenie-pojazdu,sposob-produkcji,rok-produkcji,data-pierwszej-rejestracji-w-kraju,data-ostatniej-rejestracji-w-kraju,data-rejestracji-za-granica,pojemnosc-skokowa-silnika,moc-netto-silnika,masa-wlasna,liczba-miejsc-ogolem,rodzaj-paliwa,kierownica-po-prawej-stronie,rejestracja-wojewodztwo
0,NISSAN,MICRA,SAMOCHÓD OSOBOWY,HATCHBACK,UŻYW. IMPORT INDYW,2017,FABRYCZNY,2019-09-02,2019-11-04,2017-10-30,999.0,52.0,1045,5.0,BENZYNA,,ŚLĄSKIE
1,JEEP,RENEGADE,SAMOCHÓD OSOBOWY,WIELOZADANIOWY,UŻYW. IMPORT INDYW,2017,FABRYCZNY,2019-09-02,2019-11-08,2017-01-01,1368.0,125.0,1450,5.0,BENZYNA,,ŚLĄSKIE
2,VOLVO,V40,SAMOCHÓD OSOBOWY,KOMBI,UŻYW. IMPORT INDYW,2002,FABRYCZNY,2019-09-02,2019-09-02,2002-04-22,1948.0,147.0,1395,5.0,BENZYNA,,ŚLĄSKIE
3,BMW,Z4,SAMOCHÓD OSOBOWY,KABRIOLET,UŻYW. IMPORT INDYW,2006,FABRYCZNY,2019-09-02,2019-09-02,2006-03-27,1995.0,110.0,1295,2.0,BENZYNA,,ŚLĄSKIE
4,OPEL,ZAFIRA,SAMOCHÓD OSOBOWY,WIELOZADANIOWY,UŻYW. IMPORT INDYW,2007,FABRYCZNY,2019-09-02,2019-09-02,2007-11-28,1796.0,103.0,1503,7.0,BENZYNA,,ŚLĄSKIE
5,AUDI,A3,SAMOCHÓD OSOBOWY,HATCHBACK,UŻYW. IMPORT INDYW,2007,FABRYCZNY,2019-09-02,2019-09-02,2007-05-16,1595.0,75.0,1280,5.0,BENZYNA,,ŚLĄSKIE
6,SKODA,OCTAVIA,SAMOCHÓD OSOBOWY,KOMBI,UŻYW. IMPORT INDYW,2005,FABRYCZNY,2019-09-02,2019-09-02,2005-10-20,1595.0,75.0,1345,5.0,BENZYNA,,ŚLĄSKIE
7,BMW,120D,SAMOCHÓD OSOBOWY,KOMBI,UŻYW. IMPORT INDYW,2013,FABRYCZNY,2019-09-02,2019-09-02,2013-03-22,1995.0,135.0,1420,5.0,OLEJ NAPĘDOWY,,ŚLĄSKIE
8,FORD,FOCUS,SAMOCHÓD OSOBOWY,KOMBI,UŻYW. IMPORT INDYW,2005,FABRYCZNY,2019-09-02,2019-09-02,2005-09-08,1596.0,74.0,1277,5.0,BENZYNA,,ŚLĄSKIE
9,VOLKSWAGEN,GOLF,SAMOCHÓD OSOBOWY,KOMBI,UŻYW. IMPORT INDYW,2008,FABRYCZNY,2019-09-02,2019-09-02,2008-04-01,1595.0,75.0,1353,5.0,BENZYNA,,ŚLĄSKIE
10,KIA,CEED,SAMOCHÓD OSOBOWY,HATCHBACK,UŻYW. IMPORT INDYW,2012,FABRYCZNY,2019-09-02,2019-09-02,2012-06-27,1396.0,66.0,1317,5.0,NIE DOTYCZY,,ŚLĄSKIE
11,OPEL,MERIVA-A,SAMOCHÓD OSOBOWY,HATCHBACK,UŻYW. IMPORT INDYW,2010,FABRYCZNY,2019-09-02,2019-09-02,2010-03-04,1364.0,66.0,1203,5.0,BENZYNA,,ŚLĄSKIE
12,PEUGEOT,407,SAMOCHÓD OSOBOWY,KOMBI,UŻYW. IMPORT INDYW,2009,FABRYCZNY,2019-09-02,2019-09-24,2009-05-28,1749.0,92.0,1518,5.0,BENZYNA,,ŚLĄSKIE
13,RENAULT,MEGANE SCENIC,SAMOCHÓD OSOBOWY,WIELOZADANIOWY,UŻYW. IMPORT INDYW,2006,FABRYCZNY,2019-09-02,2019-09-02,2006-04-25,1998.0,99.0,1585,7.0,BENZYNA,,ŚLĄSKIE
14,RENAULT,SCENIC,SAMOCHÓD OSOBOWY,WIELOZADANIOWY,UŻYW. IMPORT INDYW,2011,FABRYCZNY,2019-09-02,2019-09-02,2011-08-16,1598.0,81.0,1395,5.0,BENZYNA,,ŚLĄSKIE
15,FIAT,500X,SAMOCHÓD OSOBOWY,HATCHBACK,UŻYW. IMPORT INDYW,2016,FABRYCZNY,2019-09-02,2019-09-02,2016-02-29,1368.0,103.0,1462,5.0,BENZYNA,,ŚLĄSKIE
16,OPEL,ASTRA,SAMOCHÓD OSOBOWY,KOMBI,UŻYW. IMPORT INDYW,2012,FABRYCZNY,2019-09-02,2019-10-11,2012-07-26,1362.0,103.0,1571,5.0,BENZYNA,,ŚLĄSKIE
17,MERCEDES-BENZ,C200 CDI,SAMOCHÓD OSOBOWY,KOMBI,UŻYW. IMPORT INDYW,2008,FABRYCZNY,2019-09-02,2019-09-02,2008-06-02,2148.0,100.0,1615,5.0,OLEJ NAPĘDOWY,,ŚLĄSKIE
18,OPEL,MERIVA,SAMOCHÓD OSOBOWY,KOMBI,UŻYW. IMPORT INDYW,2011,FABRYCZNY,2019-09-02,2019-09-02,2011-04-05,1398.0,74.0,1437,5.0,BENZYNA,,ŚLĄSKIE
19,VOLKSWAGEN,GOLF,SAMOCHÓD OSOBOWY,KOMBI,NOWY ZAKUPIONY W KRAJU,2019,FABRYCZNY,2019-09-02,2019-09-02,,999.0,85.0,1210,5.0,BENZYNA,,ŚLĄSKIE
20,OPEL,ASTRA SPORTS TOURER,SAMOCHÓD OSOBOWY,KOMBI,UŻYW. IMPORT INDYW,2014,FABRYCZNY,2019-09-02,2019-09-02,2014-09-19,1364.0,103.0,1550,5.0,BENZYNA,,ŚLĄSKIE
21,CITROEN,C3,SAMOCHÓD OSOBOWY,HATCHBACK,UŻYW. IMPORT INDYW,2010,FABRYCZNY,2019-09-02,2019-09-02,2010-06-09,1124.0,44.1,1085,5.0,BENZYNA,,ŚLĄSKIE
22,DACIA,DUSTER,SAMOCHÓD OSOBOWY,KOMBI,NOWY ZAKUPIONY W KRAJU,FABRYCZNY,2019,2019-09-02,2019-09-02,,1598.0,84.0,1247,5.0,BENZYNA,,ŚLĄSKIE
23,OPEL,VECTRA,SAMOCHÓD OSOBOWY,HATCHBACK,UŻYW. IMPORT INDYW,FABRYCZNY,2003,2019-09-02,2019-09-02,2003-07-31,2198.0,108.0,1450,5.0,BENZYNA,,ŚLĄSKIE
24,HYUNDAI,I30,SAMOCHÓD OSOBOWY,HATCHBACK,NOWY ZAKUPIONY W KRAJU,FABRYCZNY,2019,2019-09-02,2019-09-02,,1368.0,73.3,1221,5.0,BENZYNA,,ŚLĄSKIE
25,TOYOTA,COROLLA,SAMOCHÓD OSOBOWY,KOMBI,NOWY ZAKUPIONY W KRAJU,FABRYCZNY,2019,2019-09-02,2019-09-02,,1798.0,72.0,1392,5.0,BENZYNA,,ŚLĄSKIE
26,KIA,CEED,SAMOCHÓD OSOBOWY,HATCHBACK,UŻYW. IMPORT INDYW,FABRYCZNY,2009,2019-09-02,2019-09-02,2009-08-21,1396.0,80.0,1263,5.0,BENZYNA,,ŚLĄSKIE
27,KIA,CEED,SAMOCHÓD OSOBOWY,HATCHBACK,NOWY ZAKUPIONY W KRAJU,FABRYCZNY,2019,2019-09-02,2019-09-02,,1353.0,103.0,1240,5.0,BENZYNA,,ŚLĄSKIE
28,HYUNDAI,I30,SAMOCHÓD OSOBOWY,HATCHBACK,UŻYW. IMPORT INDYW,FABRYCZNY,2014,2019-09-02,2019-09-02,2014-09-17,1582.0,81.0,1365,5.0,OLEJ NAPĘDOWY,,ŚLĄSKIE
29,BMW,328I,SAMOCHÓD OSOBOWY,KARETA (SEDAN),UŻYW. IMPORT INDYW,FABRYCZNY,2013,2019-09-02,2019-09-02,2014-01-01,1997.0,180.0,2000,5.0,BENZYNA,,ŚLĄSKIE
30,OPEL,CORSA 1.4,SAMOCHÓD OSOBOWY,HATCHBACK,UŻYW. IMPORT INDYW,FABRYCZNY,2010,2019-09-02,2019-09-02,2010-06-07,1398.0,74.0,1140,5.0,BENZYNA,,ŚLĄSKIE
31,JAGUAR,XKR,SAMOCHÓD OSOBOWY,KABRIOLET,UŻYW. IMPORT INDYW,FABRYCZNY,2007,2019-09-02,2019-09-02,2007-01-01,4196.0,306.0,1785,4.0,BENZYNA,,ŚLĄSKIE
32,BMW,3,SAMOCHÓD OSOBOWY,COUPE,UŻYW. IMPORT INDYW,FABRYCZNY,2008,2019-09-02,2019-09-02,2008-04-21,2993.0,170.0,1540,4.0,OLEJ NAPĘDOWY,,ŚLĄSKIE
33,HYUNDAI,TUCSON,SAMOCHÓD OSOBOWY,WIELOZADANIOWY,NOWY ZAKUPIONY W KRAJU,FABRYCZNY,2019,2019-09-02,2019-09-02,,1591.0,97.0,1467,5.0,BENZYNA,,ŚLĄSKIE
34,LEXUS,LEXUS NX300H,SAMOCHÓD OSOBOWY,WIELOZADANIOWY,NOWY ZAKUPIONY W KRAJU,FABRYCZNY,2019,2019-09-02,2019-09-02,,2494.0,114.0,1801,5.0,BENZYNA,,ŚLĄSKIE
35,TOYOTA,AYGO,SAMOCHÓD OSOBOWY,HATCHBACK,NOWY ZAKUPIONY W KRAJU,FABRYCZNY,2019,2019-09-02,2019-09-02,,998.0,53.0,883,4.0,BENZYNA,,ŚLĄSKIE
36,OPEL,ZAFIRA,SAMOCHÓD OSOBOWY,KOMBI,UŻYW. IMPORT INDYW,FABRYCZNY,2006,2019-09-02,2019-09-02,2006-11-29,1910.0,74.0,1613,7.0,OLEJ NAPĘDOWY,,ŚLĄSKIE
37,OPEL,MOKKA X,SAMOCHÓD OSOBOWY,WIELOZADANIOWY,NOWY ZAKUPIONY W KRAJU,FABRYCZNY,2019,2019-09-02,2019-09-02,,1598.0,100.0,1452,5.0,OLEJ NAPĘDOWY,,ŚLĄSKIE
38,PORSCHE,CAYENNE S,SAMOCHÓD OSOBOWY,KOMBI,NOWY ZAKUPIONY W KRAJU,FABRYCZNY,2019,2019-09-02,2019-09-02,,2894.0,324.0,2207,5.0,BENZYNA,,ŚLĄSKIE
39,MAZDA,CX-3,SAMOCHÓD OSOBOWY,KOMBI,NOWY ZAKUPIONY W KRAJU,FABRYCZNY,2019,2019-09-02,2019-09-02,,1998.0,89.0,1229,5.0,BENZYNA,,ŚLĄSKIE
40,FORD,C-MAX,SAMOCHÓD OSOBOWY,KOMBI,UŻYW. IMPORT INDYW,FABRYCZNY,2014,2019-09-02,2019-09-02,2014-06-02,998.0,92.0,1391,5.0,BENZYNA,,ŚLĄSKIE
41,TOYOTA,C-HR,SAMOCHÓD OSOBOWY,HATCHBACK,NOWY ZAKUPIONY W KRAJU,FABRYCZNY,2019,2019-09-02,2019-09-02,,1197.0,85.0,1383,5.0,BENZYNA,,ŚLĄSKIE
42,SKODA,CITIGO,SAMOCHÓD OSOBOWY,HATCHBACK,NOWY ZAKUPIONY W KRAJU,FABRYCZNY,2019,2019-09-02,2019-09-02,,999.0,44.0,932,4.0,BENZYNA,,ŚLĄSKIE
43,HONDA,CIVIC,SAMOCHÓD OSOBOWY,HATCHBACK,UŻYW. IMPORT INDYW,FABRYCZNY,2010,2019-09-02,2019-09-02,2010-09-30,1799.0,103.0,1265,5.0,BENZYNA,,ŚLĄSKIE
44,OPEL,ASTRA SPORTS TOURER,SAMOCHÓD OSOBOWY,KOMBI,NOWY ZAKUPIONY W KRAJU,FABRYCZNY,2019,2019-09-02,2019-09-02,,1399.0,110.0,1308,5.0,BENZYNA,,ŚLĄSKIE
45,RENAULT,CLIO,SAMOCHÓD OSOBOWY,HATCHBACK,UŻYW. IMPORT INDYW,FABRYCZNY,2007,2019-09-02,2019-09-02,2007-02-27,1149.0,55.0,1155,5.0,BENZYNA,,ŚLĄSKIE
46,MERCEDES-BENZ,B 180 CDI,SAMOCHÓD OSOBOWY,KOMBI,UŻYW. IMPORT INDYW,FABRYCZNY,2009,2019-09-02,2019-09-02,2009-11-13,1991.0,80.0,1470,5.0,OLEJ NAPĘDOWY,,ŚLĄSKIE
47,VOLKSWAGEN,POLO,SAMOCHÓD OSOBOWY,HATCHBACK,UŻYW. IMPORT INDYW,FABRYCZNY,2003,2019-09-02,2019-09-02,2003-06-17,1390.0,55.0,1093,5.0,BENZYNA,,ŚLĄSKIE
48,SEAT,IBIZA,SAMOCHÓD OSOBOWY,WIELOZADANIOWY,UŻYW. IMPORT INDYW,FABRYCZNY,2011,2019-09-02,2019-09-02,2011-10-20,1390.0,63.0,1000,5.0,BENZYNA,,ŚLĄSKIE
49,SEAT,AROSA,SAMOCHÓD OSOBOWY,HATCHBACK,UŻYW. IMPORT INDYW,FABRYCZNY,2000,2019-09-02,2019-09-02,2000-10-17,1716.0,44.0,1038,4.0,OLEJ NAPĘDOWY,,ŚLĄSKIE
50,MAZDA,CX-3,SAMOCHÓD OSOBOWY,KOMBI,NOWY ZAKUPIONY W KRAJU,FABRYCZNY,2019,2019-09-02,2019-09-02,,1998.0,89.0,1213,5.0,BENZYNA,,ŚLĄSKIE
51,AUDI,A4,SAMOCHÓD OSOBOWY,KOMBI,UŻYW. IMPORT INDYW,FABRYCZNY,2007,2019-09-02,2019-09-02,2007-03-29,1968.0,103.0,1565,5.0,OLEJ NAPĘDOWY,,ŚLĄSKIE
52,BMW,I3,SAMOCHÓD OSOBOWY,KARETA (SEDAN),NOWY ZAKUPIONY W KRAJU,FABRYCZNY,2018,2019-09-02,2019-09-02,,,125.0,1245,4.0,ENERGIA ELEKTRYCZNA,,ŚLĄSKIE
53,DACIA,SANDERO,SAMOCHÓD OSOBOWY,HATCHBACK,NOWY ZAKUPIONY W KRAJU,FABRYCZNY,2019,2019-09-02,2019-09-02,,1461.0,70.0,1188,5.0,OLEJ NAPĘDOWY,,ŚLĄSKIE
54,KIA,RIO,SAMOCHÓD OSOBOWY,HATCHBACK,NOWY ZAKUPIONY W KRAJU,FABRYCZNY,2019,2019-09-02,2019-09-02,,1368.0,73.3,1055,5.0,BENZYNA,,ŚLĄSKIE
55,HYUNDAI,IX35,SAMOCHÓD OSOBOWY,VAN,UŻYW. IMPORT INDYW,FABRYCZNY,2013,2019-09-02,2019-09-02,2013-11-21,1995.0,100.0,1550,5.0,OLEJ NAPĘDOWY,,ŚLĄSKIE
56,OPEL,VECTRA,SAMOCHÓD OSOBOWY,KARETA (SEDAN),UŻYW. IMPORT INDYW,FABRYCZNY,2003,2019-09-02,2019-09-02,2003-03-05,2198.0,108.0,1450,5.0,BENZYNA,,ŚLĄSKIE
57,HONDA,CR-Z,SAMOCHÓD OSOBOWY,HATCHBACK,UŻYW. IMPORT INDYW,FABRYCZNY,2010,2019-09-02,2019-09-02,2010-06-04,1497.0,84.0,1245,4.0,BENZYNA,,ŚLĄSKIE
58,RENAULT,,SAMOCHÓD OSOBOWY,HATCHBACK,UŻYW. IMPORT INDYW,FABRYCZNY,2005,2019-09-02,2019-09-02,2005-03-24,1390.0,72.0,1220,5.0,BENZYNA,,ŚLĄSKIE
59,VOLKSWAGEN,POLO,SAMOCHÓD OSOBOWY,HATCHBACK,UŻYW. IMPORT INDYW,FABRYCZNY,2005,2019-09-02,2019-09-02,2005-10-04,1390.0,74.0,1109,5.0,BENZYNA,,ŚLĄSKIE
60,FORD,MONDEO,SAMOCHÓD OSOBOWY,KOMBI,UŻYW. IMPORT INDYW,FABRYCZNY,2013,2019-09-02,2019-09-02,2013-05-02,1997.0,103.0,1575,5.0,NIE DOTYCZY,,ŚLĄSKIE
61,SEAT,LEON,SAMOCHÓD OSOBOWY,HATCHBACK,UŻYW. IMPORT INDYW,FABRYCZNY,2011,2019-09-02,2019-09-02,2011-04-29,1968.0,125.0,1395,5.0,OLEJ NAPĘDOWY,,ŚLĄSKIE
62,BMW,318TI,SAMOCHÓD OSOBOWY,HATCHBACK,UŻYW. IMPORT INDYW,FABRYCZNY,2003,2019-09-02,2019-09-02,2003-09-24,1995.0,105.0,1395,5.0,BENZYNA,,ŚLĄSKIE
63,TOYOTA,RAV4,SAMOCHÓD OSOBOWY,KOMBI,NOWY ZAKUPIONY W KRAJU,FABRYCZNY,2019,2019-09-02,2019-09-02,,2487.0,131.0,1672,5.0,BENZYNA,,ŚLĄSKIE
64,LEXUS,UX200,SAMOCHÓD OSOBOWY,HATCHBACK,NOWY ZAKUPIONY W KRAJU,FABRYCZNY,2019,2019-09-02,2019-09-02,,1987.0,127.0,1478,5.0,BENZYNA,,ŚLĄSKIE
65,DACIA,DUSTER,SAMOCHÓD OSOBOWY,KOMBI,NOWY ZAKUPIONY W KRAJU,FABRYCZNY,2019,2019-09-02,2019-09-02,,1461.0,85.0,1464,5.0,OLEJ NAPĘDOWY,,ŚLĄSKIE
66,SEAT,MII,SAMOCHÓD OSOBOWY,HATCHBACK,UŻYW. IMPORT INDYW,FABRYCZNY,2015,2019-09-02,2019-09-02,2016-01-08,999.0,44.0,929,4.0,BENZYNA,,ŚLĄSKIE
67,SKODA,OCTAVIA,SAMOCHÓD OSOBOWY,KARETA (SEDAN),NOWY ZAKUPIONY W KRAJU,FABRYCZNY,2019,2019-09-02,2019-09-02,,1498.0,110.0,1263,5.0,BENZYNA,,ŚLĄSKIE
68,FORD,KA,SAMOCHÓD OSOBOWY,WIELOZADANIOWY,UŻYW. IMPORT INDYW,FABRYCZNY,2009,2019-09-02,2019-09-02,2009-05-28,1242.0,51.0,940,4.0,BENZYNA,,ŚLĄSKIE
69,BMW,116I,SAMOCHÓD OSOBOWY,HATCHBACK,UŻYW. IMPORT INDYW,FABRYCZNY,2008,2019-09-02,2019-09-02,2008-04-11,1599.0,90.0,1340,5.0,BENZYNA,,ŚLĄSKIE
70,KIA,SPORTAGE,SAMOCHÓD OSOBOWY,WIELOZADANIOWY,NOWY ZAKUPIONY W KRAJU,FABRYCZNY,2019,2019-09-02,2019-09-02,,1591.0,97.0,1415,5.0,BENZYNA,,ŚLĄSKIE
71,SKODA,KAROQ,SAMOCHÓD OSOBOWY,KOMBI,NOWY ZAKUPIONY W KRAJU,FABRYCZNY,2019,2019-09-02,2019-09-02,,999.0,85.0,1343,5.0,BENZYNA,,ŚLĄSKIE
72,PEUGEOT,308,SAMOCHÓD OSOBOWY,KOMBI,UŻYW. IMPORT INDYW,FABRYCZNY,2009,2019-09-02,2019-09-02,2009-06-30,1598.0,110.0,1561,7.0,BENZYNA,,ŚLĄSKIE
73,KIA,PICANTO,SAMOCHÓD OSOBOWY,WIELOZADANIOWY,NOWY ZAKUPIONY W KRAJU,FABRYCZNY,2019,2019-09-02,2019-09-02,,998.0,49.3,860,5.0,BENZYNA,,ŚLĄSKIE
74,PEUGEOT,407,SAMOCHÓD OSOBOWY,KOMBI,UŻYW. IMPORT INDYW,FABRYCZNY,2009,2019-09-02,2019-09-02,2009-07-24,1997.0,100.0,1635,5.0,OLEJ NAPĘDOWY,,ŚLĄSKIE
75,SKODA,SCALA,SAMOCHÓD OSOBOWY,HATCHBACK,NOWY ZAKUPIONY W KRAJU,FABRYCZNY,2019,2019-09-02,2019-09-02,,999.0,85.0,1183,5.0,BENZYNA,,ŚLĄSKIE
76,AUDI,A4 AVANT,SAMOCHÓD OSOBOWY,KOMBI,UŻYW. IMPORT INDYW,FABRYCZNY,2011,2019-09-02,2019-09-02,2011-08-30,1968.0,125.0,1600,5.0,OLEJ NAPĘDOWY,,ŚLĄSKIE
77,TOYOTA,AYGO,SAMOCHÓD OSOBOWY,HATCHBACK,UŻYW. IMPORT INDYW,FABRYCZNY,2014,2019-09-02,2019-09-02,2014-03-24,998.0,50.0,875,4.0,BENZYNA,,ŚLĄSKIE
78,SEAT,MII,SAMOCHÓD OSOBOWY,HATCHBACK,UŻYW. IMPORT INDYW,FABRYCZNY,2012,2019-09-02,2019-09-02,2012-11-14,999.0,44.0,929,4.0,BENZYNA,,ŚLĄSKIE
79,DACIA,DUSTER,SAMOCHÓD OSOBOWY,KOMBI,NOWY ZAKUPIONY W KRAJU,FABRYCZNY,2019,2019-09-02,2019-09-02,,1598.0,84.0,1179,5.0,BENZYNA,,ŚLĄSKIE
80,RENAULT,MEGANE SCENIC,SAMOCHÓD OSOBOWY,KOMBI,UŻYW. IMPORT INDYW,FABRYCZNY,2006,2019-09-02,2019-09-02,2006-06-30,1998.0,99.0,1585,7.0,BENZYNA,,ŚLĄSKIE
81,CITROEN,C3,SAMOCHÓD OSOBOWY,HATCHBACK,UŻYW. IMPORT INDYW,FABRYCZNY,2013,2019-09-02,2019-09-02,2013-09-27,1398.0,50.0,1145,5.0,OLEJ NAPĘDOWY,,ŚLĄSKIE
82,FORD,FIESTA,SAMOCHÓD OSOBOWY,HATCHBACK,UŻYW. IMPORT INDYW,FABRYCZNY,2012,2019-09-02,2019-09-02,2012-04-25,1560.0,70.0,1100,5.0,OLEJ NAPĘDOWY,,ŚLĄSKIE
83,AUDI,A4,SAMOCHÓD OSOBOWY,KOMBI,UŻYW. IMPORT INDYW,FABRYCZNY,2005,2019-09-02,2019-09-02,2007-01-17,1968.0,103.0,1565,5.0,OLEJ NAPĘDOWY,,ŚLĄSKIE
84,TOYOTA,TOYOTA COROLLA,SAMOCHÓD OSOBOWY,KARETA (SEDAN),NOWY ZAKUPIONY W KRAJU,FABRYCZNY,2019,2019-09-02,2019-09-02,,1598.0,97.0,1318,5.0,BENZYNA,,ŚLĄSKIE
85,SKODA,SCALA,SAMOCHÓD OSOBOWY,HATCHBACK,NOWY ZAKUPIONY W KRAJU,FABRYCZNY,2019,2019-09-02,2019-09-02,,999.0,85.0,1229,5.0,BENZYNA,,ŚLĄSKIE
86,RENAULT,ESPACE,SAMOCHÓD OSOBOWY,VAN,UŻYW. IMPORT INDYW,FABRYCZNY,2008,2019-09-02,2019-09-30,2008-08-13,1998.0,125.0,1825,7.0,BENZYNA,,ŚLĄSKIE
87,HYUNDAI,I30,SAMOCHÓD OSOBOWY,HATCHBACK,NOWY ZAKUPIONY W KRAJU,FABRYCZNY,2019,2019-09-02,2019-09-02,,1368.0,73.3,1221,5.0,BENZYNA,,ŚLĄSKIE
88,FIAT,DOBLO,SAMOCHÓD OSOBOWY,WIELOZADANIOWY,UŻYW. IMPORT INDYW,FABRYCZNY,2018,2019-09-02,2019-09-02,2018-05-31,1248.0,70.0,1511,5.0,OLEJ NAPĘDOWY,,ŚLĄSKIE
89,MERCEDES-BENZ,GLA 180,SAMOCHÓD OSOBOWY,KOMBI,NOWY ZAKUPIONY W KRAJU,FABRYCZNY,2019,2019-09-02,2019-09-02,,1595.0,90.0,1405,5.0,BENZYNA,,ŚLĄSKIE
90,PEUGEOT,508,SAMOCHÓD OSOBOWY,KOMBI,UŻYW. IMPORT INDYW,FABRYCZNY,2011,2019-09-02,2019-09-02,2011-12-01,1997.0,120.0,1681,5.0,OLEJ NAPĘDOWY,,ŚLĄSKIE
91,CITROEN,BERLINGO,SAMOCHÓD OSOBOWY,KOMBI,UŻYW. IMPORT INDYW,FABRYCZNY,2013,2019-09-02,2019-09-02,2013-07-25,1598.0,72.0,1550,5.0,BENZYNA,,ŚLĄSKIE
92,HYUNDAI,TUCSON,SAMOCHÓD OSOBOWY,WIELOZADANIOWY,NOWY ZAKUPIONY W KRAJU,FABRYCZNY,2019,2019-09-02,2019-09-02,,1598.0,100.0,1670,5.0,OLEJ NAPĘDOWY,,ŚLĄSKIE
93,KIA,PICANTO,SAMOCHÓD OSOBOWY,HATCHBACK,UŻYW. IMPORT INDYW,FABRYCZNY,2005,2019-09-02,2019-09-02,2005-11-02,999.0,45.0,936,5.0,BENZYNA,,ŚLĄSKIE
94,SKODA,OCTAVIA,SAMOCHÓD OSOBOWY,KARETA (SEDAN),NOWY ZAKUPIONY W KRAJU,FABRYCZNY,2019,2019-09-02,2019-09-02,,1498.0,110.0,1301,5.0,BENZYNA,,ŚLĄSKIE
95,FORD,MONDEO,SAMOCHÓD OSOBOWY,KOMBI,UŻYW. IMPORT INDYW,FABRYCZNY,2015,2019-09-02,2019-09-02,2015-05-13,1997.0,132.0,1602,5.0,OLEJ NAPĘDOWY,,ŚLĄSKIE
96,FORD,GALAXY,SAMOCHÓD OSOBOWY,KOMBI,UŻYW. IMPORT INDYW,FABRYCZNY,2006,2019-09-02,2019-09-02,2006-07-05,1997.0,103.0,1806,7.0,OLEJ NAPĘDOWY,,ŚLĄSKIE
97,OPEL,ASTRA,SAMOCHÓD OSOBOWY,HATCHBACK,UŻYW. IMPORT INDYW,FABRYCZNY,2005,2019-09-02,2019-09-02,2006-01-20,1910.0,110.0,1318,5.0,OLEJ NAPĘDOWY,,ŚLĄSKIE
98,HYUNDAI,TUCSON,SAMOCHÓD OSOBOWY,WIELOZADANIOWY,NOWY ZAKUPIONY W KRAJU,FABRYCZNY,2019,2019-09-02,2019-09-02,,1591.0,97.0,1467,5.0,BENZYNA,,ŚLĄSKIE
99,BMW,320I,SAMOCHÓD OSOBOWY,KARETA (SEDAN),NOWY ZAKUPIONY W KRAJU,FABRYCZNY,2019,2019-09-02,2019-09-02,,1998.0,135.0,1450,5.0,BENZYNA,,ŚLĄSKIE
100,VOLKSWAGEN,GOLF,SAMOCHÓD OSOBOWY,HATCHBACK,UŻYW. IMPORT INDYW,FABRYCZNY,2014,2019-09-02,2019-09-02,2014-05-07,1968.0,110.0,1278,5.0,OLEJ NAPĘDOWY,,ŚLĄSKIE
101,PEUGEOT,206 1.4 KAT,SAMOCHÓD OSOBOWY,HATCHBACK,UŻYW. IMPORT INDYW,FABRYCZNY,2004,2019-09-02,2019-09-02,2004-11-29,1360.0,55.0,1025,5.0,BENZYNA,,ŚLĄSKIE
102,VOLKSWAGEN,PASSAT,SAMOCHÓD OSOBOWY,KOMBI,UŻYW. IMPORT INDYW,FABRYCZNY,2007,2019-09-02,2019-09-02,2007-10-18,1968.0,103.0,1585,5.0,OLEJ NAPĘDOWY,,ŚLĄSKIE
103,AUDI,A3,SAMOCHÓD OSOBOWY,HATCHBACK,UŻYW. IMPORT INDYW,FABRYCZNY,1997,2019-09-02,2019-09-02,1997-09-29,1896.0,66.0,1245,5.0,OLEJ NAPĘDOWY,,ŚLĄSKIE
104,FORD,FOCUS,SAMOCHÓD OSOBOWY,KOMBI,NOWY ZAKUPIONY W KRAJU,FABRYCZNY,2019,2019-09-02,2019-09-02,,1496.0,133.8,1384,5.0,BENZYNA,,ŚLĄSKIE
105,PEUGEOT,308,SAMOCHÓD OSOBOWY,HATCHBACK,UŻYW. IMPORT INDYW,FABRYCZNY,2011,2019-09-02,2019-09-02,2011-08-23,1560.0,82.0,1320,5.0,OLEJ NAPĘDOWY,,ŚLĄSKIE
106,FORD,FIESTA,SAMOCHÓD OSOBOWY,HATCHBACK,UŻYW. IMPORT INDYW,FABRYCZNY,2015,2019-09-02,2019-09-02,2015-11-27,1242.0,44.0,976,5.0,BENZYNA,,ŚLĄSKIE
107,AUDI,A1,SAMOCHÓD OSOBOWY,HATCHBACK,UŻYW. IMPORT INDYW,FABRYCZNY,2011,2019-09-02,2019-09-02,2011-05-11,1598.0,77.0,1140,4.0,OLEJ NAPĘDOWY,,ŚLĄSKIE
108,AUDI,A4,SAMOCHÓD OSOBOWY,KOMBI,UŻYW. IMPORT INDYW,FABRYCZNY,2002,2019-09-02,2019-09-02,2002-12-18,1781.0,120.0,1550,5.0,BENZYNA,,ŚLĄSKIE
109,KIA,CARENS,SAMOCHÓD OSOBOWY,KOMBI,UŻYW. IMPORT INDYW,FABRYCZNY,2016,2019-09-02,2019-09-02,2016-10-03,1685.0,85.0,1581,7.0,OLEJ NAPĘDOWY,,ŚLĄSKIE
110,VOLVO,V40,SAMOCHÓD OSOBOWY,HATCHBACK,UŻYW. IMPORT INDYW,FABRYCZNY,2014,2019-09-02,2019-09-02,2014-07-05,1969.0,140.0,1464,5.0,OLEJ NAPĘDOWY,,ŚLĄSKIE
