,marka,model,rodzaj-pojazdu,podrodzaj-pojazdu,pochodzenie-pojazdu,sposob-produkcji,rok-produkcji,data-pierwszej-rejestracji-w-kraju,data-ostatniej-rejestracji-w-kraju,data-rejestracji-za-granica,pojemnosc-skokowa-silnika,moc-netto-silnika,masa-wlasna,liczba-miejsc-ogolem,rodzaj-paliwa,kierownica-po-prawej-stronie,rejestracja-wojewodztwo
0,FIAT,STILO,SAMOCHÓD OSOBOWY,HATCHBACK,UŻYW. IMPORT INDYW,2004,FABRYCZNY,2019-01-02,2019-10-10,2004-10-27,1368.0,70.0,1090,5.0,BENZYNA,,PODLASKIE
1,MITSUBISHI,OUTLANDER,SAMOCHÓD OSOBOWY,WIELOZADANIOWY,NOWY ZAKUPIONY W KRAJU,FABRYCZNY,2018,2019-01-02,2019-05-24,,1998.0,110.0,1510,5.0,BENZYNA,,PODLASKIE
2,SMART,FORTWO COUPE MHD,SAMOCHÓD OSOBOWY,HATCHBACK,UŻYW. IMPORT INDYW,FABRYCZNY,2011,2019-01-02,2019-01-02,2011-06-10,999.0,45.0,825,2.0,BENZYNA,,PODLASKIE
3,BMW,530D,SAMOCHÓD OSOBOWY,KARETA (SEDAN),UŻYW. IMPORT INDYW,FABRYCZNY,2007,2019-01-02,2019-01-02,2007-02-07,2993.0,170.0,1665,5.0,OLEJ NAPĘDOWY,,PODLASKIE
4,MAZDA,CX-9,SAMOCHÓD OSOBOWY,WIELOZADANIOWY,UŻYW. IMPORT INDYW,FABRYCZNY,2014,2019-01-02,2019-01-02,2014-01-01,3726.0,204.0,1958,7.0,BENZYNA,,PODLASKIE
5,HONDA,ACCORD 2.0 KAT,SAMOCHÓD OSOBOWY,KARETA (SEDAN),UŻYW. IMPORT INDYW,FABRYCZNY,2003,2019-01-02,2019-01-02,2003-02-24,1998.0,114.0,1393,5.0,BENZYNA,,PODLASKIE
6,AUDI,A4,SAMOCHÓD OSOBOWY,KOMBI,UŻYW. IMPORT INDYW,FABRYCZNY,2006,2019-01-02,2019-01-02,2006-11-02,1896.0,85.0,1525,5.0,OLEJ NAPĘDOWY,,PODLASKIE
7,KIA,SPORTAGE,SAMOCHÓD OSOBOWY,WIELOZADANIOWY,NOWY ZAKUPIONY W KRAJU,FABRYCZNY,2018,2019-01-02,2019-01-02,,1591.0,97.0,1415,5.0,BENZYNA,,PODLASKIE
8,BMW,530,SAMOCHÓD OSOBOWY,KARETA (SEDAN),UŻYW. IMPORT INDYW,FABRYCZNY,2010,2019-01-02,2019-01-02,2010-03-26,2993.0,180.0,1795,5.0,OLEJ NAPĘDOWY,,PODLASKIE
9,BMW,530,SAMOCHÓD OSOBOWY,KOMBI,UŻYW. IMPORT INDYW,FABRYCZNY,2006,2019-01-02,2019-07-01,2006-10-18,2993.0,170.0,1755,5.0,OLEJ NAPĘDOWY,,PODLASKIE
10,MITSUBISHI,ECLIPSE CROSS,SAMOCHÓD OSOBOWY,WIELOZADANIOWY,NOWY ZAKUPIONY W KRAJU,FABRYCZNY,2018,2019-01-02,2019-06-14,,1499.0,120.0,1520,5.0,BENZYNA,,PODLASKIE
11,KIA,SPORTAGE,SAMOCHÓD OSOBOWY,WIELOZADANIOWY,NOWY ZAKUPIONY W KRAJU,FABRYCZNY,2018,2019-01-02,2019-06-05,,1598.0,100.0,1530,5.0,OLEJ NAPĘDOWY,,PODLASKIE
12,SKODA,OCTAVIA,SAMOCHÓD OSOBOWY,KOMBI,UŻYW. IMPORT INDYW,FABRYCZNY,2001,2019-01-02,2019-07-01,2001-05-14,1896.0,66.0,1360,5.0,OLEJ NAPĘDOWY,,PODLASKIE
13,RENAULT,SCENIC,SAMOCHÓD OSOBOWY,VAN,UŻYW. IMPORT INDYW,FABRYCZNY,2002,2019-01-02,2019-01-09,2002-12-27,1598.0,79.0,1325,5.0,BENZYNA,,PODLASKIE
14,KIA,SPORTAGE,SAMOCHÓD OSOBOWY,WIELOZADANIOWY,NOWY ZAKUPIONY W KRAJU,FABRYCZNY,2018,2019-01-02,2019-05-27,,1591.0,130.0,1562,5.0,BENZYNA,,PODLASKIE
15,PEUGEOT,307,SAMOCHÓD OSOBOWY,KOMBI,UŻYW. IMPORT INDYW,FABRYCZNY,2007,2019-01-02,2019-05-14,2007-08-15,1997.0,100.0,1494,5.0,OLEJ NAPĘDOWY,,PODLASKIE
16,CITROEN,C3,SAMOCHÓD OSOBOWY,HATCHBACK,NOWY ZAKUPIONY W KRAJU,FABRYCZNY,2018,2019-01-02,2019-04-17,,1199.0,81.0,1085,5.0,BENZYNA,,PODLASKIE
17,HONDA,CR-V 2.0,SAMOCHÓD OSOBOWY,TERENOWY,UŻYW. IMPORT INDYW,FABRYCZNY,2004,2019-01-02,2019-01-02,2004-08-13,1998.0,110.0,1454,5.0,BENZYNA,,PODLASKIE
18,AUDI,Q7,SAMOCHÓD OSOBOWY,KOMBI,UŻYW. IMPORT INDYW,FABRYCZNY,2011,2019-01-02,2019-01-02,2011-07-01,2967.0,165.0,2470,7.0,OLEJ NAPĘDOWY,,PODLASKIE
19,TOYOTA,YARIS VERSO,SAMOCHÓD OSOBOWY,VAN,UŻYW. IMPORT INDYW,FABRYCZNY,2004,2019-01-02,2019-01-02,2004-12-10,1364.0,55.0,1120,5.0,OLEJ NAPĘDOWY,,PODLASKIE
20,VOLKSWAGEN,BORA,SAMOCHÓD OSOBOWY,KARETA (SEDAN),UŻYW. IMPORT INDYW,FABRYCZNY,2000,2019-01-02,2019-01-02,2000-06-23,1984.0,85.0,1302,5.0,BENZYNA,,PODLASKIE
21,CITROEN,C5,SAMOCHÓD OSOBOWY,KOMBI,UŻYW. IMPORT INDYW,FABRYCZNY,2009,2019-01-02,2019-01-02,2009-06-16,1997.0,103.0,1653,5.0,BENZYNA,,PODLASKIE
22,FORD,MONDEO,SAMOCHÓD OSOBOWY,KOMBI,UŻYW. IMPORT INDYW,FABRYCZNY,2007,2019-01-02,2019-01-02,2008-01-30,1997.0,103.0,1501,5.0,OLEJ NAPĘDOWY,,PODLASKIE
23,OPEL,ASTRA,SAMOCHÓD OSOBOWY,HATCHBACK,UŻYW. IMPORT INDYW,FABRYCZNY,2004,2019-01-02,2019-01-02,2005-05-25,1686.0,74.0,1365,5.0,OLEJ NAPĘDOWY,,PODLASKIE
24,AUDI,A4,SAMOCHÓD OSOBOWY,KOMBI,UŻYW. IMPORT INDYW,FABRYCZNY,2008,2019-01-02,2019-01-02,2008-04-09,2698.0,132.0,1705,5.0,OLEJ NAPĘDOWY,,PODLASKIE
25,SKODA,OCTAVIA,SAMOCHÓD OSOBOWY,KOMBI,UŻYW. IMPORT INDYW,FABRYCZNY,2014,2019-01-02,2019-01-02,2014-07-07,1968.0,135.0,1482,5.0,OLEJ NAPĘDOWY,,PODLASKIE
26,OPEL,ASTRA,SAMOCHÓD OSOBOWY,HATCHBACK,UŻYW. IMPORT INDYW,FABRYCZNY,2005,2019-01-02,2019-01-02,2005-02-09,1598.0,77.0,1265,5.0,BENZYNA,,PODLASKIE
27,NISSAN,QASHQAI,SAMOCHÓD OSOBOWY,KOMBI,UŻYW. IMPORT INDYW,FABRYCZNY,2008,2019-01-02,2019-01-02,2008-08-27,1995.0,110.0,1679,5.0,OLEJ NAPĘDOWY,,PODLASKIE
28,MERCEDES-BENZ,GL 320 CDI,SAMOCHÓD OSOBOWY,KOMBI,UŻYW. IMPORT INDYW,FABRYCZNY,2008,2019-01-02,2019-01-03,2008-01-01,2987.0,165.0,2450,7.0,OLEJ NAPĘDOWY,,PODLASKIE
29,VOLKSWAGEN,FOX,SAMOCHÓD OSOBOWY,HATCHBACK,UŻYW. IMPORT INDYW,FABRYCZNY,2006,2019-01-02,2019-01-02,2006-10-11,1198.0,40.0,1073,4.0,BENZYNA,,PODLASKIE
30,MERCEDES-BENZ,VITO 111 CDI,SAMOCHÓD OSOBOWY,WIELOZADANIOWY,UŻYW. IMPORT INDYW,FABRYCZNY,2010,2019-01-02,2019-01-02,2010-10-12,2148.0,85.0,1840,9.0,OLEJ NAPĘDOWY,,PODLASKIE
31,NISSAN,QASHQAI,SAMOCHÓD OSOBOWY,WIELOZADANIOWY,UŻYW. IMPORT INDYW,FABRYCZNY,2009,2019-01-02,2019-01-02,2009-06-10,1598.0,84.0,1372,5.0,BENZYNA,,PODLASKIE
32,VOLKSWAGEN,TIGUAN,SAMOCHÓD OSOBOWY,KOMBI,NOWY ZAKUPIONY W KRAJU,FABRYCZNY,2018,2019-01-02,2019-01-02,,1968.0,140.0,1764,5.0,OLEJ NAPĘDOWY,,PODLASKIE
33,TOYOTA,RAV4,SAMOCHÓD OSOBOWY,KOMBI,UŻYW. IMPORT INDYW,FABRYCZNY,2005,2019-01-02,2019-01-02,2005-09-16,1998.0,110.0,1345,5.0,BENZYNA,,PODLASKIE
34,AUDI,A6,SAMOCHÓD OSOBOWY,KOMBI,UŻYW. IMPORT INDYW,FABRYCZNY,2008,2019-01-02,2019-01-02,2009-11-20,1968.0,100.0,1685,5.0,OLEJ NAPĘDOWY,,PODLASKIE
35,VOLKSWAGEN,PASSAT,SAMOCHÓD OSOBOWY,KOMBI,UŻYW. IMPORT INDYW,FABRYCZNY,2000,2019-01-02,2019-01-02,2000-06-07,1595.0,74.0,1357,5.0,BENZYNA,,PODLASKIE
36,VOLKSWAGEN,PASSAT,SAMOCHÓD OSOBOWY,KARETA (SEDAN),UŻYW. IMPORT INDYW,FABRYCZNY,2004,2019-01-02,2019-01-02,2004-07-20,2496.0,120.0,1647,5.0,OLEJ NAPĘDOWY,,PODLASKIE
37,HYUNDAI,TUCSON,SAMOCHÓD OSOBOWY,WIELOZADANIOWY,NOWY ZAKUPIONY W KRAJU,FABRYCZNY,2018,2019-01-02,2019-01-02,,1591.0,130.0,1721,5.0,BENZYNA,,PODLASKIE
38,BMW,318I,SAMOCHÓD OSOBOWY,KARETA (SEDAN),UŻYW. IMPORT INDYW,FABRYCZNY,2008,2019-01-02,2019-01-02,2008-07-17,1995.0,105.0,1360,5.0,BENZYNA,,PODLASKIE
39,HONDA,CIVIC,SAMOCHÓD OSOBOWY,HATCHBACK,UŻYW. IMPORT INDYW,FABRYCZNY,2017,2019-01-02,2019-01-02,2017-01-01,1498.0,134.0,1395,5.0,BENZYNA,,PODLASKIE
40,FORD,S-MAX,SAMOCHÓD OSOBOWY,VAN,UŻYW. IMPORT INDYW,FABRYCZNY,2011,2019-01-02,2019-01-02,2011-05-02,1997.0,120.0,1689,7.0,OLEJ NAPĘDOWY,,PODLASKIE
41,MERCEDES-BENZ,E 320 CDI,SAMOCHÓD OSOBOWY,KOMBI,UŻYW. IMPORT INDYW,FABRYCZNY,2005,2019-01-02,2019-01-02,2005-03-04,3222.0,150.0,1885,5.0,OLEJ NAPĘDOWY,,PODLASKIE
42,HONDA,JAZZ,SAMOCHÓD OSOBOWY,HATCHBACK,UŻYW. IMPORT INDYW,FABRYCZNY,2007,2019-01-02,2019-01-02,2007-04-30,1246.0,57.0,1071,5.0,BENZYNA,,PODLASKIE
43,NISSAN,X-TRAIL,SAMOCHÓD OSOBOWY,KOMBI,UŻYW. IMPORT INDYW,FABRYCZNY,2004,2019-01-02,2019-01-02,,2184.0,100.0,1615,5.0,OLEJ NAPĘDOWY,,PODLASKIE
44,AUDI,A4,SAMOCHÓD OSOBOWY,KOMBI,UŻYW. IMPORT INDYW,FABRYCZNY,1999,2019-01-02,2019-01-02,1999-04-27,1781.0,110.0,1375,5.0,BENZYNA,,PODLASKIE
45,AUDI,A4,SAMOCHÓD OSOBOWY,KARETA (SEDAN),UŻYW. IMPORT INDYW,FABRYCZNY,2004,2019-01-02,2019-01-02,2004-01-08,1896.0,74.0,1517,5.0,OLEJ NAPĘDOWY,,PODLASKIE
46,MERCEDES-BENZ,SPRINTER,SAMOCHÓD OSOBOWY,VAN,UŻYW. IMPORT INDYW,FABRYCZNY,2014,2019-01-02,2019-01-02,2014-01-01,2143.0,120.0,2656,9.0,OLEJ NAPĘDOWY,,PODLASKIE
47,KIA,SPORTAGE,SAMOCHÓD OSOBOWY,WIELOZADANIOWY,NOWY ZAKUPIONY W KRAJU,FABRYCZNY,2018,2019-01-02,2019-01-02,,1598.0,100.0,1530,5.0,OLEJ NAPĘDOWY,,PODLASKIE
48,VOLKSWAGEN,GOLF PLUS,SAMOCHÓD OSOBOWY,HATCHBACK,UŻYW. IMPORT INDYW,FABRYCZNY,2006,2019-01-02,2019-01-02,2006-07-13,1595.0,75.0,1421,5.0,BENZYNA,,PODLASKIE
49,BMW,440I XDRIVE,SAMOCHÓD OSOBOWY,KARETA (SEDAN),NOWY ZAKUPIONY W KRAJU,FABRYCZNY,2018,2019-01-02,2019-01-02,,2998.0,240.0,1685,5.0,BENZYNA,,PODLASKIE
50,VOLKSWAGEN,TIGUAN,SAMOCHÓD OSOBOWY,KOMBI,UŻYW. IMPORT INDYW,FABRYCZNY,2014,2019-01-02,2019-01-02,2014-07-21,1968.0,103.0,1660,5.0,OLEJ NAPĘDOWY,,PODLASKIE
51,HONDA,CIVIC,SAMOCHÓD OSOBOWY,KARETA (SEDAN),UŻYW. IMPORT INDYW,FABRYCZNY,2008,2019-01-02,2019-01-02,2008-02-25,1339.0,70.0,1368,5.0,BENZYNA,,PODLASKIE
52,MAZDA,CX-5,SAMOCHÓD OSOBOWY,KOMBI,UŻYW. IMPORT INDYW,FABRYCZNY,2017,2019-01-02,2019-01-02,2017-01-01,2488.0,142.0,1550,5.0,BENZYNA,,PODLASKIE
53,MERCEDES-BENZ,A 170 CDI,SAMOCHÓD OSOBOWY,HATCHBACK,UŻYW. IMPORT INDYW,FABRYCZNY,2002,2019-01-02,2019-01-02,2002-06-18,1689.0,70.0,1190,5.0,OLEJ NAPĘDOWY,,PODLASKIE
54,OPEL,ASTRA SPORTS TOURER,SAMOCHÓD OSOBOWY,KOMBI,UŻYW. IMPORT INDYW,FABRYCZNY,2012,2019-01-02,2019-01-02,2012-11-08,1362.0,88.0,1428,5.0,BENZYNA,,PODLASKIE
55,VOLKSWAGEN,TIGUAN,SAMOCHÓD OSOBOWY,KOMBI,UŻYW. IMPORT INDYW,FABRYCZNY,2014,2019-01-02,2019-01-02,2014-05-22,1968.0,103.0,1466,5.0,OLEJ NAPĘDOWY,,PODLASKIE
56,BMW,320I,SAMOCHÓD OSOBOWY,KARETA (SEDAN),UŻYW. IMPORT INDYW,FABRYCZNY,2007,2019-01-02,2019-01-02,2007-12-13,1995.0,105.0,1430,5.0,OLEJ NAPĘDOWY,,PODLASKIE
57,AUDI,A4 1.6,SAMOCHÓD OSOBOWY,KARETA (SEDAN),UŻYW. IMPORT INDYW,FABRYCZNY,2002,2019-01-02,2019-01-02,2002-08-02,1595.0,75.0,1370,5.0,BENZYNA,,PODLASKIE
58,TOYOTA,AURIS,SAMOCHÓD OSOBOWY,HATCHBACK,UŻYW. IMPORT INDYW,FABRYCZNY,2008,2019-01-02,2019-01-02,2008-07-02,1598.0,91.0,1380,5.0,BENZYNA,,PODLASKIE
59,AUDI,A4 QUATTRO,SAMOCHÓD OSOBOWY,KOMBI,UŻYW. IMPORT INDYW,FABRYCZNY,2010,2019-01-02,2019-01-02,2010-07-30,1968.0,125.0,1600,5.0,OLEJ NAPĘDOWY,,PODLASKIE
60,BMW,118D,SAMOCHÓD OSOBOWY,KOMBI,UŻYW. IMPORT INDYW,FABRYCZNY,2008,2019-01-02,2019-01-02,2008-11-06,1995.0,105.0,1395,5.0,OLEJ NAPĘDOWY,,PODLASKIE
61,NISSAN,JUKE,SAMOCHÓD OSOBOWY,WIELOZADANIOWY,NOWY ZAKUPIONY W KRAJU,FABRYCZNY,2018,2019-01-02,2019-01-02,,1598.0,83.0,1173,5.0,BENZYNA,,PODLASKIE
62,CITROEN,C3,SAMOCHÓD OSOBOWY,HATCHBACK,UŻYW. IMPORT INDYW,FABRYCZNY,2007,2019-01-02,2019-01-02,2007-06-19,1398.0,50.0,1123,5.0,BENZYNA,,PODLASKIE
63,VOLKSWAGEN,GOLF PLUS,SAMOCHÓD OSOBOWY,HATCHBACK,UŻYW. IMPORT INDYW,FABRYCZNY,2007,2019-01-02,2019-01-02,2007-02-27,1598.0,85.0,1318,5.0,BENZYNA,,PODLASKIE
64,MAZDA,5,SAMOCHÓD OSOBOWY,VAN,UŻYW. IMPORT INDYW,FABRYCZNY,2005,2019-01-02,2019-01-02,2005-11-18,1798.0,85.0,1470,7.0,BENZYNA,,PODLASKIE
65,FORD,FOCUS C-MAX,SAMOCHÓD OSOBOWY,HATCHBACK,UŻYW. IMPORT INDYW,FABRYCZNY,2008,2019-01-02,2019-01-02,2008-09-04,1753.0,85.0,1465,5.0,OLEJ NAPĘDOWY,,PODLASKIE
66,VOLVO,S60,SAMOCHÓD OSOBOWY,KARETA (SEDAN),UŻYW. IMPORT INDYW,FABRYCZNY,2004,2019-01-02,2019-01-02,2004-11-29,2435.0,103.0,1488,5.0,BENZYNA,,PODLASKIE
67,OPEL,ZAFIRA,SAMOCHÓD OSOBOWY,WIELOZADANIOWY,UŻYW. IMPORT INDYW,FABRYCZNY,2008,2019-01-02,2019-01-02,2008-12-30,1796.0,103.0,1428,7.0,BENZYNA,,PODLASKIE
68,AUDI,A4,SAMOCHÓD OSOBOWY,KARETA (SEDAN),UŻYW. IMPORT INDYW,FABRYCZNY,2004,2019-01-02,2019-01-02,2004-03-02,1984.0,110.0,1509,5.0,BENZYNA,,PODLASKIE
69,VOLKSWAGEN,TOURAN,SAMOCHÓD OSOBOWY,KOMBI,UŻYW. IMPORT INDYW,FABRYCZNY,2009,2019-01-02,2019-01-02,2009-06-24,1896.0,77.0,1498,5.0,OLEJ NAPĘDOWY,,PODLASKIE
70,VOLKSWAGEN,GOLF,SAMOCHÓD OSOBOWY,KOMBI,NOWY ZAKUPIONY W KRAJU,FABRYCZNY,2018,2019-01-02,2019-01-02,,1498.0,96.0,1331,5.0,BENZYNA,,PODLASKIE
71,PEUGEOT,PARTNER,SAMOCHÓD OSOBOWY,VAN,UŻYW. IMPORT INDYW,FABRYCZNY,2011,2019-01-02,2019-01-02,2011-04-04,1560.0,82.0,1624,5.0,OLEJ NAPĘDOWY,,PODLASKIE
72,FIAT,GRANDE PUNTO,SAMOCHÓD OSOBOWY,WIELOZADANIOWY,UŻYW. IMPORT INDYW,FABRYCZNY,2006,2019-01-02,2019-01-02,2006-09-28,1248.0,66.0,1220,5.0,OLEJ NAPĘDOWY,,PODLASKIE
73,BMW,318D,SAMOCHÓD OSOBOWY,KARETA (SEDAN),UŻYW. IMPORT INDYW,FABRYCZNY,2006,2019-01-02,2019-01-02,2006-10-30,1995.0,90.0,1505,5.0,OLEJ NAPĘDOWY,,PODLASKIE
74,FORD,EDGE,SAMOCHÓD OSOBOWY,WIELOZADANIOWY,UŻYW. IMPORT INDYW,FABRYCZNY,2016,2019-01-02,2019-01-02,2016-01-01,3496.0,209.0,1774,5.0,BENZYNA,,PODLASKIE
75,MERCEDES-BENZ,VITO 111 CDI,SAMOCHÓD OSOBOWY,WIELOZADANIOWY,UŻYW. IMPORT INDYW,FABRYCZNY,2005,2019-01-02,2019-01-02,2005-11-07,2148.0,80.0,1840,9.0,OLEJ NAPĘDOWY,,PODLASKIE
76,AUDI,A4,SAMOCHÓD OSOBOWY,KOMBI,UŻYW. IMPORT INDYW,FABRYCZNY,2003,2019-01-02,2019-01-02,2003-07-11,1595.0,75.0,1425,5.0,BENZYNA,,PODLASKIE
77,FORD,MONDEO,SAMOCHÓD OSOBOWY,HATCHBACK,NOWY ZAKUPIONY W KRAJU,FABRYCZNY,2018,2019-01-02,2019-01-02,,1997.0,132.0,1726,5.0,OLEJ NAPĘDOWY,,PODLASKIE
78,RENAULT,SCENIC,SAMOCHÓD OSOBOWY,VAN,UŻYW. IMPORT INDYW,FABRYCZNY,2001,2019-01-02,2019-01-29,2001-12-18,1783.0,85.0,1365,5.0,BENZYNA,,PODLASKIE
79,RENAULT,TALISMAN,SAMOCHÓD OSOBOWY,KOMBI,NOWY ZAKUPIONY W KRAJU,FABRYCZNY,2018,2019-01-02,2019-01-02,,1798.0,165.0,1535,5.0,BENZYNA,,PODLASKIE
80,OPEL,ASTRA,SAMOCHÓD OSOBOWY,HATCHBACK,UŻYW. IMPORT INDYW,FABRYCZNY,2010,2019-01-02,2019-01-02,2011-01-24,1956.0,138.0,1571,5.0,OLEJ NAPĘDOWY,,PODLASKIE
81,CITROEN,C3 PICASSO,SAMOCHÓD OSOBOWY,WIELOZADANIOWY,UŻYW. IMPORT INDYW,FABRYCZNY,2011,2019-01-02,2019-01-02,2011-01-31,1397.0,70.0,1300,5.0,BENZYNA,,PODLASKIE
82,VOLKSWAGEN,PASSAT 1.8,SAMOCHÓD OSOBOWY,KOMBI,UŻYW. IMPORT INDYW,FABRYCZNY,1998,2019-01-02,2019-02-25,1998-02-17,1781.0,92.0,1390,5.0,BENZYNA,,PODLASKIE
83,BMW,318 D,SAMOCHÓD OSOBOWY,KARETA (SEDAN),UŻYW. IMPORT INDYW,FABRYCZNY,2005,2019-01-02,2019-01-02,2006-01-19,1995.0,90.0,1505,5.0,OLEJ NAPĘDOWY,,PODLASKIE
84,CITROEN,C4 PICASSO,SAMOCHÓD OSOBOWY,HATCHBACK,UŻYW. IMPORT INDYW,FABRYCZNY,2007,2019-01-02,2019-01-02,2007-09-05,1997.0,103.0,1586,5.0,BENZYNA,,PODLASKIE
85,OPEL,CORSA,SAMOCHÓD OSOBOWY,WIELOZADANIOWY,UŻYW. IMPORT INDYW,FABRYCZNY,2012,2019-01-02,2019-01-02,2012-01-27,1229.0,63.0,1199,5.0,BENZYNA,,PODLASKIE
86,HONDA,ACCORD TOURER,SAMOCHÓD OSOBOWY,KOMBI,UŻYW. IMPORT INDYW,FABRYCZNY,2010,2019-01-02,2019-01-02,2010-12-30,2199.0,110.0,1629,5.0,OLEJ NAPĘDOWY,,PODLASKIE
87,SUZUKI,VITARA,SAMOCHÓD OSOBOWY,WIELOZADANIOWY,UŻYW. IMPORT INDYW,FABRYCZNY,2006,2019-01-02,2019-01-02,2007-02-01,1870.0,95.0,1675,5.0,OLEJ NAPĘDOWY,,PODLASKIE
88,VOLKSWAGEN,TOURAN,SAMOCHÓD OSOBOWY,KOMBI,UŻYW. IMPORT INDYW,FABRYCZNY,2006,2019-01-02,2019-01-02,2006-07-24,1968.0,103.0,1758,5.0,OLEJ NAPĘDOWY,,PODLASKIE
89,BMW,320,SAMOCHÓD OSOBOWY,KARETA (SEDAN),UŻYW. IMPORT INDYW,FABRYCZNY,2005,2019-01-02,2019-01-02,2005-11-04,1995.0,120.0,1430,5.0,OLEJ NAPĘDOWY,,PODLASKIE
90,VOLKSWAGEN,POLO,SAMOCHÓD OSOBOWY,HATCHBACK,NOWY ZAKUPIONY W KRAJU,FABRYCZNY,2018,2019-01-02,2019-01-02,,999.0,70.0,1129,5.0,BENZYNA,,PODLASKIE
91,VOLKSWAGEN,GOLF,SAMOCHÓD OSOBOWY,HATCHBACK,UŻYW. IMPORT INDYW,FABRYCZNY,2004,2019-01-02,2019-01-02,2004-11-22,1984.0,110.0,1428,5.0,BENZYNA,,PODLASKIE
92,OPEL,ZAFIRA,SAMOCHÓD OSOBOWY,VAN,UŻYW. IMPORT INDYW,FABRYCZNY,2002,2019-01-02,2019-01-02,2002-04-17,1598.0,74.0,1393,7.0,BENZYNA,,PODLASKIE
93,TOYOTA,C-HR,SAMOCHÓD OSOBOWY,HATCHBACK,NOWY ZAKUPIONY W KRAJU,FABRYCZNY,2018,2019-01-02,2019-01-02,,1798.0,72.0,1438,5.0,BENZYNA,,PODLASKIE
94,BMW,320I,SAMOCHÓD OSOBOWY,KARETA (SEDAN),UŻYW. IMPORT INDYW,FABRYCZNY,2005,2019-01-02,2019-01-02,2005-01-01,1995.0,85.0,1400,5.0,BENZYNA,,PODLASKIE
95,VOLKSWAGEN,PASSAT VARIANT,SAMOCHÓD OSOBOWY,KOMBI,UŻYW. IMPORT INDYW,FABRYCZNY,1995,2019-01-02,2019-01-02,1995-08-02,1986.0,66.0,1285,5.0,OLEJ NAPĘDOWY,,PODLASKIE
96,SAAB,9-3,SAMOCHÓD OSOBOWY,KOMBI,UŻYW. IMPORT INDYW,FABRYCZNY,2006,2019-01-02,2019-01-02,2007-04-30,1910.0,110.0,1535,5.0,OLEJ NAPĘDOWY,,PODLASKIE
97,TOYOTA,AVENSIS,SAMOCHÓD OSOBOWY,HATCHBACK,UŻYW. IMPORT INDYW,FABRYCZNY,2009,2019-01-02,2019-01-02,2009-07-07,1998.0,93.0,1505,5.0,OLEJ NAPĘDOWY,,PODLASKIE
98,RENAULT,LAGUNA,SAMOCHÓD OSOBOWY,HATCHBACK,UŻYW. IMPORT INDYW,FABRYCZNY,2011,2019-01-02,2019-01-02,2011-12-20,1995.0,110.0,1484,5.0,OLEJ NAPĘDOWY,,PODLASKIE
99,AUDI,A4,SAMOCHÓD OSOBOWY,KOMBI,UŻYW. IMPORT INDYW,FABRYCZNY,2006,2019-01-02,2019-01-02,2006-03-07,1968.0,103.0,1565,5.0,OLEJ NAPĘDOWY,,PODLASKIE
100,JEEP,CHEROKEE,SAMOCHÓD OSOBOWY,TERENOWY,UŻYW. IMPORT INDYW,FABRYCZNY,2015,2019-01-02,2019-01-02,2015-01-01,3239.0,220.0,1920,5.0,BENZYNA,,PODLASKIE
101,VOLKSWAGEN,GOLF PLUS,SAMOCHÓD OSOBOWY,HATCHBACK,UŻYW. IMPORT INDYW,FABRYCZNY,2007,2019-01-02,2019-01-02,2007-07-19,1896.0,77.0,1470,5.0,OLEJ NAPĘDOWY,,PODLASKIE
102,NISSAN,QASHQAI 2.0 DCI,SAMOCHÓD OSOBOWY,VAN,UŻYW. IMPORT INDYW,FABRYCZNY,2007,2019-01-02,2019-01-02,2007-12-11,1995.0,110.0,1463,5.0,OLEJ NAPĘDOWY,,PODLASKIE
103,OPEL,ASTRA,SAMOCHÓD OSOBOWY,HATCHBACK,UŻYW. IMPORT INDYW,FABRYCZNY,2004,2019-01-02,2019-01-02,2004-10-14,1364.0,66.0,1230,5.0,BENZYNA,,PODLASKIE
104,CITROEN,C1,SAMOCHÓD OSOBOWY,HATCHBACK,UŻYW. IMPORT INDYW,FABRYCZNY,2009,2019-01-02,2019-01-02,2009-08-05,998.0,50.0,880,4.0,BENZYNA,,PODLASKIE
105,RENAULT,CLIO,SAMOCHÓD OSOBOWY,HATCHBACK,NOWY ZAKUPIONY W KRAJU,FABRYCZNY,2018,2019-01-02,2019-01-02,,898.0,66.0,1144,5.0,BENZYNA,,PODLASKIE
106,VOLKSWAGEN,JETTA,SAMOCHÓD OSOBOWY,KARETA (SEDAN),UŻYW. IMPORT INDYW,FABRYCZNY,2008,2019-01-02,2019-01-02,2008-03-13,1896.0,77.0,1420,5.0,OLEJ NAPĘDOWY,,PODLASKIE
107,TOYOTA,COROLLA VERSO,SAMOCHÓD OSOBOWY,VAN,UŻYW. IMPORT INDYW,FABRYCZNY,2005,2019-01-02,2019-01-02,2005-02-17,1794.0,95.0,1440,7.0,BENZYNA,,PODLASKIE
108,VOLVO,V50,SAMOCHÓD OSOBOWY,WIELOZADANIOWY,UŻYW. IMPORT INDYW,FABRYCZNY,2010,2019-01-02,2019-01-02,2010-07-02,1560.0,80.0,1507,5.0,OLEJ NAPĘDOWY,,PODLASKIE
109,FORD,FOCUS,SAMOCHÓD OSOBOWY,KOMBI,UŻYW. IMPORT INDYW,FABRYCZNY,2005,2019-01-02,2019-01-02,2005-10-07,1560.0,66.0,1386,5.0,OLEJ NAPĘDOWY,,PODLASKIE
