,marka,model,rodzaj-pojazdu,podrodzaj-pojazdu,pochodzenie-pojazdu,sposob-produkcji,rok-produkcji,data-pierwszej-rejestracji-w-kraju,data-ostatniej-rejestracji-w-kraju,data-rejestracji-za-granica,pojemnosc-skokowa-silnika,moc-netto-silnika,masa-wlasna,liczba-miejsc-ogolem,rodzaj-paliwa,kierownica-po-prawej-stronie,rejestracja-wojewodztwo
0,NISSAN,QASHQAI,SAMOCHÓD OSOBOWY,HATCHBACK,UŻYW. IMPORT INDYW,2009,FABRYCZNY,2019-09-02,2019-09-02,2009-11-05,1997.0,104.0,1557,5.0,BENZYNA,,LUBUSKIE
1,SKODA,OCTAVIA,SAMOCHÓD OSOBOWY,KOMBI,UŻYW. IMPORT INDYW,2009,FABRYCZNY,2019-09-02,2019-09-02,2009-12-01,1595.0,75.0,1325,5.0,BENZYNA,,LUBUSKIE
2,MERCEDES-BENZ,A 180,SAMOCHÓD OSOBOWY,KARETA (SEDAN),NOWY ZAKUPIONY W KRAJU,FABRYCZNY,2019,2019-09-02,2019-09-02,,1332.0,100.0,1340,5.0,BENZYNA,,LUBUSKIE
3,FORD,FOCUS,SAMOCHÓD OSOBOWY,KARETA (SEDAN),PONOWNA REJESTRACJA,FABRYCZNY,2004,2019-09-02,2019-09-02,2004-04-22,1596.0,74.0,1095,5.0,BENZYNA,,LUBUSKIE
4,PEUGEOT,807,SAMOCHÓD OSOBOWY,WIELOZADANIOWY,UŻYW. IMPORT INDYW,FABRYCZNY,2004,2019-09-02,2019-09-02,2004-12-09,2179.0,94.0,1708,7.0,OLEJ NAPĘDOWY,,LUBUSKIE
5,VOLKSWAGEN,GOLF,SAMOCHÓD OSOBOWY,KOMBI,UŻYW. IMPORT INDYW,FABRYCZNY,2010,2019-09-02,2019-09-02,2010-06-01,1968.0,103.0,1495,5.0,OLEJ NAPĘDOWY,,LUBUSKIE
6,TOYOTA,TOYOTA YARIS,SAMOCHÓD OSOBOWY,WIELOZADANIOWY,NOWY ZAKUPIONY W KRAJU,FABRYCZNY,2019,2019-09-02,2019-09-02,,1496.0,82.0,1060,5.0,BENZYNA,,LUBUSKIE
7,OPEL,SIGNUM,SAMOCHÓD OSOBOWY,HATCHBACK,UŻYW. IMPORT INDYW,FABRYCZNY,2007,2019-09-02,2019-09-02,2007-10-31,1910.0,110.0,1613,5.0,OLEJ NAPĘDOWY,,LUBUSKIE
8,BMW,318I,SAMOCHÓD OSOBOWY,KARETA (SEDAN),UŻYW. IMPORT INDYW,FABRYCZNY,1999,2019-09-02,2019-09-02,1999-09-20,1895.0,87.0,1360,5.0,BENZYNA,,LUBUSKIE
9,OPEL,MERIVA-A,SAMOCHÓD OSOBOWY,WIELOZADANIOWY,UŻYW. IMPORT INDYW,FABRYCZNY,2005,2019-09-02,2019-09-02,2005-09-29,1598.0,74.0,1375,5.0,BENZYNA,,LUBUSKIE
10,BMW,X5,SAMOCHÓD OSOBOWY,TERENOWY,UŻYW. IMPORT INDYW,FABRYCZNY,2006,2019-09-02,2019-09-02,2006-06-08,2993.0,160.0,2180,5.0,OLEJ NAPĘDOWY,,LUBUSKIE
11,AUDI,A4,SAMOCHÓD OSOBOWY,KOMBI,UŻYW. IMPORT INDYW,FABRYCZNY,2009,2019-09-02,2019-09-02,2009-02-13,1968.0,125.0,1595,5.0,OLEJ NAPĘDOWY,,LUBUSKIE
12,FORD,FOCUS,SAMOCHÓD OSOBOWY,KOMBI,UŻYW. IMPORT INDYW,FABRYCZNY,1998,2019-09-02,2019-09-02,1998-10-30,1388.0,55.0,1149,5.0,BENZYNA,,LUBUSKIE
13,KIA,SPORTAGE,SAMOCHÓD OSOBOWY,WIELOZADANIOWY,NOWY ZAKUPIONY W KRAJU,FABRYCZNY,2019,2019-09-02,2019-09-02,,1591.0,130.0,1502,5.0,BENZYNA,,LUBUSKIE
14,CHEVROLET,---,SAMOCHÓD OSOBOWY,KARETA (SEDAN),UŻYW. IMPORT INDYW,FABRYCZNY,2009,2019-09-02,2019-09-02,2010-01-04,1796.0,104.0,1365,5.0,BENZYNA,,LUBUSKIE
15,BMW,120D,SAMOCHÓD OSOBOWY,HATCHBACK,UŻYW. IMPORT INDYW,FABRYCZNY,2005,2019-09-02,2019-09-02,2005-07-12,1995.0,120.0,1415,5.0,OLEJ NAPĘDOWY,,LUBUSKIE
16,HYUNDAI,I20 ACTIVE,SAMOCHÓD OSOBOWY,HATCHBACK,NOWY ZAKUPIONY W KRAJU,FABRYCZNY,2019,2019-09-02,2019-09-02,,1368.0,73.6,1129,5.0,BENZYNA,,LUBUSKIE
17,BMW,320 D,SAMOCHÓD OSOBOWY,KOMBI,UŻYW. IMPORT INDYW,FABRYCZNY,2009,2019-09-02,2019-09-02,2009-09-18,1995.0,130.0,1580,5.0,OLEJ NAPĘDOWY,,LUBUSKIE
18,OPEL,MOKKA,SAMOCHÓD OSOBOWY,KOMBI,UŻYW. IMPORT INDYW,FABRYCZNY,2012,2019-09-02,2019-09-02,2012-12-07,1364.0,103.0,1527,5.0,BENZYNA,,LUBUSKIE
19,MAZDA,2,SAMOCHÓD OSOBOWY,HATCHBACK,UŻYW. IMPORT INDYW,FABRYCZNY,2007,2019-09-02,2019-09-02,2007-06-28,1388.0,59.0,1130,5.0,BENZYNA,,LUBUSKIE
20,FORD,FOCUS,SAMOCHÓD OSOBOWY,HATCHBACK,UŻYW. IMPORT INDYW,FABRYCZNY,2005,2019-09-02,2019-09-02,2005-03-15,1596.0,74.0,1227,5.0,BENZYNA,,LUBUSKIE
21,MERCEDES-BENZ,C 180,SAMOCHÓD OSOBOWY,KOMBI,UŻYW. IMPORT INDYW,FABRYCZNY,2011,2019-09-02,2019-09-02,2011-07-26,1796.0,115.0,1540,5.0,BENZYNA,,LUBUSKIE
22,MERCEDES-BENZ,VANEO,SAMOCHÓD OSOBOWY,WIELOZADANIOWY,UŻYW. IMPORT INDYW,FABRYCZNY,2004,2019-09-02,2019-09-02,2004-08-10,1689.0,67.0,1350,5.0,OLEJ NAPĘDOWY,,LUBUSKIE
23,FORD,GRAND C-MAX,SAMOCHÓD OSOBOWY,KOMBI,UŻYW. IMPORT INDYW,FABRYCZNY,2012,2019-09-02,2019-09-02,2012-10-05,1560.0,70.0,1567,5.0,OLEJ NAPĘDOWY,,LUBUSKIE
24,VOLKSWAGEN,GOLF,SAMOCHÓD OSOBOWY,HATCHBACK,UŻYW. IMPORT INDYW,FABRYCZNY,1999,2019-09-02,2019-09-02,1999-11-15,1595.0,74.0,1192,5.0,BENZYNA,,LUBUSKIE
25,TOYOTA,C-HR,SAMOCHÓD OSOBOWY,HATCHBACK,NOWY ZAKUPIONY W KRAJU,FABRYCZNY,2019,2019-09-02,2019-09-02,,1798.0,72.0,1428,5.0,BENZYNA,,LUBUSKIE
26,SEAT,IBIZA,SAMOCHÓD OSOBOWY,HATCHBACK,NOWY ZAKUPIONY W KRAJU,FABRYCZNY,2019,2019-09-02,2019-09-02,,999.0,85.0,1090,5.0,BENZYNA,,LUBUSKIE
27,HONDA,CIVIC 5DR,SAMOCHÓD OSOBOWY,HATCHBACK,NOWY ZAKUPIONY W KRAJU,FABRYCZNY,2019,2019-09-02,2019-09-02,,1498.0,134.0,1371,5.0,BENZYNA,,LUBUSKIE
28,FORD,MONDEO,SAMOCHÓD OSOBOWY,KOMBI,UŻYW. IMPORT INDYW,FABRYCZNY,2012,2019-09-02,2019-09-02,2013-05-07,1997.0,103.0,1645,5.0,OLEJ NAPĘDOWY,,LUBUSKIE
29,VOLKSWAGEN,PASSAT,SAMOCHÓD OSOBOWY,KOMBI,UŻYW. IMPORT INDYW,FABRYCZNY,2002,2019-09-02,2019-09-02,2002-07-05,1896.0,96.0,1523,5.0,OLEJ NAPĘDOWY,,LUBUSKIE
30,PEUGEOT,308,SAMOCHÓD OSOBOWY,HATCHBACK,UŻYW. IMPORT INDYW,FABRYCZNY,2011,2019-09-02,2019-09-02,2011-07-05,1598.0,88.0,1439,5.0,BENZYNA,,LUBUSKIE
31,AUDI,A3 SPORTBACK,SAMOCHÓD OSOBOWY,HATCHBACK,UŻYW. IMPORT INDYW,FABRYCZNY,2005,2019-09-02,2019-09-02,2005-08-08,1595.0,85.0,1320,5.0,BENZYNA,,LUBUSKIE
32,TOYOTA,RAV4,SAMOCHÓD OSOBOWY,KOMBI,NOWY ZAKUPIONY W KRAJU,FABRYCZNY,2019,2019-09-02,2019-09-02,,2487.0,131.0,1666,5.0,BENZYNA,,LUBUSKIE
33,VOLKSWAGEN,POLO,SAMOCHÓD OSOBOWY,HATCHBACK,UŻYW. IMPORT INDYW,FABRYCZNY,2003,2019-09-02,2019-09-02,2003-12-22,1422.0,55.0,1163,5.0,OLEJ NAPĘDOWY,,LUBUSKIE
34,MERCEDES-BENZ,E 280,SAMOCHÓD OSOBOWY,KOMBI,UŻYW. IMPORT INDYW,FABRYCZNY,2005,2019-09-02,2019-09-02,2005-10-24,2987.0,140.0,1880,5.0,OLEJ NAPĘDOWY,,LUBUSKIE
35,HYUNDAI,I30,SAMOCHÓD OSOBOWY,HATCHBACK,UŻYW. IMPORT INDYW,FABRYCZNY,2012,2019-09-02,2019-09-02,2012-09-27,1396.0,66.0,1355,5.0,OLEJ NAPĘDOWY,,LUBUSKIE
36,CITROEN,C3,SAMOCHÓD OSOBOWY,HATCHBACK,UŻYW. IMPORT INDYW,FABRYCZNY,2010,2019-09-02,2019-09-02,2010-10-27,1360.0,54.0,1165,5.0,BENZYNA,,LUBUSKIE
37,BMW,318D,SAMOCHÓD OSOBOWY,KOMBI,UŻYW. IMPORT INDYW,FABRYCZNY,2008,2019-09-02,2019-09-02,2008-07-09,1995.0,105.0,1580,5.0,OLEJ NAPĘDOWY,,LUBUSKIE
38,OPEL,ASTRA,SAMOCHÓD OSOBOWY,HATCHBACK,UŻYW. IMPORT INDYW,FABRYCZNY,2005,2019-09-02,2019-09-02,2005-02-22,1598.0,77.0,1265,5.0,BENZYNA,,LUBUSKIE
39,TOYOTA,AVENSIS,SAMOCHÓD OSOBOWY,KOMBI,UŻYW. IMPORT INDYW,FABRYCZNY,2009,2019-09-02,2019-09-02,2009-08-11,1798.0,108.0,1532,5.0,BENZYNA,,LUBUSKIE
40,FIAT,500,SAMOCHÓD OSOBOWY,HATCHBACK,UŻYW. IMPORT INDYW,FABRYCZNY,2015,2019-09-02,2019-09-02,2015-02-25,1242.0,51.0,940,4.0,BENZYNA,,LUBUSKIE
41,VOLKSWAGEN,SHARAN,SAMOCHÓD OSOBOWY,WIELOZADANIOWY,UŻYW. IMPORT INDYW,FABRYCZNY,2001,2019-09-02,2019-09-02,2001-06-27,1984.0,85.0,1653,7.0,BENZYNA,,LUBUSKIE
42,RENAULT,MEGANE SCENIC,SAMOCHÓD OSOBOWY,HATCHBACK,UŻYW. IMPORT INDYW,FABRYCZNY,2009,2019-09-02,2019-09-02,2009-09-01,1995.0,118.0,1595,5.0,OLEJ NAPĘDOWY,,LUBUSKIE
43,TOYOTA,YARIS,SAMOCHÓD OSOBOWY,HATCHBACK,UŻYW. IMPORT INDYW,FABRYCZNY,2009,2019-09-02,2019-09-02,2009-03-23,1329.0,74.0,1125,5.0,BENZYNA,,LUBUSKIE
44,OPEL,,SAMOCHÓD OSOBOWY,HATCHBACK,UŻYW. IMPORT INDYW,FABRYCZNY,2010,2019-09-02,2019-09-02,2010-10-26,1229.0,51.0,1130,5.0,BENZYNA,,LUBUSKIE
45,MAZDA,CX-3,SAMOCHÓD OSOBOWY,KOMBI,NOWY ZAKUPIONY W KRAJU,FABRYCZNY,2019,2019-09-02,2019-09-02,,1998.0,89.0,1213,5.0,BENZYNA,,LUBUSKIE
46,AUDI,Q5,SAMOCHÓD OSOBOWY,KOMBI,UŻYW. IMPORT INDYW,FABRYCZNY,2012,2019-09-02,2019-09-02,2012-10-01,2967.0,180.0,1935,5.0,OLEJ NAPĘDOWY,,LUBUSKIE
47,AUDI,A4,SAMOCHÓD OSOBOWY,KARETA (SEDAN),UŻYW. IMPORT INDYW,FABRYCZNY,2001,2019-09-02,2019-09-02,2001-10-16,1984.0,96.0,1385,5.0,BENZYNA,,LUBUSKIE
48,AUDI,A4,SAMOCHÓD OSOBOWY,KOMBI,UŻYW. IMPORT INDYW,FABRYCZNY,2012,2019-09-02,2019-09-02,2012-09-17,1968.0,105.0,1610,5.0,OLEJ NAPĘDOWY,,LUBUSKIE
49,BMW,X3 XDRIVE30D,SAMOCHÓD OSOBOWY,KOMBI,UŻYW. IMPORT INDYW,FABRYCZNY,2012,2019-09-02,2019-09-02,2012-07-20,2993.0,190.0,1875,5.0,OLEJ NAPĘDOWY,,LUBUSKIE
50,HYUNDAI,TUCSON,SAMOCHÓD OSOBOWY,WIELOZADANIOWY,NOWY ZAKUPIONY W KRAJU,FABRYCZNY,2019,2019-09-02,2019-09-02,,1591.0,97.0,1467,5.0,BENZYNA,,LUBUSKIE
51,TOYOTA,AYGO,SAMOCHÓD OSOBOWY,HATCHBACK,NOWY ZAKUPIONY W KRAJU,FABRYCZNY,2019,2019-09-02,2019-09-02,,998.0,53.0,878,4.0,BENZYNA,,LUBUSKIE
52,FORD,FOCUS C-MAX,SAMOCHÓD OSOBOWY,WIELOZADANIOWY,UŻYW. IMPORT INDYW,FABRYCZNY,2005,2019-09-02,2019-09-02,2005-09-27,1596.0,85.0,1344,5.0,BENZYNA,,LUBUSKIE
53,RENAULT,,SAMOCHÓD OSOBOWY,KOMBI,UŻYW. IMPORT INDYW,FABRYCZNY,2010,2019-09-02,2019-09-02,2010-06-23,1397.0,96.0,1360,5.0,BENZYNA,,LUBUSKIE
54,SKODA,OCTAVIA,SAMOCHÓD OSOBOWY,KOMBI,UŻYW. IMPORT INDYW,FABRYCZNY,2006,2019-09-02,2019-09-02,2006-10-24,1896.0,77.0,1400,5.0,OLEJ NAPĘDOWY,,LUBUSKIE
55,CITROEN,C4,SAMOCHÓD OSOBOWY,HATCHBACK,UŻYW. IMPORT INDYW,FABRYCZNY,2017,2019-09-02,2019-09-02,2017-12-04,1560.0,88.0,1375,5.0,OLEJ NAPĘDOWY,,LUBUSKIE
56,SKODA,FABIA,SAMOCHÓD OSOBOWY,HATCHBACK,UŻYW. IMPORT INDYW,FABRYCZNY,2008,2019-09-02,2019-09-02,2008-10-23,1598.0,77.0,1145,5.0,BENZYNA,,LUBUSKIE
57,MERCEDES-BENZ,E 220 D 4MATIC,SAMOCHÓD OSOBOWY,KARETA (SEDAN),NOWY ZAKUPIONY W KRAJU,FABRYCZNY,2019,2019-09-02,2019-09-02,,1950.0,143.0,1765,5.0,OLEJ NAPĘDOWY,,LUBUSKIE
58,VOLKSWAGEN,GOLF,SAMOCHÓD OSOBOWY,HATCHBACK,UŻYW. IMPORT INDYW,FABRYCZNY,2005,2019-09-02,2019-09-02,2005-11-21,1595.0,75.0,1248,5.0,BENZYNA,,LUBUSKIE
59,PEUGEOT,308,SAMOCHÓD OSOBOWY,WIELOZADANIOWY,UŻYW. IMPORT INDYW,FABRYCZNY,2018,2019-09-02,2019-09-02,2018-10-31,1499.0,96.0,1370,5.0,OLEJ NAPĘDOWY,,LUBUSKIE
60,NISSAN,MICRA,SAMOCHÓD OSOBOWY,HATCHBACK,UŻYW. IMPORT INDYW,FABRYCZNY,2005,2019-09-02,2019-09-02,2005-06-14,1240.0,48.0,1040,5.0,BENZYNA,,LUBUSKIE
61,FORD,FIESTA,SAMOCHÓD OSOBOWY,HATCHBACK,UŻYW. IMPORT INDYW,FABRYCZNY,2006,2019-09-02,2019-09-02,2006-08-25,1299.0,51.0,1123,5.0,BENZYNA,,LUBUSKIE
62,JAGUAR,XE,SAMOCHÓD OSOBOWY,KARETA (SEDAN),NOWY ZAKUPIONY W KRAJU,FABRYCZNY,2019,2019-09-02,2019-09-02,,1997.0,184.0,1637,5.0,BENZYNA,,LUBUSKIE
63,VOLKSWAGEN,POLO,SAMOCHÓD OSOBOWY,HATCHBACK,UŻYW. IMPORT INDYW,FABRYCZNY,2010,2019-09-02,2019-09-02,2010-12-23,1198.0,44.0,1067,5.0,BENZYNA,,LUBUSKIE
64,MAZDA,5,SAMOCHÓD OSOBOWY,VAN,UŻYW. IMPORT INDYW,2007,FABRYCZNY,2019-09-03,2019-09-03,2007-07-24,1798.0,85.0,1470,7.0,BENZYNA,,LUBUSKIE
65,OPEL,ASTRA GTC,SAMOCHÓD OSOBOWY,COUPE,UŻYW. IMPORT INDYW,2006,FABRYCZNY,2019-09-03,2019-11-05,2007-03-05,1686.0,74.0,1345,5.0,OLEJ NAPĘDOWY,,LUBUSKIE
66,SKODA,OCTAVIA,SAMOCHÓD OSOBOWY,KARETA (SEDAN),UŻYW. IMPORT INDYW,2007,FABRYCZNY,2019-09-03,2019-10-28,2008-01-04,1896.0,77.0,1385,5.0,OLEJ NAPĘDOWY,,LUBUSKIE
67,SUZUKI,IGNIS,SAMOCHÓD OSOBOWY,HATCHBACK,UŻYW. IMPORT INDYW,2005,FABRYCZNY,2019-09-03,2019-10-16,2005-01-26,1490.0,73.0,1085,5.0,BENZYNA,,LUBUSKIE
68,HYUNDAI,I30,SAMOCHÓD OSOBOWY,---,UŻYW. ZAKUPIONY W KRAJU,2019,FABRYCZNY,2019-09-03,2019-10-16,2019-08-14,1598.0,85.0,1481,5.0,OLEJ NAPĘDOWY,,LUBUSKIE
69,VOLKSWAGEN,LUPO,SAMOCHÓD OSOBOWY,HATCHBACK,UŻYW. IMPORT INDYW,1999,FABRYCZNY,2019-09-03,2019-10-17,1999-11-22,999.0,37.0,968,4.0,BENZYNA,,LUBUSKIE
70,DODGE,CALIBER,SAMOCHÓD OSOBOWY,HATCHBACK,UŻYW. IMPORT INDYW,FABRYCZNY,2009,2019-09-03,2019-09-03,2009-05-12,1798.0,110.0,1395,5.0,BENZYNA,,LUBUSKIE
71,DODGE,GRAND CARAVAN,SAMOCHÓD OSOBOWY,VAN,UŻYW. IMPORT INDYW,FABRYCZNY,2018,2019-09-03,2019-09-03,2018-01-01,3604.0,208.0,2045,7.0,BENZYNA,,LUBUSKIE
72,OPEL,,SAMOCHÓD OSOBOWY,HATCHBACK,UŻYW. IMPORT INDYW,FABRYCZNY,2012,2019-09-03,2019-10-04,2012-05-15,1229.0,51.0,1066,5.0,BENZYNA,,LUBUSKIE
73,SEAT,LEON,SAMOCHÓD OSOBOWY,WIELOZADANIOWY,UŻYW. IMPORT INDYW,FABRYCZNY,2006,2019-09-03,2019-09-03,2006-06-08,1896.0,77.0,1365,5.0,OLEJ NAPĘDOWY,,LUBUSKIE
74,TOYOTA,YARIS,SAMOCHÓD OSOBOWY,HATCHBACK,UŻYW. IMPORT INDYW,FABRYCZNY,2010,2019-09-03,2019-09-03,2011-09-01,1329.0,73.0,1125,5.0,BENZYNA,,LUBUSKIE
75,NISSAN,QASHQAI,SAMOCHÓD OSOBOWY,WIELOZADANIOWY,UŻYW. IMPORT INDYW,FABRYCZNY,2011,2019-09-03,2019-09-03,2011-03-30,1598.0,86.0,1310,5.0,BENZYNA,,LUBUSKIE
76,NISSAN,QASHQAI,SAMOCHÓD OSOBOWY,KOMBI,UŻYW. IMPORT INDYW,FABRYCZNY,2007,2019-09-03,2019-09-03,2007-10-23,1598.0,84.0,1345,5.0,BENZYNA,,LUBUSKIE
77,SKODA,OCTAVIA,SAMOCHÓD OSOBOWY,KARETA (SEDAN),UŻYW. IMPORT INDYW,FABRYCZNY,2004,2019-09-03,2019-09-03,2004-12-30,1595.0,75.0,1330,5.0,BENZYNA,,LUBUSKIE
78,FORD,MONDEO,SAMOCHÓD OSOBOWY,KOMBI,UŻYW. IMPORT INDYW,FABRYCZNY,2015,2019-09-03,2019-09-03,2015-11-09,1997.0,2015.0,1619,5.0,OLEJ NAPĘDOWY,,LUBUSKIE
79,FORD,FOCUS,SAMOCHÓD OSOBOWY,KOMBI,UŻYW. IMPORT INDYW,FABRYCZNY,2007,2019-09-03,2019-09-03,2007-04-13,1560.0,80.0,1391,5.0,OLEJ NAPĘDOWY,,LUBUSKIE
80,HONDA,JAZZ,SAMOCHÓD OSOBOWY,HATCHBACK,UŻYW. IMPORT INDYW,FABRYCZNY,2005,2019-09-03,2019-09-03,2005-06-16,1339.0,61.0,1102,5.0,BENZYNA,,LUBUSKIE
81,VOLVO,XC60,SAMOCHÓD OSOBOWY,WIELOZADANIOWY,UŻYW. IMPORT INDYW,FABRYCZNY,2015,2019-09-03,2019-09-03,2015-06-22,1969.0,110.0,1854,5.0,OLEJ NAPĘDOWY,,LUBUSKIE
82,MAZDA,CX-3,SAMOCHÓD OSOBOWY,KOMBI,NOWY ZAKUPIONY W KRAJU,FABRYCZNY,2019,2019-09-03,2019-09-03,,1998.0,89.0,1229,5.0,BENZYNA,,LUBUSKIE
83,CITROEN,C5,SAMOCHÓD OSOBOWY,HATCHBACK,UŻYW. IMPORT INDYW,FABRYCZNY,2005,2019-09-03,2019-09-03,2005-09-30,1997.0,103.0,1523,5.0,BENZYNA,,LUBUSKIE
84,FIAT,TIPO,SAMOCHÓD OSOBOWY,WIELOZADANIOWY,NOWY ZAKUPIONY W KRAJU,FABRYCZNY,2019,2019-09-03,2019-09-03,,1368.0,70.0,1195,5.0,BENZYNA,,LUBUSKIE
85,RENAULT,MEGANE SCENIC,SAMOCHÓD OSOBOWY,KOMBI,UŻYW. IMPORT INDYW,FABRYCZNY,2010,2019-09-03,2019-09-20,2010-04-06,1870.0,96.0,1578,5.0,OLEJ NAPĘDOWY,,LUBUSKIE
86,VOLKSWAGEN,TIGUAN,SAMOCHÓD OSOBOWY,KOMBI,NOWY ZAKUPIONY W KRAJU,FABRYCZNY,2019,2019-09-03,2019-09-03,,1498.0,110.0,1522,5.0,BENZYNA,,LUBUSKIE
87,VOLVO,XC40,SAMOCHÓD OSOBOWY,KOMBI,UŻYW. IMPORT INDYW,FABRYCZNY,2019,2019-09-03,2019-09-03,2019-01-01,1969.0,182.0,1762,5.0,BENZYNA,,LUBUSKIE
88,VOLKSWAGEN,GOLF,SAMOCHÓD OSOBOWY,KOMBI,UŻYW. IMPORT INDYW,FABRYCZNY,2016,2019-09-03,2019-09-03,2016-02-22,1598.0,81.0,1395,5.0,OLEJ NAPĘDOWY,,LUBUSKIE
89,MITSUBISHI,SPACE STAR,SAMOCHÓD OSOBOWY,KOMBI,UŻYW. IMPORT INDYW,FABRYCZNY,2004,2019-09-03,2019-09-03,2004-03-02,1870.0,75.0,1330,5.0,OLEJ NAPĘDOWY,,LUBUSKIE
90,AUDI,A3,SAMOCHÓD OSOBOWY,HATCHBACK,UŻYW. IMPORT INDYW,FABRYCZNY,2000,2019-09-03,2019-09-03,2000-03-31,1595.0,74.0,1165,5.0,BENZYNA,,LUBUSKIE
91,OPEL,ASTRA G-CC,SAMOCHÓD OSOBOWY,HATCHBACK,UŻYW. IMPORT INDYW,FABRYCZNY,1998,2019-09-03,2019-09-03,1998-07-02,1598.0,74.0,1139,5.0,BENZYNA,,LUBUSKIE
92,VOLKSWAGEN,TOURAN,SAMOCHÓD OSOBOWY,KOMBI,UŻYW. IMPORT INDYW,FABRYCZNY,2003,2019-09-03,2019-09-03,2004-01-05,1896.0,74.0,1573,5.0,OLEJ NAPĘDOWY,,LUBUSKIE
93,FORD,FOCUS,SAMOCHÓD OSOBOWY,KOMBI,UŻYW. IMPORT INDYW,FABRYCZNY,2011,2019-09-03,2019-09-03,2011-11-29,1596.0,77.0,1307,5.0,BENZYNA,,LUBUSKIE
94,TOYOTA,COROLLA,SAMOCHÓD OSOBOWY,KARETA (SEDAN),NOWY ZAKUPIONY W KRAJU,FABRYCZNY,2019,2019-09-03,2019-09-03,,1798.0,72.0,1375,5.0,BENZYNA,,LUBUSKIE
95,VOLKSWAGEN,POLO,SAMOCHÓD OSOBOWY,HATCHBACK,UŻYW. IMPORT INDYW,FABRYCZNY,2004,2019-09-03,2019-09-03,2004-07-23,1390.0,55.0,1093,5.0,BENZYNA,,LUBUSKIE
96,AUDI,A4,SAMOCHÓD OSOBOWY,KOMBI,UŻYW. IMPORT INDYW,FABRYCZNY,2004,2019-09-03,2019-09-03,2004-11-26,1595.0,75.0,1425,5.0,BENZYNA,,LUBUSKIE
97,CITROEN,C5,SAMOCHÓD OSOBOWY,KOMBI,UŻYW. IMPORT INDYW,FABRYCZNY,2007,2019-09-03,2019-09-03,2007-05-08,1997.0,100.0,1649,5.0,OLEJ NAPĘDOWY,,LUBUSKIE
98,BMW,525D,SAMOCHÓD OSOBOWY,KOMBI,UŻYW. IMPORT INDYW,FABRYCZNY,2008,2019-09-03,2019-09-03,2008-05-22,2993.0,145.0,1765,5.0,OLEJ NAPĘDOWY,,LUBUSKIE
99,VOLKSWAGEN,POLO,SAMOCHÓD OSOBOWY,HATCHBACK,UŻYW. IMPORT INDYW,FABRYCZNY,1996,2019-09-03,2019-09-03,1996-03-14,1390.0,44.0,910,5.0,BENZYNA,,LUBUSKIE
100,OPEL,ASTRA SPORT TOURER,SAMOCHÓD OSOBOWY,KOMBI,UŻYW. IMPORT INDYW,FABRYCZNY,2011,2019-09-03,2019-09-03,2012-01-09,1686.0,92.0,1613,5.0,OLEJ NAPĘDOWY,,LUBUSKIE
101,TOYOTA,TOYOTA CAMRY,SAMOCHÓD OSOBOWY,KARETA (SEDAN),NOWY ZAKUPIONY W KRAJU,FABRYCZNY,2019,2019-09-03,2019-09-03,,2487.0,131.0,1630,5.0,BENZYNA,,LUBUSKIE
102,SKODA,OCTAVIA,SAMOCHÓD OSOBOWY,KOMBI,NOWY ZAKUPIONY W KRAJU,FABRYCZNY,2019,2019-09-03,2019-09-03,,1968.0,110.0,1379,5.0,OLEJ NAPĘDOWY,,LUBUSKIE
103,CHRYSLER,300C,SAMOCHÓD OSOBOWY,KARETA (SEDAN),UŻYW. IMPORT INDYW,FABRYCZNY,2005,2019-09-03,2019-09-03,2005-07-01,5654.0,250.0,1910,5.0,BENZYNA,,LUBUSKIE
104,SKODA,OCTAVIA,SAMOCHÓD OSOBOWY,KOMBI,UŻYW. IMPORT INDYW,FABRYCZNY,2000,2019-09-03,2019-09-03,2000-02-24,1984.0,85.0,1380,5.0,BENZYNA,,LUBUSKIE
105,MERCEDES-BENZ,A 170,SAMOCHÓD OSOBOWY,HATCHBACK,UŻYW. IMPORT INDYW,FABRYCZNY,2007,2019-09-03,2019-09-03,2007-10-08,1699.0,85.0,1210,5.0,BENZYNA,,LUBUSKIE
106,VOLKSWAGEN,PASSAT,SAMOCHÓD OSOBOWY,KOMBI,UŻYW. IMPORT INDYW,FABRYCZNY,2007,2019-09-03,2019-09-03,2008-01-09,1595.0,75.0,1473,5.0,BENZYNA,,LUBUSKIE
107,MERCEDES-BENZ,VITO TOURER,SAMOCHÓD OSOBOWY,WIELOZADANIOWY,NOWY ZAKUPIONY W KRAJU,FABRYCZNY,2019,2019-09-03,2019-09-03,,1950.0,120.0,2184,8.0,OLEJ NAPĘDOWY,,LUBUSKIE
108,VOLKSWAGEN,TIGUAN,SAMOCHÓD OSOBOWY,KOMBI,UŻYW. IMPORT INDYW,FABRYCZNY,2015,2019-09-03,2019-09-03,2015-06-25,1968.0,81.0,1592,5.0,OLEJ NAPĘDOWY,,LUBUSKIE
109,NISSAN,MICRA,SAMOCHÓD OSOBOWY,HATCHBACK,UŻYW. IMPORT INDYW,FABRYCZNY,1998,2019-09-03,2019-09-03,1998-07-03,998.0,40.0,930,5.0,BENZYNA,,LUBUSKIE
110,NISSAN,TIIDA,SAMOCHÓD OSOBOWY,KARETA (SEDAN),UŻYW. IMPORT INDYW,FABRYCZNY,2008,2019-09-03,2019-09-03,2008-04-22,1598.0,81.0,1268,5.0,BENZYNA,,LUBUSKIE
